,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
altimetAr,['e'],[''],['ima'],['hu'],"['v', 'a']",['a'],['ima'],['e'],['em'],[''],['i'],['o'],['autoric']
altituda,['e'],['A'],,['i'],['a'],['a'],['ama'],['i'],['em'],['a'],['i'],['u'],['klon']
altruizAm,['e'],['u'],['ama'],['u'],['a'],['a'],['ima'],['i'],['om'],['a'],,['o'],['šupčić']
aluzija,['e'],['u'],['ama'],['i'],['i'],['sti'],,['i'],['em'],[''],['ci'],['o'],['domaćic']
alveola,['ke'],[''],['ima'],,"['k', 'a']",['a'],['ima'],['i'],['om'],['k'],['e'],['e'],['košuLic']
alveolar,['ke'],['u'],['ama'],['u'],['a'],['i'],,['e'],['vom'],['a'],['ci'],['če'],['log']
amajlija,['e'],[''],['ama'],['i'],['a'],['a'],['ama'],['i'],['cem'],['g'],['ovi'],['e'],['praN']
amalgam,['ke'],['ku'],['ima'],['i'],['a'],['a'],['ama'],['e'],['om'],['a'],['e'],['i'],['kratkovidost']
aman,['ove'],['st'],['ama'],['i'],"['ov', 'a']",['a'],"['s', 'kovima']",['i'],['om'],[''],['i'],['o'],['buktiN']
amandman,['e'],['ku'],['ima'],['i'],"['ov', 'a']",['e'],['ama'],['i'],['kom'],[''],['e'],['sti'],['sonorizacij']
amater,['e'],['u'],,['i'],"['ov', 'a']",['e'],['cima'],['ke'],['om'],[''],['a'],['če'],"['ned', 'r', 'a']"
amaterizAm,['e'],['A'],['ama'],['u'],,['a'],['ima'],['e'],['mo'],[''],,['o'],['klizališt']
ambalaža,['e'],['u'],['ama'],['u'],['a'],['ke'],"['mi', 'a']",['zi'],['om'],[''],['e'],['o'],['izma']
ambasada,['e'],[''],['ovima'],['i'],"['k', 'a']",['e'],['ima'],['si'],['om'],[''],['i'],['e'],['ždral']
ambasador,['e'],['t'],['cima'],['i'],['a'],['e'],['ima'],['i'],['om'],[''],['ci'],['če'],['nepobedivost']
ambicija,['e'],[''],['ima'],['i'],['a'],['a'],['ama'],['ci'],['om'],['o'],['i'],['i'],['kobil']
ambigvitet,['e'],"['c', 'a']",,['u'],,['e'],['cima'],['a'],['gom'],[''],['e'],['o'],['kNiževnic']
ambijent,['e'],['u'],['ama'],['i'],['sti'],['e'],['ama'],['ci'],['i'],['a'],['e'],['o'],['stav']
ambis,['ove'],['a'],['ama'],['u'],"['ov', 'a']",['e'],['govima'],,['om'],['ga'],,['o'],['drvar']
ambivalencija,['e'],['u'],['cima'],['i'],['a'],['a'],['ama'],['ci'],['om'],['tAk'],['i'],['u'],['Lubic']
ambivalentnost,['e'],['a'],['kovima'],['i'],,['e'],['ama'],,['om'],['a'],,['e'],['katarz']
ameba,,[''],,['u'],['a'],['e'],['ima'],,['om'],['a'],['i'],['u'],['beskraj']
amelioracija,,['u'],['ima'],['ocu'],['a'],['e'],['ima'],['i'],['om'],['e'],['evi'],['i'],['količin']
amerikanizAm,['e'],['u'],['ama'],['u'],['a'],['e'],['ama'],['e'],['em'],[''],,['e'],['vla']
ametist,['ove'],['u'],['ama'],['u'],"['a', 'a']",['e'],['ama'],['ge'],['i'],['a'],['a'],['o'],['komitet']
amfibija,['ce'],['u'],['cima'],['i'],,['e'],['ima'],['ovi'],['kom'],['k'],['i'],['o'],['neprijateLic']
amfiteatAr,['ove'],[''],['ama'],['i'],['a'],['a'],['evima'],['e'],['om'],['a'],['ke'],['o'],['ilustracij']
amfora,,['A'],['cima'],['cu'],['a'],['e'],['ovima'],['i'],['om'],[''],['e'],['o'],['vers']
aminokiselina,"['n', 'a']",[''],['ama'],['ku'],"['k', 'a']",['a'],['ama'],['e'],['om'],['a'],,['o'],['bezumL']
amnestija,['e'],[''],['ima'],['u'],"['k', 'a']",['e'],['ama'],['ci'],['om'],['e'],['sti'],['o'],['leptir']
amnezija,['e'],['o'],['ama'],['i'],['a'],['a'],"['mi', 'a']",['i'],['om'],[''],['e'],['e'],['kvintet']
amortizacija,['e'],"['k', 'c', 'a']",['ama'],['u'],,['e'],['ima'],['i'],['om'],['a'],['ci'],['i'],['sila']
amper,['e'],['u'],['ima'],['i'],['a'],['ka'],['ima'],['i'],['om'],[''],['i'],['u'],['notacij']
amplifikacija,['e'],[''],['ama'],"['t', 'ku']","['k', 'a']",['a'],['ima'],['i'],['om'],['a'],['i'],['o'],['prilaz']
amplituda,['e'],[''],,['u'],['a'],['a'],['čevima'],['i'],['om'],['a'],['i'],['o'],"['daltoniz', 'm']"
amputacija,['e'],['u'],['ama'],['i'],['a'],['a'],['ama'],,['om'],[''],,['e'],['humaniz']
amulet,,['u'],['cima'],['ku'],,['e'],['ama'],['i'],['om'],['A'],['i'],['i'],['fascinacij']
anDar,['e'],"['A', 'm']",,['i'],['a'],['e'],['ocima'],['i'],['i'],['a'],['i'],['o'],['izgred']
anabolik,,"['c', 'a']",['ama'],['ku'],"['a', 'a']",['a'],['ima'],['sci'],['om'],['a'],['e'],['o'],['seme']
anabolizAm,['e'],[''],['ama'],['i'],['a'],['ca'],,['e'],['om'],['Ak'],,['o'],['istraživaN']
anadiploza,['ce'],['u'],['ama'],['u'],['a'],['a'],['ima'],['i'],['om'],['a'],['e'],['o'],['žderač']
anafora,['e'],['tAk'],['ama'],['i'],,['a'],['ađu'],['e'],['om'],[''],['i'],['e'],['samokriti']
anagram,['e'],['k'],['ima'],['ku'],['a'],['ka'],['ama'],['e'],['kom'],[''],['e'],['e'],['brokat']
anahronizAm,['le'],['dAk'],['ama'],['gu'],['ti'],['e'],['ima'],['e'],['om'],['A'],['ci'],['o'],['endogamij']
anakonda,['e'],['u'],,['i'],['a'],['a'],['ama'],['e'],['om'],['k'],['i'],['o'],['paštet']
anakronizAm,['e'],['u'],['stima'],['i'],['a'],['a'],['ama'],['i'],['kom'],['a'],['e'],['o'],['zlob']
analeptik,['e'],['o'],['ima'],['bi'],"['ac', 'a']",['i'],['ama'],['e'],['om'],[''],,['u'],['zavad']
analfabet,['e'],['a'],['ama'],['u'],['a'],['e'],['ima'],['e'],['kom'],[''],['ci'],['če'],['prikaz']
analgezija,['e'],['e'],['ima'],['i'],,['e'],['ima'],['ci'],['om'],['st'],['ci'],['e'],['subot']
analitičar,['e'],['u'],"['mi', 'a']",['i'],['a'],"['s', 'ka']",,,['om'],['a'],['i'],['e'],['idil']
analiza,['e'],['o'],['ama'],['i'],"['ov', 'a']",['ve'],['ima'],['zi'],['em'],['a'],['a'],['če'],['vikač']
analizator,[''],['a'],['ama'],['i'],['a'],['a'],['ima'],['e'],['om'],['h'],['i'],['e'],['zračeN']
analogija,['e'],[''],,['u'],['a'],['e'],['ama'],['e'],['kom'],['a'],['e'],['u'],['carini']
anamneza,['e'],['a'],['ama'],['u'],"['ak', 'a']",['e'],['ima'],['zi'],['i'],['k'],['ci'],['e'],['frekvencij']
ananas,['ke'],['u'],['ama'],['i'],"['k', 'a']",['a'],['ima'],['zi'],['om'],['a'],['ci'],['i'],['odrednic']
anarhija,['ke'],[''],['ima'],['u'],['a'],['a'],['kama'],['e'],['om'],['k'],['e'],['e'],['flatulencij']
anarhist,,[''],,['u'],['i'],['ka'],['ama'],['i'],['om'],[''],['e'],['o'],['adicij']
anarhičnost,['ke'],[''],['ama'],['u'],,['a'],['cima'],['i'],['om'],['o'],['e'],['o'],['vretenar']
anatema,['e'],[''],,['i'],['a'],['ka'],['ima'],['i'],['mo'],['a'],['e'],['e'],['učesnic']
anatom,['ke'],['u'],['ama'],['u'],"['a', 'a']",['i'],['ama'],['i'],['om'],['k'],['e'],['če'],['istomišLeni']
anatomija,['e'],['u'],['ima'],['i'],['a'],['a'],['cima'],['a'],['om'],['a'],['ci'],['če'],['tuce']
anegdota,['e'],['a'],['ama'],['i'],['a'],['ka'],['ima'],,['om'],['a'],['i'],['če'],['slam']
anegdotalnost,['e'],['u'],['ima'],['i'],,['e'],['ima'],['i'],['om'],[''],,['u'],['prijemni']
anegdotičnost,['e'],['u'],['ama'],['cu'],['a'],['ke'],['ima'],['i'],['om'],['a'],['i'],['o'],['ravnateL']
aneksija,,"['k', 'a']",['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],[''],,['e'],['čednost']
aneksionist,['e'],['g'],['ama'],['u'],['a'],['ge'],['ama'],['i'],['om'],[''],,['o'],['husit']
anemija,['e'],['u'],,['ci'],['a'],['e'],,['a'],['mo'],['a'],['i'],['e'],['ventilacij']
anestetik,['e'],['ku'],['ima'],['i'],"['ov', 'a']",['i'],,['ke'],['om'],[''],['a'],['o'],['rukovodi']
anestezija,['ke'],[''],['ima'],['ku'],"['a', 'a']",['ke'],['ama'],['i'],['kom'],['Ac'],['i'],['e'],['toreador']
anesteziologija,['e'],['a'],['cima'],['u'],['a'],['a'],['ima'],,['i'],[''],['e'],['o'],"['tet', 'k']"
anglicizAm,,['a'],['ima'],"['t', 'ku']",['a'],['e'],['cima'],['i'],['om'],[''],['i'],['če'],['bacač']
anglikan,['a'],['u'],['ima'],['i'],['a'],['a'],['ima'],['i'],['om'],[''],['e'],['e'],['bitno']
anglikanAc,['e'],['u'],['ima'],['u'],"['k', 'a']",['ka'],['ama'],['i'],['om'],['k'],['e'],['ko'],['ilustrator']
anglist,['ke'],['u'],['ima'],['u'],"['s', 'kov', 'a']",['e'],['ama'],['e'],['ocem'],[''],,[''],['bakterij']
anglizAm,,['o'],['ima'],['i'],['a'],['a'],['ama'],['i'],['om'],['ga'],['e'],['u'],['tranzit']
anglofil,['e'],[''],['ama'],"['t', 'ku']",,['e'],['ima'],['e'],['i'],['Ac'],['zi'],['o'],['col']
anglofob,['a'],['u'],['evima'],['i'],['a'],['e'],['ima'],['lovi'],['om'],[''],['i'],['o'],['karcinom']
anihilacija,['ke'],['u'],['ama'],['vi'],['a'],['e'],['cima'],['i'],['om'],['a'],['i'],['i'],['vučić']
animacija,,['u'],['ama'],['i'],"['k', 'a']",['i'],['ima'],['e'],['om'],['Ak'],['i'],['če'],['konopL']
animator,['e'],[''],['cima'],['u'],['a'],['ka'],['kama'],['i'],['om'],[''],['i'],['e'],['oštarij']
animozitet,['sti'],[''],['ama'],['u'],['a'],['ka'],['kovima'],,['om'],['a'],,['ko'],['sačmaric']
anketa,['e'],['u'],['ima'],['i'],['a'],['e'],,['i'],['om'],['a'],['e'],['o'],['eholalij']
anketar,['a'],['u'],['ima'],['u'],['a'],['ke'],['cima'],['e'],['i'],['a'],['i'],['sti'],['volt']
anoda,['a'],[''],['ama'],['u'],,['ca'],['ama'],['e'],['om'],[''],['ci'],['o'],['korisni']
anomalija,['e'],['k'],['ima'],['u'],"['k', 'a']",['ga'],['cima'],['i'],['om'],['a'],['e'],['u'],['sokn']
anortit,['e'],['e'],['ama'],['ci'],['a'],['a'],"['zi', 'ma']",,['em'],[''],['oci'],['če'],['došLa']
ansambl,['e'],['a'],['ama'],['i'],"['k', 'a']",['e'],['ima'],['ci'],['om'],['lAc'],['i'],['o'],['administracij']
antagonizAm,['ce'],['o'],['ama'],['i'],['a'],['e'],['ima'],['e'],['kom'],[''],['e'],['e'],['naiv']
antena,['ove'],,['ima'],['i'],['a'],['e'],['ama'],['i'],['om'],[''],['e'],['o'],['sond']
antibiotik,['e'],['k'],['ima'],['ocu'],"['k', 'a']",['e'],['cima'],['ovi'],['om'],['k'],['e'],['e'],['sinologij']
anticiklona,['je'],[''],['cima'],['u'],['a'],['a'],,['e'],['om'],['a'],['e'],['i'],['sviral']
anticipacija,,['u'],['ama'],['i'],"['k', 'a']",['e'],,['i'],['om'],['k'],['e'],['e'],['inat']
antifašist,,['u'],,['i'],['a'],"['s', 'ka']",['ima'],,['kom'],['A'],['ci'],['o'],['arij']
antifašistkiNa,['e'],['k'],['ama'],['i'],['a'],['ka'],['gama'],['e'],['om'],[''],,['o'],['kurs']
antiimperijalizAm,['e'],['e'],['cima'],['u'],['a'],['e'],['ima'],['e'],['om'],['st'],,['e'],['sajt']
antika,['e'],[''],,['i'],"['ak', 'a']",['eta'],['ama'],['i'],['om'],['a'],['i'],['e'],['galakti']
antiklinala,['e'],['st'],['ovima'],['i'],"['L', 'a']",['sti'],['ovima'],['e'],['om'],['dAk'],['i'],['u'],['oksid']
antikomunist,['e'],['o'],['ama'],['u'],['a'],['a'],['ovima'],['i'],['em'],['tAk'],['e'],['e'],['kmet']
antikomunizAm,['e'],['u'],['cima'],['i'],['a'],['a'],['cima'],['i'],['om'],['a'],,['o'],"['bicik', 'l']"
antikvar,['e'],[''],['ima'],['cu'],['a'],['a'],['ama'],,['om'],[''],['a'],['o'],['slan']
antilogaritAm,['ke'],[''],['ama'],['ocu'],"['ov', 'a']",['ina'],,['i'],['om'],[''],['e'],['o'],['dolin']
antilopa,['ke'],['u'],['ovima'],['u'],['a'],['ke'],['ama'],['e'],['om'],[''],['ovi'],['o'],['kamuflaž']
antimetabola,['ove'],['Ac'],,['u'],['a'],['e'],['ima'],['i'],['om'],[''],['i'],['o'],['pu']
antipatija,['ce'],['gu'],['ama'],['u'],['li'],['a'],,['ke'],['om'],['a'],['evi'],['o'],['ora']
antipod,['e'],['e'],['ima'],['i'],['a'],['a'],['kama'],['ci'],['om'],[''],['i'],['e'],['ložišt']
antisemitizAm,['e'],['k'],['ima'],['u'],['ga'],['e'],['ima'],['i'],['em'],['k'],['ti'],['o'],['rečc']
antisocijalizAm,['e'],['ku'],['ama'],['ku'],['a'],['e'],['ima'],['e'],['om'],['a'],['e'],['če'],['jamajčan']
antitelo,['i'],['k'],['ovima'],['ci'],['a'],,['ama'],['i'],['om'],['a'],['ovi'],['e'],['sprud']
antiteza,['e'],['o'],['cima'],['i'],['a'],['a'],['ama'],['ge'],['om'],['a'],['sci'],['če'],['krsnic']
antičestica,,['u'],['ima'],['u'],"['a', 'a']",['a'],['ama'],['e'],['om'],['a'],[''],['e'],['os']
antologija,['e'],[''],['vama'],['i'],"['a', 'a']",['e'],,['a'],['om'],['a'],['a'],['e'],['vol']
antonim,,['u'],['ima'],['u'],['a'],['e'],['ama'],['e'],['om'],['a'],,['če'],"['prosud', 'b']"
antonimija,,"['c', 'a']",['cima'],['u'],['a'],['a'],['ama'],['e'],['om'],[''],['e'],['če'],['sponzor']
antonomazija,['e'],['a'],['ama'],['sti'],,['a'],['ima'],['i'],['kom'],['a'],['ci'],['če'],['tautologij']
antropolog,,"['k', 'a']",['ama'],['i'],['a'],['a'],['cima'],['e'],['om'],['mo'],['a'],['o'],['vrat']
antropomorfizAm,,[''],['cima'],['i'],"['k', 'a']",['a'],['ama'],['e'],['em'],[''],['ke'],['o'],['krug']
anđelAk,['e'],[''],['ima'],['i'],['sti'],['e'],,['i'],['i'],['o'],,['o'],['mehurić']
anđelić,['e'],['a'],['ama'],['i'],,['ka'],['ama'],['ci'],['em'],[''],['a'],['i'],"['elemen', 't']"
anđelčić,['e'],[''],['ima'],['ci'],,['eta'],,['ci'],['om'],['a'],['ke'],['e'],['titanij']
anđeo,['ke'],[''],['evima'],['i'],['a'],['e'],['ama'],['i'],['om'],['o'],['e'],['o'],['afirmacij']
aorist,['e'],[''],['cima'],['i'],['a'],['a'],['ama'],['e'],['cem'],['a'],['ci'],['e'],['slušačic']
aorta,['e'],['u'],['ama'],['u'],['ga'],['ke'],,['e'],['kom'],['o'],['e'],['o'],['škatuL']
apanaža,['sti'],['u'],['kovima'],['mu'],['a'],['a'],['ima'],['i'],['kom'],[''],['i'],['u'],['stoma']
aparat,,['u'],['ama'],['etu'],"['a', 'a']",['i'],['ima'],,['om'],[''],['a'],['u'],['naciz']
aparatčik,['ke'],['u'],['ama'],['u'],['a'],['ka'],['ima'],,['om'],[''],['e'],['o'],['hrenov']
aparthejd,['e'],"['oc', 'a']",['ama'],['sti'],['a'],['e'],['ima'],['sti'],['om'],['a'],['sci'],['o'],['izvedenic']
apatrid,['ce'],['u'],['ima'],['i'],['a'],"['z', 'a']",['ima'],['ke'],['om'],['e'],,['e'],['def']
apel,['e'],['u'],['stima'],['u'],['a'],['e'],['ima'],['i'],['kom'],['a'],['e'],['e'],['izdavač']
aperitiv,['e'],['k'],['ama'],['i'],,['a'],,['e'],['om'],[''],,['e'],['pčeliNa']
apetit,['e'],[''],['ima'],['u'],,['a'],['ima'],['a'],['em'],[''],['ci'],['e'],['bolničark']
aplauz,"['p', 'ce']",['e'],['cima'],['ku'],['a'],['e'],['ima'],['e'],['om'],['a'],['a'],['e'],['naslednic']
aplikacija,['e'],['u'],['ima'],['u'],['a'],['i'],['ima'],['oci'],['om'],['a'],['i'],['e'],['graf']
apologet,['e'],[''],['ama'],['i'],['a'],['e'],['ama'],['i'],['om'],['a'],['e'],['e'],['motivacij']
apologija,['ke'],"['p', 'e']",['ama'],['u'],,['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['ploh']
apostol,['e'],[''],['ima'],"['š', 'cu']","['a', 'a']",['e'],,['i'],['om'],['zAk'],,['e'],['turbin']
apostrof,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['i'],['om'],['a'],['ci'],[''],['krasopis']
apostrofa,['e'],[''],['ima'],['i'],['a'],['e'],,,['kom'],['a'],['i'],['i'],['glasin']
apoteka,['oce'],['d'],['ama'],['u'],"['a', 'a']",['ge'],['lima'],['i'],['om'],['h'],['i'],['e'],['varalic']
apotekar,['sti'],['u'],,['i'],['a'],['a'],['cima'],['e'],['om'],['a'],['sti'],['e'],['đerde']
apoteoza,['a'],"['c', 'a']",,['u'],,['e'],['ima'],['i'],['om'],['o'],['adi'],['že'],['vrle']
apozicija,['e'],['u'],['ima'],['u'],['a'],['e'],"['jeli', 'ma']",['sci'],['em'],['o'],['i'],['e'],['falset']
aprecijacija,['e'],['k'],['kama'],['u'],,['a'],['ama'],['ci'],['om'],['ka'],['i'],['u'],['boravišt']
april,['e'],['k'],,['i'],"['a', 'a']",['ca'],['ima'],,['om'],['h'],['i'],['o'],['fonolo']
apscisa,['e'],['u'],['cima'],['i'],"['c', 'a']",['a'],"['zi', 'ma']",['e'],['om'],['a'],['i'],['e'],['banket']
apsida,,[''],['ama'],['u'],"['ov', 'a']",['a'],['cima'],['i'],['om'],['a'],['e'],['če'],['intenzitet']
apsolut,['e'],[''],['ima'],['u'],,['a'],['cima'],['e'],['kom'],['k'],['e'],['če'],['bamij']
apsolutizAm,['e'],['a'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['i'],['o'],['domoLubL']
apsorpcija,['e'],['o'],['ima'],['i'],['a'],['a'],,['e'],['om'],['a'],,['o'],['pozornic']
apstrakcija,['ove'],['u'],['ima'],['u'],"['k', 'a']",['ga'],['ama'],['i'],['om'],[''],['i'],['o'],['balij']
ar,,['u'],,['i'],,['a'],['ama'],['e'],['om'],['e'],,['če'],['kuhiN']
arabeska,['e'],['A'],['ama'],['hu'],['a'],['a'],['ima'],['e'],['tkom'],[''],['ke'],['o'],['služb']
arabica,['e'],['e'],['ama'],['u'],['a'],['e'],['sima'],['ke'],['em'],[''],['e'],['o'],['izmen']
arahnologija,['e'],[''],['ima'],['ku'],,['li'],['ama'],['e'],['i'],['a'],['a'],['e'],['desetar']
aranžman,['e'],['u'],,['u'],"['h', 'a']",['e'],['ima'],['e'],['kom'],[''],['ovi'],['o'],['bubamar']
arbitAr,['e'],['u'],,['i'],['a'],['e'],['ima'],,['om'],[''],['ovi'],['če'],['hemofilij']
arbitraža,['e'],['ku'],['ama'],['u'],"['ov', 'a']",['a'],['ama'],,['om'],[''],['zi'],['e'],['ujdurm']
arbun,,[''],['kama'],['u'],"['k', 'a']",['a'],,['e'],['cem'],['a'],['a'],['e'],['barel']
arebica,['e'],['a'],['cima'],['i'],"['k', 'a']",['a'],['ama'],['i'],['cem'],[''],['e'],['i'],['spavačic']
arena,['e'],['k'],['ima'],['hu'],"['k', 'a']",['e'],['ama'],['e'],['om'],[''],['e'],['u'],['ugovor']
areologija,['a'],['a'],"['mi', 'a']",['u'],,['ca'],['ima'],['e'],['om'],[''],,['eri'],['horoz']
argument,['a'],['A'],,['i'],"['k', 'a']",['a'],['ima'],['i'],['em'],['k'],['e'],['o'],['sit']
argumentacija,['e'],[''],['evima'],['u'],['a'],['e'],['ama'],['i'],['om'],['e'],['e'],['že'],['dostav']
arhaizAm,['ke'],[''],['ima'],['i'],['a'],['ca'],,['e'],['om'],['h'],['i'],['o'],['sadržajnost']
arheolog,,['e'],['kama'],['u'],['a'],['a'],['ima'],['e'],['gom'],['o'],['ci'],['e'],['biL']
arheozoologija,['e'],[''],['ama'],['u'],['a'],['e'],['ima'],['e'],['om'],['a'],['i'],['ko'],['predavaN']
arhiepiskop,,['e'],,['u'],['a'],['e'],['ima'],['e'],['om'],[''],['e'],['o'],['inč']
arhipelag,,['u'],['ama'],['i'],,"['p', 'ca']",,['i'],['om'],['a'],['i'],['e'],['kne']
arhitekt,"['p', 'ce']","['k', 'a']",['ama'],['ku'],"['k', 'a']",['ka'],['ima'],['i'],['om'],['a'],['a'],['o'],"['antagoniz', 'm']"
arhitektica,['ke'],['u'],['ima'],['u'],['a'],['a'],,['zovi'],['om'],[''],['e'],['o'],['lopatic']
arhitektura,['a'],"['k', 'a']",['ama'],['i'],"['a', 'a']",['a'],['ama'],['e'],['om'],[''],,['e'],['gimnasti']
arhiv,['e'],['st'],,['lu'],"['a', 'a']",['e'],['ima'],['zi'],['om'],['a'],,['e'],['tras']
arhiđakon,['ke'],[''],['ima'],['i'],['a'],['e'],['ama'],,['i'],['a'],['i'],['e'],['glazbenic']
arijAc,['ove'],[''],['ima'],['u'],['a'],['ke'],['ama'],['e'],['om'],[''],['i'],['o'],['antifašist']
arija,['e'],['A'],['ima'],['u'],['a'],['a'],['ama'],['i'],['kom'],['a'],['i'],['e'],['pendre']
aristokracija,['eve'],['u'],['ama'],['u'],['a'],['e'],['ima'],,['om'],['ka'],['i'],['o'],['kol']
aristokrat,['e'],[''],['ama'],['ci'],['a'],['ka'],['ama'],['e'],['gom'],[''],['a'],['e'],['slom']
aristokratija,['e'],['A'],['ima'],['cu'],,,['ama'],['i'],['em'],['a'],['e'],['o'],['koNušar']
aristokratkiNa,['ge'],['a'],['ima'],['u'],,['e'],['cima'],,['om'],['lAc'],['e'],['u'],['kuplun']
aritmija,['ce'],['u'],['ima'],['u'],['a'],['a'],['lovima'],['e'],['gom'],[''],['ovi'],['u'],['pristaš']
armatura,['ove'],['u'],['ama'],['u'],['i'],['e'],['ama'],['ke'],['i'],[''],['i'],['i'],['brak']
armija,['e'],[''],['ama'],['u'],['ga'],['a'],['ama'],['e'],['om'],['tAc'],['i'],['e'],['kismet']
aroma,['e'],['u'],['ama'],['u'],['a'],['a'],['ama'],['e'],['cem'],['o'],['e'],['o'],['fakinaž']
arsenal,['ce'],[''],,['gu'],"['ak', 'a']",['a'],['ima'],['e'],['om'],[''],['i'],['e'],['rupčić']
arsuz,['e'],['ku'],,['i'],"['dac', 'a']",['a'],['ima'],['ci'],['kom'],['k'],['e'],['o'],['biograf']
artefakt,['e'],[''],['ama'],['ku'],"['ov', 'a']",['i'],['ama'],"['p', 'ci']",['om'],['a'],['e'],['e'],['darovitost']
arterija,['e'],"['k', 'a']","['mi', 'a']",['i'],,['e'],['ama'],['i'],['om'],['a'],,['e'],['potrošN']
artiLerAc,['a'],['a'],['ima'],['i'],['a'],['a'],['ima'],['e'],['om'],[''],['a'],['ko'],['original']
artiLerija,,[''],['ima'],['mu'],"['ak', 'a']",['a'],['ima'],,['om'],['k'],['i'],['e'],['žao']
artikulacija,,['u'],['ima'],['gu'],['a'],['a'],,['i'],['kom'],['k'],['i'],['e'],['trohej']
artist,['e'],['u'],['cima'],['u'],,['a'],['ima'],['zi'],['om'],['a'],['e'],['e'],"['aktualiz', 'm']"
artičoka,['a'],['u'],['ama'],['u'],"['a', 'a']",['e'],['ima'],['i'],['om'],['a'],['i'],['o'],['čapLan']
aršin,,['u'],,['u'],['a'],['e'],['čevima'],['e'],['om'],[''],['e'],['u'],['per']
as,['i'],['o'],,['i'],['a'],['e'],,,['om'],['a'],['e'],['e'],['branič']
asimetrija,['e'],['A'],['ovima'],['u'],"['k', 'a']",['i'],['cima'],['ovi'],['om'],[''],,['o'],['nedoumic']
asimilacija,['e'],"['oc', 'a']",['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],['a'],,['i'],['zaklad']
asirologija,['ke'],[''],['ima'],['u'],"['a', 'a']",['a'],['ima'],,['i'],['e'],['e'],['o'],"['rug', 'l']"
asistencija,['sti'],['ku'],,['u'],['a'],['e'],['ima'],['e'],['om'],['a'],['ci'],['o'],['anglikan']
asistent,['a'],['u'],['cima'],['i'],['a'],['ka'],['ama'],['ci'],['om'],[''],['i'],['e'],['krtičNa']
asketizAm,['i'],['u'],['ovima'],['u'],['a'],['a'],['ama'],['e'],['om'],['k'],['e'],['o'],['vrućin']
asocijacija,['a'],['o'],['stima'],['i'],['a'],"['s', 'ka']",['cima'],['e'],['om'],[''],['i'],['če'],"['konven', 't']"
asocijacionizAm,['e'],['u'],['ima'],['u'],['i'],['e'],['cima'],['i'],['em'],[''],['a'],['o'],"['algeb', 'r']"
asocijacizAm,,['u'],,['u'],['a'],['e'],['evima'],,['om'],[''],['i'],['o'],['besposlenost']
asonanca,['i'],"['l', 'a']",['sima'],['u'],['a'],['e'],['ama'],['e'],['em'],['ka'],['ci'],['če'],['siroma']
asortiman,['i'],,['cima'],['u'],"['a', 'a']",['sti'],,['e'],['om'],[''],['e'],['e'],['erupcij']
aspekt,['e'],['u'],['škama'],['u'],['a'],['i'],"['p', 'cima']",['evi'],['i'],['a'],,['u'],['pristalic']
astal,['e'],['u'],['ovima'],['u'],['a'],['ka'],['ima'],,['om'],[''],,['o'],['komunike']
astenija,['e'],['u'],,['gu'],['a'],['a'],['ima'],['i'],['om'],['a'],['i'],['e'],['urm']
astenosfera,['ke'],[''],['ama'],,['a'],['e'],['ama'],['i'],['om'],['Ac'],['ci'],['e'],['transliteracij']
asteroid,['e'],[''],['ima'],['i'],,['a'],['gama'],['i'],['om'],[''],['e'],['u'],['slov']
astma,['tke'],['ku'],['ima'],['mu'],['a'],['e'],['kama'],['ovi'],['om'],['st'],['e'],['o'],['kupon']
astmatičar,['e'],['u'],['ama'],['i'],['a'],['a'],['ama'],['i'],['om'],[''],['i'],['e'],['akademij']
astrofizičar,['e'],[''],['cima'],['i'],['a'],['e'],,['e'],['om'],['o'],['i'],['u'],['floskul']
astrolog,['e'],['A'],['cima'],['ocu'],,['e'],['ama'],['li'],['om'],['a'],['i'],['e'],"['ansamb', 'l']"
astronaut,['e'],['u'],['ima'],['i'],"['k', 'a']",['a'],['ima'],['e'],['om'],[''],['i'],['e'],"['fataliz', 'm']"
astronom,['e'],[''],['ima'],['i'],,['a'],['ama'],['e'],['om'],['e'],['e'],['o'],['fiše']
at,['e'],"['k', 'a']",['ima'],['u'],['a'],['e'],,['e'],['om'],[''],['ovi'],['e'],['imigracij']
ataman,['e'],['a'],['ama'],['ku'],['i'],['a'],['ovima'],['e'],['em'],['g'],['i'],['če'],['psovk']
ataše,['ke'],['ku'],['ama'],['u'],['i'],['a'],['ama'],['e'],['om'],[''],['i'],['o'],['propovedaonic']
ateLe,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],,['om'],['o'],['ci'],['o'],['biskup']
ateist,['e'],['u'],['ima'],['i'],['a'],['e'],['ama'],,['om'],[''],['e'],['če'],['moreplov']
atentat,['e'],['gu'],['ima'],['u'],['a'],['a'],['ima'],,['šću'],['a'],['e'],['e'],['krepalin']
atentator,['e'],"['k', 'a']",['ima'],['u'],"['a', 'a']",['e'],['ima'],['i'],['om'],[''],,['u'],['drvorez']
