,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
akra,"['p', 'e']",['tAc'],"['jeli', 'ma']",['Li'],"['čac', 'a']","['o', 'ka']",['ocima'],['lovi'],"['N', 'em']",['g'],['ke'],['še'],['snižeN']
akreditiv,['be'],['Ac'],['adi'],['Li'],['adi'],['le'],['cima'],"['t', 'a']",['jom'],['va'],['me'],"['N', 'u']",['epitaf']
akrobacija,"['š', 'ce']",['o'],['škama'],"['a', 'u']","['gac', 'a']",['eri'],['jama'],"['p', 'a']",['eri'],['g'],['mi'],"['a', 'če']",['agitator']
akrobat,['iće'],['ina'],"['ma', 'a']",['eri'],"['zak', 'a']","['L', 'a']","['a', 'ima']",,"['k', 'cem']",['dAk'],['ške'],['še'],['periskop']
akromegalija,['čad'],['er'],"['s', 'kovima']",['čoveku'],['ama'],"['s', 'a']",['om'],"['p', 'a']",['tkom'],['h'],['zovi'],,['iN']
akronim,['ti'],['sAk'],['mama'],['šci'],"['n', 'a']",['sti'],['škama'],['Ludi'],"['p', 'em']",['h'],['ke'],['ju'],['prašin']
akropola,['ri'],"['z', 'a']",['nima'],"['p', 'u']",['daka'],['tke'],['govima'],['be'],"['zo', 'm']",['dAk'],['zovi'],['a'],['daktilografkiN']
akrostih,['čad'],,['Lama'],['inu'],['daka'],"['o', 'ka']",['sima'],['ri'],['jom'],"['šk', 'a']",['ši'],['je'],"['kataboliz', 'm']"
aksiom,"['s', 'ce']",['e'],"['lci', 'ma']",,['a'],['ha'],['ima'],['zovi'],"['k', 'cem']",[''],['me'],['hu'],['malin']
akt,"['n', 'a']","['v', 'a']","['lci', 'ma']",['i'],"['sac', 'a']",['e'],['hovima'],"['č', 'ci']",['šću'],['zAk'],"['c', 'a']",['ine'],['umetno']
akter,['eve'],['vo'],['dima'],['sti'],"['t', 'a']",['ta'],['rima'],['ši'],['em'],['mo'],['u'],['še'],"['sedimen', 't']"
aktivacija,['ce'],['ne'],['slima'],['ma'],"['lak', 'a']",['ja'],"['š', 'cima']","['p', 'a']",[''],['a'],"['t', 'a']","['ćč', 'e']",['teskob']
aktivist,['di'],['vu'],['vama'],"['a', 'u']","['čev', 'a']","['v', 'a']",['rima'],['ća'],['em'],['ho'],"['a', 'i']",['le'],"['tor', 't']"
aktivistkiNa,['čeve'],['z'],"['šci', 'ma']",['ri'],"['tac', 'a']","['k', 'ca']",['ma'],"['p', 'i']",['jom'],['ka'],"['t', 'a']",['ke'],['hoD']
aktivizAm,['ge'],"['l', 'a']","['mi', 'a']","['s', 'ku']",['sti'],['oga'],"['š', 'cima']","['j', 'a']",['šću'],['zAc'],['evi'],['e'],['učestalo']
aktivnost,"['m', 'a']","['k', 'c', 'a']",['slima'],['lu'],['ju'],[''],['stima'],['sli'],['cem'],['zAk'],['a'],['te'],['balad']
aktovka,['ove'],"['N', 'a']",['šima'],['čoveku'],"['c', 'a']",['le'],['im'],,"['l', 'kom']","['A', 'm']",['zi'],['ine'],['pip']
akulturacija,['ši'],"['s', 'k']",['ocima'],['mi'],['sli'],['ge'],['jima'],"['j', 'a']","['s', 'com']",['tAc'],['ići'],['ku'],['sused']
akumulacija,['i'],['šku'],"['zi', 'ma']","['š', 'ku']",['i'],['sli'],['jama'],"['m', 'a']",['inom'],['mo'],['ići'],['e'],['za']
akumulator,['sti'],"['p', 'c', 'a']","['zi', 'ma']",['vi'],"['v', 'a']",['ga'],['im'],"['a', 'i']","['p', 'cem']",['Ac'],['čevi'],,['splav']
akustika,['me'],['ko'],['jama'],['bi'],['di'],"['n', 'a']",['ama'],['čevi'],['im'],['gAc'],"['p', 'a']",['vo'],['poteškoć']
akuzativ,['je'],"['g', 'a']",['bama'],['ome'],"['n', 'a']","['š', 'ka']",['šima'],['ji'],['com'],['mo'],['sli'],"['lč', 'e']",['pore']
akvanaut,"['v', 'a']","['s', 'k']","['ma', 'a']",[''],"['žak', 'a']","['N', 'a']",['mima'],"['et', 'a']","['a', 'kom']",['A'],['ići'],['ku'],['izbočin']
akvarel,"['d', 'ke']","['oc', 'a']","['ć', 'cima']","['p', 'cu']","['hov', 'a']",['sli'],['tima'],['Li'],['ću'],['l'],['lovi'],['še'],['acetat']
akvizicija,['ti'],['je'],['lima'],['si'],"['lak', 'a']",['čoveka'],['stima'],['hovi'],['škom'],"['šk', 'a']","['ć', 'ci']","['p', 'e']",['pit']
alarm,['zove'],['i'],['i'],['hu'],['daka'],"['o', 'ka']",['lovima'],"['m', 'a']",['lom'],['je'],"['s', 'kovi']",['e'],['nagib']
alat,['ve'],['dAk'],['škama'],['inu'],"['ov', 'a']","['a', 'ka']",['škama'],"['p', 'i']",['škom'],['ga'],['ovi'],['Lu'],['štand']
albanolog,['ad'],['sAk'],['i'],"['N', 'u']","['žak', 'a']",['ja'],['čevima'],['kovi'],"['zo', 'm']",['lAk'],['sli'],"['p', 'e']",['krugovalni']
albanološkiNa,['ad'],['bA'],['dima'],['tu'],"['t', 'a']",['ške'],"['zi', 'ma']",['ti'],['Lu'],"['L', 'a']","['p', 'a']",['čoveče'],"['svrd', 'l']"
albatros,['zove'],['h'],['govima'],['cu'],"['gov', 'a']",['ke'],['čevima'],['sci'],['som'],['bA'],['e'],['še'],['pLuvačic']
albin,"['t', 'a']",['a'],['ći'],,['ci'],['oga'],"['scim', 'a']",['Li'],"['a', 'om']",['go'],"['m', 'a']","['t', 'ku']",['rukotvorin']
albino,['u'],['žAc'],['kovima'],['i'],"['L', 'a']","['jel', 'a']",['stima'],['ške'],['ju'],['sAo'],['o'],"['ćč', 'e']",['naivnost']
albit,"['š', 'ce']",['g'],['rima'],['sti'],['gu'],"['s', 'ca']",['mima'],['oci'],"['p', 'cem']","['s', 'k']",['evi'],"['ćč', 'e']",['bivol']
album,,['zAk'],['gama'],['inu'],"['lak', 'a']","['p', 'a']","['p', 'ima']",['li'],"['ć', 'cem']",['A'],['ge'],['oče'],['slap']
alegorija,"['p', 'e']","['g', 'a']",['jama'],['ci'],"['c', 'a']","['p', 'ca']",['jima'],['sli'],"['le', 'm']",['ce'],['evi'],['a'],['oprost']
alergija,['ši'],"['j', 'a']","['p', 'cima']",['jelu'],"['c', 'a']",['ka'],['hama'],['čevi'],['tkom'],['g'],['šci'],['a'],['uvozni']
alergičnost,['Lude'],['zAc'],"['p', 'ima']",['ocu'],['ki'],['ve'],['hama'],"['p', 'a']",['i'],['tAk'],['sci'],['sti'],['semafor']
alergolog,['e'],"['s', 'k']",['lovima'],"['p', 'cu']","['k', 'a']",['sli'],"['sci', 'ma']",['ad'],['Lom'],['t'],['zovi'],['je'],['mest']
alfa,"['d', 'ke']",['dAc'],"['a', 'ima']",['nu'],"['žak', 'a']",['me'],['jama'],['šci'],"['s', 'cem']",['o'],"['N', 'i']",['ku'],['centralizacij']
alfabet,"['h', 'a']","['š', 'c', 'a']",['adi'],"['a', 'u']","['ov', 'a']","['s', 'ka']",['jima'],['ga'],['mom'],['dAc'],['Ludi'],['o'],['psiholo']
algebra,['i'],['go'],['dima'],"['p', 'u']",['e'],"['s', 'ca']",['čevima'],['ga'],['om'],"['j', 'a']",['eri'],['mo'],['pismenost']
algoritAm,"['d', 'ke']",,"['a', 'cima']","['š', 'ku']","['ac', 'a']","['p', 'a']",['čađu'],['šci'],['Lu'],['je'],['ki'],['Lu'],['DiD']
alibi,['se'],['žAk'],"['s', 'kovima']",['ri'],"['ac', 'a']",['e'],['jama'],['evi'],['tom'],['ga'],['lovi'],['ju'],['tonaž']
aligator,['be'],['čoveka'],['čevima'],['lu'],"['ba', 'a']",['ga'],['vama'],['čad'],['tom'],['d'],['čevi'],"['a', 'če']",['novčić']
alijansa,"['m', 'a']",['ce'],['ocima'],"['a', 'ku']",['iju'],"['s', 'ka']","['ć', 'cima']","['č', 'ci']",['kom'],['d'],['li'],['go'],['mrkov']
aliteracija,['ške'],"['N', 'a']","['a', 'cima']","['s', 'cu']","['N', 'a']",['je'],"['p', 'ima']",['si'],['im'],['mo'],['he'],"['kč', 'e']",['alternativ']
alka,"['ć', 'ce']","['š', 'c', 'a']",['lovima'],['ome'],"['s', 'a']",['ve'],,['kovi'],['etom'],['A'],['di'],"['pč', 'e']",['šlajer']
alkaloid,['eri'],"['s', 'a']","['jeli', 'ma']",,"['ov', 'a']",['sti'],['vima'],['e'],['li'],['A'],"['v', 'a']","['a', 'če']",['meh']
alkohol,['gove'],['ju'],"['š', 'cima']",['Lu'],"['tac', 'a']","['p', 'ca']","['a', 'cima']",['ga'],['jom'],"['A', 'm']","['p', 'i']",['ho'],['komplikacij']
alkoholija,['i'],['Ac'],['ama'],['čoveku'],"['h', 'a']",['a'],['vima'],"['n', 'a']",['vom'],['o'],"['a', 'i']",['je'],['regul']
alkoholičar,['tke'],"['c', 'a']",['etima'],['vi'],['ga'],"['oc', 'a']",['ocima'],['zovi'],"['s', 'com']",['žAk'],['le'],"['kč', 'e']",['ginekologij']
almanah,['ti'],['er'],"['lci', 'ma']",['mu'],['ti'],"['t', 'ka']","['s', 'cima']",['ve'],"['l', 'kom']",['gAc'],['ke'],['ko'],['inovacij']
alofon,['je'],['ta'],"['s', 'kovima']",['Li'],"['n', 'a']",['ta'],"['z', 'ima']",['zi'],,['t'],['u'],['bo'],['devojčic']
alomorf,"['t', 'a']",['ne'],['lovima'],"['a', 'ku']","['čev', 'a']",['ge'],"['lci', 'ma']",['me'],"['š', 'cem']",['ma'],['ge'],['vo'],['poLu']
alotrop,['e'],"['k', 'c', 'a']",,"['a', 'ku']",['ci'],['ja'],['mama'],['si'],['lom'],['tAk'],"['a', 'i']",[''],['horugv']
alpinist,"['N', 'e']",['r'],['škama'],['ocu'],['ama'],['e'],['ćom'],"['n', 'a']",['tom'],['ga'],"['j', 'a']",[''],['satiričar']
alpinizAm,"['h', 'a']","['v', 'a']",['lima'],['zu'],"['dac', 'a']","['p', 'ca']","['jeli', 'ma']",['sli'],['vom'],,['lci'],[''],['biLežnic']
alteracija,['se'],['zAc'],['čevima'],"['ć', 'cu']",['ti'],['la'],['sima'],"['s', 'kovi']",['šLu'],['n'],['u'],['gu'],['rupčić']
alternacija,"['h', 'a']",['zAk'],"['scim', 'a']","['k', 'cu']",['ju'],"['a', 'ka']","['jeli', 'ma']",['ci'],['cem'],['Ao'],['lovi'],['ke'],['omotač']
alternativa,"['š', 'ce']",['k'],"['šci', 'ma']",['eri'],['adi'],['le'],['kima'],['dci'],['eri'],['g'],['e'],['čoveče'],['oštric']
altimetAr,,['stAk'],['sima'],['ocu'],"['zak', 'a']",['ca'],['govima'],"['č', 'ci']","['p', 'em']",['i'],['a'],"['kč', 'e']",['fajrunt']
altituda,['di'],"['s', 'c', 'a']",['čevima'],"['a', 'ku']","['a', 'a']","['t', 'ka']",['gama'],['ge'],['škom'],['n'],['i'],['gu'],['skut']
altruizAm,"['m', 'a']","['s', 'c', 'a']","['dci', 'ma']",['ri'],"['tac', 'a']","['p', 'ca']",['nima'],"['p', 'ci']",['etom'],[''],['lovi'],"['ćč', 'e']",['humores']
aluzija,['he'],['tAc'],['mima'],['Li'],"['jel', 'a']",['ta'],['jima'],['sti'],"['š', 'cem']",['ma'],['dci'],['di'],['kolibrić']
alveola,['di'],['z'],['ama'],['mi'],"['sac', 'a']","['k', 'ca']",['rima'],['le'],['eri'],['bAc'],"['p', 'a']","['t', 'ku']",['akvarel']
alveolar,"['a', 'ke']",['vo'],['gama'],['ci'],['e'],[''],['erima'],['Ludi'],['ri'],['va'],['sti'],['i'],"['kop', 'L']"
amajlija,['a'],,['hovima'],['sli'],"['n', 'a']","['n', 'a']",['jama'],"['v', 'a']","['a', 'om']",['Ak'],"['t', 'a']",['Ao'],['monarhij']
amalgam,['ši'],['r'],['etima'],"['s', 'cu']",['će'],['ti'],"['mi', 'a']","['p', 'a']",['li'],['L'],['le'],['le'],['punoglav']
aman,['me'],['Ak'],['i'],['cetu'],['ga'],['ha'],['šima'],['lovi'],"['p', 'om']",['tAc'],['tke'],['me'],['čitan']
amandman,['oce'],"['s', 'a']","['šci', 'ma']",['nu'],"['a', 'a']","['š', 'ca']",['kovima'],['ši'],"['l', 'kom']",['dAk'],['ove'],['ine'],['turobnost']
amater,['jele'],['A'],['Lama'],['Lu'],"['N', 'a']",['oga'],"['mi', 'a']",['ovi'],"['a', 'kom']",['A'],"['h', 'a']",['ke'],['nogometaš']
amaterizAm,['me'],['dAc'],"['k', 'cima']",['etu'],"['čev', 'a']",['ta'],['evima'],['ovi'],"['s', 'com']",['h'],['li'],['di'],['let']
ambalaža,['di'],[''],['Ludima'],['šci'],"['l', 'a']","['z', 'a']","['sci', 'ma']","['p', 'ci']","['s', 'cem']",['Ak'],['li'],['li'],['zatiL']
ambasada,['zove'],[''],"['mi', 'a']",['ku'],['li'],['ma'],"['z', 'ima']",['ši'],"['a', 'om']",['e'],['ići'],['ju'],['inozemstv']
ambasador,['hove'],"['v', 'a']",['tkama'],['su'],"['L', 'a']","['p', 'ca']","['ć', 'cima']",['ti'],,['sAo'],['ćo'],['ine'],['policaj']
ambicija,['sti'],['ćAc'],['ama'],['ome'],['daka'],"['š', 'ka']",['ocima'],['čevi'],['gom'],['n'],['je'],['li'],"['mestaš', 'c']"
ambigvitet,"['n', 'a']",['a'],['im'],['gu'],"['ić', 'a']","['jel', 'a']",['čevima'],['ji'],['tkom'],['ka'],"['t', 'a']",['le'],['uzengij']
ambijent,"['m', 'a']",['stAk'],['vima'],['ku'],"['ić', 'a']",['ve'],['bama'],['e'],"['p', 'em']",['stAk'],"['v', 'a']",['vo'],['streh']
ambis,['je'],['sAo'],['zovima'],"['l', 'ku']","['ov', 'a']",['be'],['im'],['zi'],['cetom'],['Ak'],['sli'],['oče'],['dinastij']
ambivalencija,['be'],['mu'],"['mi', 'a']",['gu'],"['žak', 'a']",['ške'],"['k', 'cima']",,"['s', 'cem']","['tk', 'a']","['k', 'ci']",['gu'],['zlonamernost']
ambivalentnost,"['N', 'e']",['ho'],"['a', 'cima']","['a', 'ku']","['h', 'a']","['N', 'a']","['z', 'ima']","['p', 'a']",['tkom'],['Ac'],['ci'],['vo'],['razmen']
ameba,"['ć', 'ce']",['o'],['nima'],['ju'],['će'],"['N', 'a']","['a', 'cima']",['ovi'],['ću'],['ga'],['adi'],"['a', 'u']",['bakrorez']
amelioracija,"['l', 'ke']","['p', 'e']","['k', 'cima']",['tu'],"['kov', 'a']",['ca'],['om'],['me'],['hom'],['lAk'],"['n', 'a']",['di'],['morž']
amerikanizAm,['u'],['mo'],['hovima'],['mi'],"['t', 'a']","['N', 'a']",['adi'],['ge'],"['p', 'cem']",['z'],[''],['ko'],['zglob']
ametist,"['a', 'ke']",['ina'],"['dci', 'ma']",['eri'],"['v', 'a']",['ta'],"['mi', 'a']",['ti'],['etom'],"['L', 'a']",['si'],['di'],['baN']
amfibija,['e'],"['k', 'a']",['ći'],"['s', 'cu']",['i'],['di'],['kovima'],"['p', 'ci']","['jel', 'om']",['bAc'],['hovi'],['bo'],"['prokletst', 'v']"
amfiteatAr,['zove'],['l'],"['šci', 'ma']",['li'],['ki'],['le'],['lovima'],['be'],"['s', 'com']",['ko'],"['a', 'i']",,['terapeut']
amfora,"['s', 'ke']",['k'],['čevima'],['inu'],"['gac', 'a']",['ka'],['rima'],"['h', 'a']","['p', 'cem']","['h', 'a']",['ve'],['jo'],['lokativ']
aminokiselina,['čeve'],['er'],['adi'],['gu'],['čadi'],['je'],"['a', 'cima']",['li'],['vom'],['go'],"['c', 'a']",['di'],['pištoL']
amnestija,['kove'],"['k', 'c', 'a']",['mima'],"['N', 'u']","['sak', 'a']",['le'],['ovima'],['lovi'],['nom'],['gAc'],['sli'],['jele'],['šal']
amnezija,['i'],['h'],['mama'],['vu'],,"['a', 'ka']",['mima'],['jeli'],['com'],"['L', 'a']",['evi'],['ško'],['vampir']
amortizacija,"['l', 'ke']",['i'],['sima'],"['ć', 'cu']",['ti'],['la'],['dima'],"['p', 'i']","['jel', 'om']",['sAo'],"['et', 'a']",['o'],"['monoteiz', 'm']"
amper,"['n', 'a']",['žAk'],['hama'],"['š', 'cu']","['lov', 'a']",['li'],"['ć', 'cima']",['ovi'],,"['p', 'e']",['Li'],['hu'],['muNovod']
amplifikacija,['se'],['ina'],['rima'],['u'],['sli'],['ma'],['im'],"['c', 'a']",['hom'],['Ao'],['zovi'],['ku'],['posteLic']
amplituda,['jele'],"['c', 'a']",['adi'],"['a', 'ku']","['j', 'a']",['sli'],['bama'],['Li'],['gom'],['čovek'],['jeli'],['ju'],['muNovod']
amputacija,['ću'],['u'],['Lama'],"['k', 'cu']","['ić', 'a']","['n', 'a']",['jima'],['govi'],['mom'],['stAk'],"['et', 'a']",['sli'],['štafet']
amulet,['oce'],['ho'],['im'],"['ć', 'cu']","['N', 'a']","['v', 'a']",['mima'],['tke'],['om'],"['p', 'e']",['šci'],['e'],['graš']
anDar,"['c', 'a']",['d'],['ovima'],['Lu'],"['sac', 'a']",['ve'],['em'],['ve'],"['a', 'kom']",['c'],['ri'],['še'],['grubijan']
anabolik,['ove'],['ce'],['zovima'],['oj'],['eri'],['je'],"['lci', 'ma']",['me'],['mom'],['h'],"['s', 'kovi']",['oče'],['panegiri']
anabolizAm,"['c', 'a']","['s', 'k']",['mama'],['ju'],"['lak', 'a']",['tke'],['šima'],"['p', 'ci']",['jem'],"['šk', 'a']","['a', 'i']",['sti'],['saksofonist']
anadiploza,['se'],"['s', 'a']",['rima'],"['a', 'u']","['hov', 'a']",['le'],['ma'],['i'],['u'],,['a'],['o'],"['eksper', 't']"
anafora,['ga'],['vo'],['etima'],"['p', 'u']","['čac', 'a']","['p', 'ca']",['nima'],"['n', 'a']",['ju'],['v'],['jeli'],['u'],['pikad']
anagram,['Lude'],['ku'],['čadi'],['di'],['eri'],['me'],['govima'],['si'],['cem'],['i'],['ši'],['vo'],['svrak']
anahronizAm,['ge'],"['s', 'k']",['Ludima'],['etu'],"['v', 'a']",['eri'],"['mi', 'a']",['ške'],['hom'],['in'],['ga'],['li'],['ble']
anakonda,['ge'],['zAc'],['tima'],['zu'],"['sac', 'a']",['ke'],"['ma', 'a']",['si'],"['k', 'cem']",['i'],['ge'],['Lo'],['glagoLic']
anakronizAm,"['h', 'a']","['g', 'a']",['slima'],"['s', 'cu']","['ov', 'a']","['š', 'ka']",['škama'],"['s', 'kovi']","['le', 'm']",['o'],['sci'],"['ćč', 'e']",['ćoz']
analeptik,['čeve'],['sAc'],['ama'],"['a', 'ku']","['bac', 'a']",['eta'],"['sci', 'ma']",['eri'],"['a', 'kom']",['d'],[''],['o'],['helebard']
analfabet,['sli'],['tku'],['cima'],['bi'],"['h', 'a']","['o', 'ka']",['erima'],"['p', 'a']","['N', 'em']",['ma'],['ri'],['i'],['tragač']
analgezija,['ve'],['ko'],['hovima'],['ci'],"['oc', 'a']",['be'],"['s', 'kovima']","['h', 'a']",['ocem'],['mo'],['ove'],"['t', 'ku']",['hemikalij']
analitičar,,['je'],"['š', 'cima']","['š', 'cu']","['zak', 'a']","['t', 'ka']","['a', 'cima']",['govi'],['mo'],['ce'],['u'],['ke'],['agrostologij']
analiza,"['m', 'a']",['zAc'],['tima'],"['s', 'cu']","['zak', 'a']",['ve'],"['a', 'ima']",['be'],"['s', 'kom']",['je'],"['c', 'a']",['ju'],['afinitet']
analizator,['be'],['A'],"['ć', 'cima']",['nu'],"['k', 'a']","['jel', 'a']",['kama'],['a'],"['l', 'kom']",['go'],['ovi'],['sti'],['zen']
analogija,"['ć', 'ce']",['je'],['ovima'],['Li'],"['ac', 'a']",['le'],"['ma', 'a']","['a', 'i']",['đu'],['mo'],"['h', 'a']",['le'],['ahiret']
anamneza,['ce'],['e'],"['ma', 'a']",['ju'],['i'],['eri'],"['a', 'ima']",['li'],"['s', 'cem']",['bAc'],['ci'],['ju'],['kapacitet']
ananas,['ce'],"['p', 'c', 'a']",['šima'],['ci'],"['zov', 'a']","['p', 'ca']","['p', 'cima']",['jeli'],"['l', 'kom']",['sAc'],['čadi'],['oče'],['hipokrizij']
anarhija,['li'],['bA'],"['ć', 'cima']",['cetu'],['ama'],"['oc', 'a']",['mama'],"['m', 'a']",['vom'],['žAk'],['čadi'],['o'],['avitaminoz']
anarhist,[''],['sAo'],['cima'],['ri'],['sti'],['ma'],['šima'],['eri'],['bom'],"['j', 'a']",['lci'],['ti'],['krivd']
anarhičnost,['Lude'],['a'],['hovima'],"['š', 'ku']",['eri'],['ške'],,"['p', 'ci']","['ć', 'cem']",['dAk'],['sci'],"['a', 'u']",['golub']
anatema,"['p', 'e']",['žAk'],"['jeli', 'ma']","['š', 'cu']",,['le'],['mama'],['ti'],['škom'],['dAc'],['Ludi'],['čoveče'],['šiparic']
anatom,['je'],['stAk'],"['š', 'cima']","['s', 'ku']","['n', 'a']",['ti'],['dima'],"['j', 'a']","['l', 'kom']",['k'],"['k', 'ci']",['le'],['čedomork']
anatomija,"['š', 'ce']",['dAk'],['lovima'],,"['dac', 'a']",['je'],"['dci', 'ma']",['ve'],"['a', 'om']",['o'],['ćo'],['Lu'],['flaš']
anegdota,['u'],"['N', 'a']","['s', 'cima']",['jelu'],"['ak', 'a']",['tke'],['jama'],['evi'],['kom'],['sAo'],['sli'],['ti'],['komor']
anegdotalnost,['ši'],"['a', 'a']","['s', 'cima']","['k', 'cu']",['u'],['sli'],"['scim', 'a']",['ji'],['Lom'],['žAc'],"['p', 'ci']",['le'],['prijazno']
anegdotičnost,['zove'],"['s', 'a']","['scim', 'a']","['š', 'cu']","['lov', 'a']",['tke'],"['dci', 'ma']",['hovi'],['škom'],,['sci'],"['s', 'ku']",['prob']
aneksija,['ti'],['tAk'],['sima'],['mu'],['eri'],['be'],"['s', 'cima']","['a', 'ci']",,['lAk'],['šci'],['e'],['đumrugDij']
aneksionist,"['N', 'e']","['k', 'a']",['ima'],['li'],"['čev', 'a']",['ri'],"['mi', 'a']",['i'],['ocem'],['lAc'],['ove'],['ine'],['elaborat']
anemija,['le'],"['A', 'm']","['šci', 'ma']","['s', 'ku']","['oc', 'a']",['eta'],['škama'],['lovi'],"['s', 'cem']",['L'],['zovi'],['bo'],"['antropomorfiz', 'm']"
anestetik,"['l', 'ke']",['bA'],['kovima'],['ti'],"['k', 'a']",['le'],"['šci', 'ma']","['c', 'a']",['vom'],['in'],['he'],['oče'],['kvar']
anestezija,['be'],['g'],"['ć', 'cima']",['Lu'],"['a', 'ak', 'a']","['o', 'ka']",['mima'],['ve'],['mo'],"['s', 'k']","['p', 'ci']",['bo'],"['alfabetiz', 'm']"
anesteziologija,"['m', 'a']",['bAc'],['kima'],"['l', 'ku']","['et', 'a']",['ga'],['dima'],[''],"['a', 'om']","['šk', 'a']",['zovi'],"['N', 'u']",['buditeL']
anglicizAm,"['h', 'a']",['Ao'],['dima'],['li'],['e'],[''],"['ma', 'a']",['tke'],['đu'],['o'],['sti'],['o'],['bezizglednost']
anglikan,"['p', 'a']",['vu'],"['a', 'ima']","['s', 'cu']",['ava'],"['s', 'ka']",['ama'],"['p', 'a']",['mom'],['e'],['ga'],['ri'],['čauš']
anglikanAc,['hove'],"['j', 'a']","['ma', 'a']",['ri'],['staka'],['ina'],"['a', 'cima']",['ad'],['tom'],['bAc'],['li'],['čoveče'],['znano']
anglist,"['s', 'kove']","['p', 'c', 'a']",['jima'],['ri'],"['zov', 'a']",['ške'],['lima'],['ad'],"['jel', 'om']",['a'],"['c', 'a']",['Lo'],['ablaut']
anglizAm,['oce'],['Ao'],['zovima'],"['a', 'u']",['di'],"['n', 'a']",['lovima'],"['m', 'a']",['tkom'],['l'],['ši'],['ti'],['licencij']
anglofil,"['s', 'ce']",['zAc'],['etima'],['ocu'],"['bac', 'a']",['be'],['evima'],['ci'],['vom'],['žAc'],['Li'],['bo'],['kapital']
anglofob,['li'],"['A', 'm']",['kima'],['šci'],"['tak', 'a']",['ta'],['tkama'],['ga'],"['p', 'em']",['ćAc'],['čevi'],['ko'],['trulost']
anihilacija,['eri'],[''],['jima'],['zi'],"['c', 'a']",['be'],['govima'],['be'],['ma'],"['šk', 'a']",['si'],['ce'],['prevodi']
animacija,"['n', 'a']",['Ao'],"['šci', 'ma']","['p', 'cu']",['adi'],['je'],['čađu'],['evi'],['ju'],['Ao'],['i'],['vo'],['ograd']
animator,"['et', 'a']",['Ao'],['etima'],['vi'],"['sac', 'a']","['p', 'a']",['slima'],"['a', 'ci']","['a', 'kom']",['lAc'],['mi'],['o'],['kNiževni']
animozitet,['ri'],['šku'],['ovima'],['jelu'],['će'],"['L', 'a']",['mama'],['tke'],['čovekom'],['žAc'],['je'],['o'],['verz']
anketa,['u'],['l'],['rima'],['ju'],['a'],['eta'],['ama'],['ci'],['ću'],['n'],"['p', 'ci']",['te'],['složenic']
anketar,"['et', 'a']",['gu'],['dima'],['cetu'],"['oc', 'a']",['me'],"['šci', 'ma']",['ća'],"['p', 'om']",['ce'],"['a', 'ci']","['kč', 'e']",['opekotin']
anoda,['i'],['l'],"['sci', 'ma']",['šci'],['eri'],['ca'],['cima'],['eri'],['nom'],['o'],"['p', 'ci']",['go'],['tretman']
anomalija,"['c', 'a']",['tAk'],"['mi', 'a']",['oj'],"['sac', 'a']","['jel', 'a']","['š', 'cima']",['ci'],['som'],['tAc'],['lci'],['go'],['mudoN']
anortit,['eve'],"['g', 'a']","['lci', 'ma']",['tu'],"['a', 'a']",['li'],['ocima'],['čad'],['etom'],"['s', 'k']",['Ludi'],['vo'],"['militariz', 'm']"
ansambl,['ve'],['bA'],"['s', 'cima']",['jelu'],"['L', 'a']","['s', 'ka']",['mima'],['evi'],['ocem'],['vo'],['lovi'],['ne'],['nepristranost']
antagonizAm,['gove'],['ina'],"['ć', 'cima']",['Li'],['ci'],"['n', 'a']",['hama'],['a'],['tkom'],['z'],['čevi'],['je'],['ogledal']
antena,['kove'],"['a', 'a']",['čadi'],['gu'],"['gac', 'a']",[''],['bama'],['si'],"['N', 'em']",['Ao'],['he'],"['p', 'e']",['trovač']
antibiotik,['čad'],"['j', 'a']",['sima'],['bi'],"['kov', 'a']",['ške'],['tima'],['dci'],['som'],[''],"['c', 'a']",['jele'],"['sakramen', 't']"
anticiklona,"['p', 'e']",['ho'],['jima'],"['a', 'u']",['sli'],['le'],['mama'],"['v', 'a']",['eri'],['st'],['dci'],['di'],['zaboravnost']
anticipacija,['eve'],['vo'],"['N', 'ima']",['ome'],['Ludi'],['ve'],"['mi', 'a']",,"['s', 'com']",['z'],"['N', 'i']","['s', 'ku']",['smeštaj']
antifašist,['čad'],['tAk'],['tima'],['ri'],"['ba', 'a']","['z', 'a']",['čevima'],['govi'],['i'],['n'],['zi'],['ri'],['dupin']
antifašistkiNa,['eve'],,['dima'],['ci'],"['al', 'a']",['sli'],"['p', 'ima']","['j', 'a']","['k', 'cem']",['ga'],['o'],['že'],['oktet']
antiimperijalizAm,['e'],['tAc'],"['mi', 'a']",['tu'],"['žak', 'a']","['N', 'a']",['mama'],['li'],"['a', 'kom']",['ma'],['u'],[''],['koalicij']
antika,['ve'],['i'],['ći'],['šci'],"['gac', 'a']",[''],"['z', 'ima']",['evi'],,"['h', 'a']",['ci'],['Lu'],['ploč']
antiklinala,"['s', 'kove']",['dAk'],"['p', 'cima']",['ome'],"['ić', 'a']","['jel', 'a']",['ađu'],,"['p', 'cem']",['l'],['a'],['a'],['zrelin']
antikomunist,['me'],['ćAc'],['mama'],['cu'],['ki'],['la'],['sima'],"['t', 'a']","['š', 'cem']",[''],['u'],['ri'],['plug']
