,1.imp.prs.pl,1.ind.prs.pl,1.ind.prs.sg,1.prs.pl.sbjv,1.sg.prs.cond,1.sg.prs.sbjv,2.ind.pl.pst,2.ind.sg.pst,2.pl.pst.sbjv,2.prs.cond.pl,2.sg.prs.cond,2.sg.pst.sbjv,3.ind.fut.pl,3.ind.fut.sg,3.pl.pst.sbjv,3.prs.pl.sbjv,3.sg.pst.sbjv,imp.prs.2.sg,ind.1.pl.ipfv,ind.1.pst.sg,ind.1.sg.ipfv,ind.3.pl.ipfv,ind.3.pl.pst,ind.3.prs.pl,ind.3.prs.sg,ind.3.sg.ipfv,ind.3.sg.pst,ind.fut.1.pl,ind.fut.1.sg,ind.fut.pl.2,ind.fut.sg.2,ind.pl.2.ipfv,ind.prs.2.sg,ind.sg.2.ipfv,inf,m.ptcp.pl.pst,m.ptcp.sg.pst,pl.1.prs.cond,pl.1.pst.sbjv,pl.3.prs.cond,pl.imp.prs.2,pl.ind.1.pst,pl.ind.prs.2,pl.prs.2.sbjv,ptcp.pl.pst.f,ptcp.prs,ptcp.sg.pst.f,sg.1.pst.sbjv,sg.3.prs.cond,sg.3.prs.sbjv,sg.prs.2.sbjv,stem
abstenir,"['ə', 'ɔ̃']","['ən', 'ɔ̃']",['ø'],"['was', 'jɔ̃']",['kʁE'],['jɛʁ'],['ɥat'],['a'],"['O', 'asje']",['Etʁije'],['EtiʁE'],['ʁis'],"['dʁ', 'ɔ̃']",['ɛ̃dʁa'],['vis'],['k'],['vi'],[''],"['Eɲ', 'ɔ̃']",['ly'],"['Ø', 'E']","['z', 'E']",['Olyʁ'],['wa'],['je'],"['w', 'E']",['Eti'],"['jɛ̃dʁ', 'ɔ̃']",['EʁʁE'],['kʁe'],['tʁa'],"['uvj', 'e']","['ou', 'oulv']","['O', 'sE']","['u', 'iʁ']",['uly'],['ɛ'],"['ɑ̃dʁi', 'jɔ̃']","['akis', 'jɔ̃']",['OdʁE'],['aɲe'],"['Ø', 'am']","['ø', 'e']",['sje'],['ti'],['sɑ̃'],['je'],"['e', 'as']","['iʁ', 'E']",['jɛʁ'],['l'],['pOml']
abstraire,['ɥisjɔ̃'],['ɥɔ̃'],['ɛ̃'],"['y', 'jɔ̃']","['waE', 'waEʁE']",['zz'],['akit'],['Eti'],"['O', 'ʁisje']","['pʁi', 'je']",['jɛ̃dʁE'],['ʁis'],"['O', 'ʁiʁ', 'ɔ̃']","['jɛ̃d', 'ʁa']",['ulys'],['oz'],['Eɲi'],['œ'],"['ən', 'jɔ̃']",['uE'],"['E', 'v']",['əzE'],['tiʁ'],['p'],['ø'],"['av', 'E']",['aki'],"['od', 'ʁ', 'ɔ̃']",['EtʁE'],"['od', 'ʁ', 'e']","['Øv', 'ʁa']","['Ø', 'e']",['œ'],"['Es', 'E']",[''],['e'],"['ə', 'n']",['Etiʁjɔ̃'],"['u', 'ysjɔ̃']","['ɔ', 'əʁE']",['Ete'],['Eɲim'],"['p', 'e']","['je', 'v']",['ɛ̃t'],['əzɑ̃'],['ly'],"['wa', 'jas']",['tiʁE'],['y'],['jɛʁ'],['ɛ̃vɑ̃t']
abuser,"['l', 'ɔ̃']","['o', 'ɔ̃']",[''],"['Øv', 'jɔ̃']",['miʁE'],['z'],"['ʁi', 't']",['aly'],"['p', 'isje']","['œ', 'əʁje']",['EtʁE'],['nan'],"['kʁ', 'ɔ̃']","['ɛ̃d', 'ʁa']","['t', 'is']",['ɛɲ'],"['t', 'i']",['y'],"['O', 'ɔ̃']",['ɛ̃'],"['ə', 'E']","['e', 'E', 'E']",['Olyʁ'],['y'],['je'],"['Ø', 'E']","['p', 'i']","['viʁ', 'ɔ̃']","['E', 'əʁE']","['ɔ', 'əʁ', 'e']",['tiʁa'],['e'],['jɛ̃'],"['ul', 'E']",['nan'],['Oly'],['ue'],"['O', 'ʁiʁjɔ̃']",['ɥasjɔ̃'],['vʁE'],"['es', 'e']","['zm', 'zmim']","['əv', 'e']","['l', 'je']","['Et', 'e']","['e', 'ɑ̃']",[''],['jis'],['ØvʁE'],['E'],['u'],['lɑ̃tɛʁn']
abâtardir,"['Øv', 'ɔ̃']","['wEa', 'Ea', 'jɔ̃']",['o'],['Øvjɔ̃'],['waʁE'],['k'],"['e', 'E', 'at']","['Ø', 'a']",['tisje'],['iʁje'],"['y', 'ʁE']",['ys'],"['pʁ', 'ɔ̃']",['əʁa'],"['is', 'v']",['k'],['nan'],['ʁ'],['Ezjɔ̃'],['zi'],"['v', 'E']",['wE'],"['iʁ', 'v']",['k'],[''],"['z', 'E']",['Eky'],"['tʁ', 'ɔ̃']",['viʁE'],"['ɔ', 'əʁ', 'e']",['dʁa'],"['ə', 'je']","['ɔ', 'ʁ']","['Et', 'E']","['e', 'e']",['e'],"['Ø', 'i']","['vʁi', 'jɔ̃']","['ulys', 'jɔ̃']","['E', 'əʁE']","['əɛ', 'əɛzt', 'zt', 'e']","['O', 'ʁim']","['ø', 'e']","['ə', 'je']",['Et'],['ivɑ̃'],"['E', 'e']",['as'],['watʁE'],['œv'],['d'],['ʁəbɑ̃d']
abêtir,"['ʁ', 'ɔ̃']","['O', 'ʁ', 'ɔ̃']",['E'],"['ø', 'jɔ̃']",['watʁE'],['l'],['yt'],['zi'],"['d', 'isje']",['ʁje'],"['wj', 'wjEa', 'Eaʁ', 'E']","['j', 'as']","['Eʁ', 'ɔ̃']",['uvʁa'],"['aɲ', 'is']",['v'],['E'],['nan'],"['Ø', 'jɔ̃']",['E'],"['E', 'jE']","['u', 'E']","['E', 'Eʁ']",['ø'],['o'],"['ø', 'E']",['a'],"['Eʁ', 'ʁɔ̃']","['uv', 'ʁE']","['miʁ', 'e']","['ɔ', 'əʁa']","['Es', 'je']",['s'],"['d', 'E']",['əvwaʁ'],['vi'],['ue'],['səʁjɔ̃'],"['fys', 'jɔ̃']",['kʁE'],['ʁe'],"['ə', 'am']","['oz', 'e']",['izje'],"['e', 'E', 'e']","['Ø', 'ɑ̃']",['Et'],"['o', 'as']","['uv', 'ʁE']",['ɔ'],['ʁ'],['Eksiz']
abîmer,"['yv', 'ɔ̃']",['jɔ̃'],['ø'],"['aɲ', 'ɔ̃']",['pʁE'],['z'],"['k', 'it']","['ø', 'a']","['ysj', 'e']","['œ', 'əʁje']","['ud', 'ʁE']","['wa', 'jas']","['od', 'ʁ', 'ɔ̃']",['udʁa'],['zis'],['oz'],['ʁi'],"['E', 'ɛ']","['z', 'j', 'ɔ̃']",['fy'],['ɥE'],"['ɥ', 'E']","['Eɲ', 'iʁ']",['jɛʁ'],['u'],"['Eʁ', 'E']",['fy'],"['uv', 'ʁɔ̃']","['jwa', 'jwaEʁ', 'E']","['iʁ', 'e']",['yəʁa'],"['waE', 'je']",['s'],['əzE'],['ɛtʁ'],"['ə', 'e']","['ə', 'e']","['i', 'ʁjɔ̃']","['Ø', 'isjɔ̃']",['vʁE'],"['wa', 'je']","['e', 'am']","['s', 'e']","['uv', 'je']",['ji'],['dɑ̃'],['ly'],"['Ø', 'as']","['œ', 'əʁE']",['m'],"['ɔ', 'ʁ']",['ɑ̃bʁɛ̃g']
acagnarder,"['aɲ', 'ɔ̃']",['wɔ̃'],['wa'],['ɔ̃'],['pʁE'],['aɲ'],['wat'],"['e', 'a']",['Etisje'],['əvʁije'],"['uv', 'ʁE']","['Ø', 'is']","['Etʁ', 'ɔ̃']","['ud', 'ʁa']","['p', 'is']",['ɛ'],"['v', 'i']",['je'],"['ən', 'jɔ̃']","['al', 'E']",['lE'],"['z', 'E']","['o', 'Eʁ']","['ɔ', 'ʁ']",['u'],['EzE'],"['ø', 'a']","['ʁ', 'ɔ̃']","['əv', 'ʁE']","['E', 'əʁ', 'e']","['Eʁ', 'ʁa']","['p', 'je']","['ɔ', 'ʁ']",['ʁE'],['miʁ'],[''],[''],"['uvʁij', 'ɔ̃']","['ulys', 'jɔ̃']","['wj', 'wjEa', 'Eaʁ', 'E']","['e', 'v']",['ulym'],"['ə', 'n', 'e']","['ij', 'ije', 'je']",['vi'],['ulɑ̃'],"['Ø', 'e']","['Ø', 'as']",['vʁE'],['al'],"['E', 'ɛ']","['tɑ̃p', 't']"
accabler,"['z', 'ɔ̃']","['O', 'ɔ̃']",['jɛʁ'],['Ezjɔ̃'],"['e', 'E', 'əʁE']",['E'],"['wa', 'jat']",['a'],"['ɛ̃s', 'je']",['Etiʁje'],"['e', 'E', 'əʁE']","['wa', 'jas']","['u', 'ʁ', 'ɔ̃']",['waʁa'],['is'],['ɔlv'],"['u', 'y']",['ɔ'],"['uv', 'jɔ̃']",['aly'],"['k', 'E']",['E'],"['ɛ̃', 'ʁ']",['aɲ'],['jɛʁ'],"['əv', 'E']",['ji'],"['əi', 'əiʁ', 'ɔ̃']","['əi', 'əiʁE']","['iʁ', 'e']",['Odʁa'],['əzje'],['ɔ'],"['Eʁ', 'E']",['ɔʁ'],"['ø', 'e']","['ə', 'e']","['waE', 'waEʁjɔ̃']","['o', 'asjɔ̃']","['od', 'ʁE']",['ze'],['tim'],"['e', 'E', 'e']","['k', 'je']","['Ø', 'i']","['O', 'ɑ̃']",['Et'],['alas'],"['y', 'ʁE']",['aʃ'],"['sw', 'a']","['ʃ', 'z']"
accaparer,"['e', 'E', 'ɔ̃']","['waE', 'jɔ̃']",['o'],['Øvjɔ̃'],['EʁE'],"['ɛ', 'j']","['O', 'ʁi', 't']","['i', 'v']",['jasje'],"['waE', 'waEʁje']","['waʁ', 'E']",['alas'],"['viʁ', 'ɔ̃']",['pʁa'],['is'],['wa'],['fy'],"['wa', 'jE']","['k', 'jɔ̃']",['ji'],"['Ø', 'E']","['iv', 'E']","['Ø', 'iʁ']",['i'],['ɑ̃'],"['wa', 'jE']",['ji'],"['Odʁ', 'ɔ̃']","['od', 'ʁE']","['Eʁʁ', 'e']","['y', 'ʁa']","['z', 'j', 'e']",['ɑ̃'],"['z', 'E']","['Ø', 'iʁ']",['ɛ'],['ti'],['Etiʁjɔ̃'],"['E', 'asjɔ̃']",['ɑ̃dʁE'],['ve'],['m'],['te'],"['y', 'je']",['aly'],['pɑ̃'],['p'],['zis'],"['ud', 'ʁE']",['as'],['sis'],['ʁəmɑ̃ʒ']
accentuer,"['al', 'ɔ̃']","['t', 'ɔ̃']",['jɛ̃'],"['l', 'jɔ̃']",['uvʁE'],"['ɔ', 'ʁ']","['wa', 'jat']","['d', 'i']",['ysje'],"['ʁ', 'je']","['i', 'ʁE']","['v', 'is']","['Øvʁ', 'ɔ̃']",['viʁa'],['vis'],['s'],"['e', 'a']",['ɛ̃'],['jɔ̃'],['a'],"['Ø', 'E']","['iv', 'E']",['Eʁ'],['œ'],['ʁ'],"['uv', 'E']",['nan'],"['əvʁ', 'ɔ̃']",['nan'],"['dʁ', 'e']","['əi', 'əiʁa']","['Ø', 'je']",['o'],['ʁE'],"['O', 'ʁiʁ']","['Et', 'e']","['o', 'e']","['ɛ', 'əʁjɔ̃']","['aɲ', 'isjɔ̃']","['ɛ̃d', 'ʁE']","['ən', 'e']",['zizim'],"['ɔlv', 'e']","['ul', 'je']",['ly'],['Esɑ̃'],['vi'],['tis'],['vʁE'],['E'],['i'],"['sɛ̃k', 'p']"
accepter,"['swa', 'jɔ̃']",['ɥɔ̃'],['wa'],['asjɔ̃'],"['Ø', 'əʁE']",['wav'],['Olyt'],"['Ø', 'a']","['Eɲ', 'isje']",['miʁje'],"['əi', 'əiʁE']","['e', 'as']","['udʁ', 'ɔ̃']",['ɑ̃dʁa'],['as'],['m'],['vi'],['je'],"['av', 'jɔ̃']","['i', 'v']","['ə', 'n', 'E']","['ɔlv', 'E']","['Ø', 'Eʁ']",['k'],['u'],"['E', 'v']","['al', 'a']","['ud', 'ʁ', 'ɔ̃']","['jwa', 'jwaEʁ', 'E']",['nan'],['ɛ̃dʁa'],"['ø', 'je']",['ɛ̃'],['nan'],['ʁ'],"['Ø', 'i']",['ti'],"['əi', 'əiʁjɔ̃']","['aɲ', 'isjɔ̃']",['səʁE'],['ze'],['tim'],"['ɥ', 'e']",['izje'],"['Ø', 'e']",['kɑ̃'],['ɛ̃t'],"['ə', 'as']",['ɑ̃dʁE'],"['ɔ', 'ʁ']","['ɛ', 'j']",['fØtʁ']
accessoiriser,"['E', 'ɔ̃']","['wa', 'jɔ̃']","['wa', 'jE']","['Ø', 'ɔ̃']",['uvʁE'],['jɛʁ'],"['o', 'at']","['aɲ', 'i']","['ys', 'je']",['ʁje'],"['E', 'əʁE']","['u', 'ys']","['Øv', 'ʁɔ̃']",['Etiʁa'],['was'],['ɛz'],"['v', 'i']",['œ'],"['Eɲ', 'ɔ̃']","['p', 'i']","['ɥ', 'E']","['ɥ', 'E']","['aki', 'ʁ']","['ɛ', 'j']",['jɛ̃'],"['Eɲ', 'E']",['vi'],"['ɛ', 'əʁ', 'ɔ̃']",['oʁE'],"['Etiʁ', 'e']",['aʁa'],"['l', 'je']",['nan'],"['ɔlv', 'E']",['alwaʁ'],"['o', 'e']",['Eky'],['ivʁijɔ̃'],"['isjɔ̃', 'v']",['əʁE'],"['iz', 'e']",['vim'],"['o', 'e']","['O', 'ʁi', 'je']",['e'],['uɑ̃'],['uly'],['was'],['ʁE'],"['ɛ', 'j']",['oz'],"['dʁ', 'n']"
accidenter,"['iv', 'ɔ̃']","['ul', 'ɔ̃']","['ɥiø', 'ɥiø']",['zjɔ̃'],"['ud', 'ʁE']",['ɥis'],"['u', 'yt']",['ua'],['Eɲisje'],['watʁije'],['dʁE'],['jas'],"['jɛ̃dʁ', 'ɔ̃']","['Eʁ', 'ʁa']","['Ø', 'is']","['œ', 'j']",['a'],['ø'],['nan'],['ɥE'],"['Eʁ', 'E']","['p', 'E']",['yʁ'],['v'],['œ'],['ozE'],"['Ø', 'i']","['ɑ̃dʁ', 'ɔ̃']","['iʁ', 'E']","['ivʁ', 'e']",['Eʁa'],"['t', 'je']",['u'],"['E', 'E']",['Eʁiʁ'],['k'],['mi'],"['waE', 'waEʁjɔ̃']","['is', 'jɔ̃']","['Øv', 'ʁE']","['d', 'e']",['vim'],"['w', 'e']","['je', 'v']",['iz'],"['O', 'ʁɑ̃']","['w', 'e']",['alas'],['tʁE'],['u'],"['sw', 'a']","['kl', 'ʃ']"
acclamer,"['swa', 'jɔ̃']","['Eʁ', 'ɔ̃']",['y'],['zjɔ̃'],['nan'],"['a', 'j']",['Eɲit'],['wa'],"['o', 'asje']","['Eʁ', 'je']",['EtʁE'],['lys'],"['ud', 'ʁ', 'ɔ̃']",['waʁa'],['alas'],['as'],['ɛ̃'],['jɛ̃'],"['ul', 'jɔ̃']","['v', 'i']",['E'],"['Eʁ', 'E']",['Eɲiʁ'],[''],"['Ew', 'Ewa']","['ə', 'E']","['o', 'a']","['kʁ', 'ɔ̃']",['uvʁE'],['tʁe'],"['əi', 'əiʁa']","['O', 'e']",['œ'],"['ø', 'E']",['Eziʁ'],['e'],['ly'],"['y', 'ʁjɔ̃']",['Olysjɔ̃'],['kʁE'],"['e', 'E', 'e']","['Ø', 'am']",['ʁe'],"['i', 'je']","['Ø', 'i']","['e', 'E', 'ɑ̃']","['Ø', 'i']","['j', 'as']",['əʁE'],['zz'],"['E', 'ɛ']",['tʁEpan']
acclimater,['ɥɔ̃'],"['aɲ', 'ɔ̃']","['v', 'E']","['al', 'jɔ̃']","['i', 'ʁE']",['ɥis'],"['e', 'at']",['aly'],"['ə', 'asje']",['ʁiʁje'],['tiʁE'],['alys'],"['kʁ', 'ɔ̃']",['waʁa'],['mis'],['aʃ'],['vi'],['ɥis'],['uvjɔ̃'],['y'],"['w', 'E']","['al', 'E']","['ɛ̃', 'ʁ']",['aɲ'],"['wa', 'jE']",['E'],"['O', 'a']","['Eʁ', 'ɔ̃']",['ɛ̃dʁE'],"['i', 'ʁ', 'e']",['Etiʁa'],"['Ø', 'je']",['u'],"['E', 'jE']","['O', 'ʁiʁ']",['o'],['Eky'],"['ɔ', 'əʁjɔ̃']",['ɥasjɔ̃'],['dʁE'],"['Et', 'e']",['ɛ̃m'],['Eɲe'],['izje'],['aly'],['Etɑ̃'],['i'],['Eɲis'],['tiʁE'],['ɛz'],"['œ', 'j']",['ʁɔ̃fl']
accoler,"['Øv', 'ɔ̃']","['iz', 'ɔ̃']",['y'],"['al', 'jɔ̃']",['jɛ̃dʁE'],['E'],"['Eɲ', 'it']",['mi'],"['e', 'asje']","['vʁi', 'je']","['ʁ', 'E']",['ulys'],"['ɔ', 'əʁ', 'ɔ̃']","['iʁ', 'a']",['was'],['d'],['zi'],['ʁ'],"['d', 'jɔ̃']","['w', 'E']","['o', 'E']",['tE'],"['Eɲ', 'iʁ']",['v'],['y'],"['uv', 'E']",['uly'],"['tiʁ', 'ɔ̃']",['oʁE'],"['i', 'ʁ', 'e']",['əʁa'],['sje'],['jɛ̃'],['ənE'],['tʁ'],['ɛ̃'],"['w', 'e']","['jwa', 'jwaEʁjɔ̃']","['o', 'asjɔ̃']",['EtʁE'],"['e', 'v']",['tim'],"['Eʁ', 'e']","['wEa', 'Ea', 'je']","['al', 'e']",['sɑ̃'],['ɛt'],"['O', 'as']","['waʁ', 'E']",['z'],"['ɛ', 'j']","['pʁ', 'n']"
accommoder,"['j', 'ɔ̃']","['aɲ', 'ɔ̃']",['œ'],"['ø', 'jɔ̃']",['vʁE'],['iv'],['Ekyt'],['vi'],['uasje'],"['tʁi', 'je']",['ivʁE'],['lys'],"['Øv', 'ʁɔ̃']",['tiʁa'],['jas'],['oz'],['ti'],['wa'],"['Es', 'jɔ̃']",['Eɲi'],"['k', 'E']",['EzE'],"['fy', 'ʁ']",['aɲ'],"['wa', 'jE']",['əzE'],['nan'],"['uʁ', 'ɔ̃']","['i', 'ʁE']",['Øvʁe'],['ivʁa'],['zje'],['u'],"['ø', 'E']","['O', 'ʁiʁ']","['w', 'e']","['O', 'ʁ']","['tʁi', 'jɔ̃']","['ys', 'jɔ̃']",['tiʁE'],"['wEa', 'Ea', 'je']",['ulym'],"['ø', 'e']",['zje'],"['e', 'e']",['sɑ̃'],['nan'],['Etis'],"['ud', 'ʁE']",['ɛt'],['y'],"['dEpɑ̃', 'y']"
accompagner,"['d', 'ɔ̃']","['uv', 'ɔ̃']",['u'],"['ɔlv', 'jɔ̃']",['oaʁE'],['m'],['alyt'],['Eky'],['jisje'],['miʁje'],['EʁʁE'],['uas'],"['viʁ', 'ɔ̃']",['iʁa'],['Eɲis'],['E'],"['i', 'v']",['je'],"['m', 'jɔ̃']",['Eky'],['əzE'],"['t', 'E']","['k', 'iʁ']",['jɛn'],['u'],"['was', 'E']",['uly'],"['vʁ', 'ɔ̃']",['OdʁE'],['pʁe'],"['i', 'ʁa']","['i', 'je']",['i'],['wE'],"['w', 'e']",['ɛ̃'],"['al', 'e']",['udʁijɔ̃'],['ʁisjɔ̃'],"['e', 'E', 'əʁE']","['tz', 'tz', 'e']","['u', 'ym']","['ul', 'e']","['was', 'je']",['y'],"['e', 'E', 'ɑ̃']","['E', 'e']",['Eɲis'],"['iʁ', 'E']",['iv'],['as'],['dEʁaj']
accomplir,"['al', 'ɔ̃']","['Eʁ', 'ɔ̃']",['E'],"['ʁi', 'jɔ̃']","['y', 'ʁE']","['sw', 'a']","['Eɲ', 'it']","['t', 'i']","['k', 'isje']",['viʁje'],['səʁE'],"['u', 'ys']","['səʁ', 'ɔ̃']",['Øvʁa'],['jas'],['E'],['ly'],"['øœ', 'øœ', 'j']","['e', 'jɔ̃']",['ɥE'],"['waE', 'jE']",['EsE'],"['o', 'Eʁ']",['jɛn'],['i'],"['Es', 'E']","['O', 'ʁi']","['vʁ', 'ɔ̃']","['ud', 'ʁE']","['dʁ', 'e']","['uv', 'ʁa']","['ʁi', 'je']",['o'],['jE'],['ɛʁ'],['u'],"['Et', 'e']","['ɛ', 'əʁjɔ̃']",['isjɔ̃'],['yəʁE'],"['Et', 'e']","['d', 'im']","['v', 'e']",['sisje'],['ɛt'],"['u', 'ɑ̃']","['O', 'ʁt']",['akis'],"['od', 'ʁE']",['was'],['aʃ'],"['fwaz', 'n']"
accorder,"['E', 'jɔ̃']","['al', 'ɔ̃']",['ɛ'],"['v', 'jɔ̃']","['waE', 'waEʁE']",['iz'],"['e', 'at']",['Oly'],"['u', 'ysje']","['O', 'ʁiʁje']","['e', 'E', 'əʁE']",['Eɲis'],"['Eʁ', 'ʁɔ̃']","['ɔ', 'əʁa']","['k', 'is']",['v'],"['e', 'a']",['i'],['nan'],['zi'],"['ul', 'E']","['v', 'E']","['e', 'E', 'Eʁ']",['ɛɲ'],['ʁ'],['EzE'],['i'],"['əʁ', 'ɔ̃']",['aʁE'],"['iʁ', 'e']","['ɔ', 'əʁa']",['Eɲe'],['ø'],['avE'],"['ø', 'e']","['j', 'e']",['ɛ'],['Øvʁijɔ̃'],"['jas', 'jɔ̃']",['ɑ̃dʁE'],"['d', 'e']",['ulym'],['ʁe'],"['O', 'ʁi', 'je']","['w', 'e']",['ənɑ̃'],"['ø', 'e']",['uas'],['səʁE'],['sis'],[''],['pʁEfɔʁm']
accoster,"['Eʁ', 'ɔ̃']","['iz', 'ɔ̃']",['y'],"['ən', 'jɔ̃']","['E', 'əʁE']",['ø'],"['Eɲ', 'it']",['ly'],['ʁisje'],['ʁiʁje'],['əʁE'],['jas'],"['miʁ', 'ɔ̃']","['ɛ', 'əʁa']","['aɲ', 'is']",['E'],['nan'],['jɛʁ'],"['Ø', 'jɔ̃']","['k', 'i']",['aɲE'],['wE'],"['zʁ', 'zʁiʁ']",['œv'],['a'],['wE'],"['e', 'E', 'a']","['Ø', 'əʁ', 'ɔ̃']","['E', 'əʁE']","['i', 'ʁe']","['Oʁ', 'a']",['aɲe'],['ɑ̃'],"['uv', 'E']",['watʁ'],['ti'],"['al', 'e']",['waʁjɔ̃'],"['Ekys', 'jɔ̃']","['jɛ̃d', 'ʁE']","['Et', 'e']",['fym'],"['yv', 'e']","['y', 'je']","['al', 'e']","['wEa', 'Ea', 'jɑ̃']","['j', 'e']","['j', 'as']",['ivʁE'],['œv'],"['E', 'ɛ']",['fiʒ']
accoter,"['iv', 'ɔ̃']","['av', 'ɔ̃']",['jɛʁ'],"['ø', 'jɔ̃']",['udʁE'],['sis'],['yt'],"['al', 'a']","['jas', 'je']","['wj', 'wjEa', 'Eaʁje']",['udʁE'],['vis'],"['O', 'ʁiʁ', 'ɔ̃']",['viʁa'],['ɥas'],['ɛs'],['vi'],['ʁ'],['uvjɔ̃'],"['aɲ', 'i']","['Eɲ', 'E']",['jE'],"['o', 'Eʁ']",['ɔ̃'],['ɛ'],['lE'],['nan'],"['ɛ', 'əʁ', 'ɔ̃']","['ɛ̃d', 'ʁE']","['jɛ̃dʁ', 'e']","['ɛ', 'əʁa']","['d', 'je']",[''],['ozE'],['ɛʁ'],"['E', 'e']","['ə', 'n']",['uvʁijɔ̃'],['jisjɔ̃'],['waʁE'],['e'],['alam'],"['wEa', 'Ea', 'je']","['j', 'e']","['e', 'e']",['ənɑ̃'],"['w', 'e']",['ɥas'],"['Øv', 'ʁE']",['was'],['aɲ'],['gObɛʁʒ']
accoucher,"['d', 'ɔ̃']","['əz', 'ɔ̃']",['ɑ̃'],"['o', 'jɔ̃']","['wj', 'wjEa', 'Eaʁ', 'E']",['z'],"['Ø', 'it']","['e', 'a']",['alasje'],['əʁje'],"['œ', 'əʁE']",['Ekys'],"['ivʁ', 'ɔ̃']",['aʁa'],['akis'],"['ɔ', 'ʁ']",['Oly'],['je'],"['O', 'ɔ̃']","['k', 'i']","['av', 'E']",['yvE'],['viʁ'],['av'],['je'],"['E', 'jE']","['e', 'a']","['u', 'ʁ', 'ɔ̃']",['ØvʁE'],['nan'],"['ɔ', 'əʁa']","['ən', 'je']","['ou', 'oulv']",['avE'],['ɑ̃dʁ'],"['O', 'e']","['ɥ', 'e']","['Ø', 'əʁjɔ̃']",['jasjɔ̃'],['iʁE'],"['aʃ', 'e']","['Ø', 'am']","['k', 'e']","['was', 'je']","['o', 'e']","['ø', 'ɑ̃']",['ji'],['ys'],"['e', 'E', 'əʁE']",['iz'],['y'],['p']
accouder,"['Ø', 'ɔ̃']","['O', 'ɔ̃']",['je'],"['Eɲ', 'ɔ̃']",['ʁE'],['i'],"['zt', 'ztit']",['i'],"['Ekys', 'je']",['Etiʁje'],['dʁE'],['fys'],"['iʁ', 'ɔ̃']",['uvʁa'],"['Eɲ', 'is']",['œ'],['E'],['ɔ'],"['y', 'jɔ̃']",['i'],['EzE'],"['d', 'E']",['viʁ'],"['ɔ', 'ʁ']","['v', 'a']","['ə', 'n', 'E']","['u', 'y']","['jɛ̃dʁ', 'ɔ̃']","['ɛ̃d', 'ʁE']","['ɛ̃d', 'ʁ', 'e']",['ivʁa'],['ozje'],['jɛ̃'],"['t', 'E']",['watʁ'],"['Ø', 'e']",['d'],['oaʁjɔ̃'],"['u', 'ysjɔ̃']","['ɔ', 'əʁE']",['e'],"['im', 'v']","['oz', 'e']","['O', 'ʁi', 'je']","['ə', 'e']",['ɥɑ̃'],"['wa', 'je']","['wa', 'jas']",['udʁE'],['k'],['as'],['ʁEvyls']
accoupler,['jɔ̃'],"['ul', 'ɔ̃']","['E', 'ɛ']","['waE', 'jɔ̃']","['Eʁ', 'E']",['aɲ'],"['it', 'v']",['Eky'],['jisje'],"['jwa', 'jwaEʁje']","['O', 'ʁiʁE']",['jis'],"['pʁ', 'ɔ̃']",['ʁiʁa'],"['k', 'is']",['ɛn'],['E'],"['øœ', 'øœ', 'j']",['uvjɔ̃'],"['t', 'i']",['sE'],['jE'],['ziziʁ'],"['ɛ', 'j']",['œ'],"['Et', 'E']","['ə', 'a']","['Øvʁ', 'ɔ̃']","['uv', 'ʁE']","['Eʁ', 'ʁe']","['waE', 'waEʁa']",['e'],['ʁ'],['jE'],['əvwaʁ'],"['wa', 'je']","['e', 'e']",['oaʁjɔ̃'],['ɥasjɔ̃'],"['udʁ', 'E']","['u', 'e']","['o', 'am']","['ɔlv', 'e']","['wa', 'je']",['t'],"['u', 'ɑ̃']","['O', 'e']","['e', 'as']",['EʁE'],['aj'],['wa'],['bʁim']
accourcir,"['waE', 'jɔ̃']","['ul', 'ɔ̃']",['ø'],"['l', 'jɔ̃']",['səʁE'],['m'],['uat'],"['e', 'E', 'a']","['E', 'asje']","['uʁj', 'e']","['əv', 'ʁE']",['akis'],"['dʁ', 'ɔ̃']",['Odʁa'],['tis'],['E'],['y'],['nan'],['əzjɔ̃'],['ji'],"['was', 'E']",['avE'],['miʁ'],['iv'],"['wa', 'jE']","['Eʁ', 'E']",['ɥa'],"['viʁ', 'ɔ̃']","['udʁ', 'E']","['əv', 'ʁe']",['Etʁa'],"['k', 'je']",['ɔ'],"['ul', 'E']","['wa', 'ʁ']","['Ø', 'e']","['v', 'i']","['O', 'ʁiʁjɔ̃']","['fys', 'jɔ̃']","['waʁ', 'E']","['ə', 'e']","['u', 'ym']","['o', 'e']","['ø', 'je']","['Ø', 'e']",['əzɑ̃'],"['e', 'E', 'e']","['e', 'as']",['jɛ̃dʁE'],['iz'],['ɛn'],"['dEfl', 'ʁ']"
