,1.imp.prs.pl,1.ind.prs.pl,1.ind.prs.sg,1.prs.pl.sbjv,1.sg.prs.cond,1.sg.prs.sbjv,2.ind.pl.pst,2.ind.sg.pst,2.pl.pst.sbjv,2.prs.cond.pl,2.sg.prs.cond,2.sg.pst.sbjv,3.ind.fut.pl,3.ind.fut.sg,3.pl.pst.sbjv,3.prs.pl.sbjv,3.sg.pst.sbjv,imp.prs.2.sg,ind.1.pl.ipfv,ind.1.pst.sg,ind.1.sg.ipfv,ind.3.pl.ipfv,ind.3.pl.pst,ind.3.prs.pl,ind.3.prs.sg,ind.3.sg.ipfv,ind.3.sg.pst,ind.fut.1.pl,ind.fut.1.sg,ind.fut.pl.2,ind.fut.sg.2,ind.pl.2.ipfv,ind.prs.2.sg,ind.sg.2.ipfv,inf,m.ptcp.pl.pst,m.ptcp.sg.pst,pl.1.prs.cond,pl.1.pst.sbjv,pl.3.prs.cond,pl.imp.prs.2,pl.ind.1.pst,pl.ind.prs.2,pl.prs.2.sbjv,ptcp.pl.pst.f,ptcp.prs,ptcp.sg.pst.f,sg.1.pst.sbjv,sg.3.prs.cond,sg.3.prs.sbjv,sg.prs.2.sbjv,stem
accabler,"['O', 'ɔ̃']","['O', 'ɔ̃']",['ɛ'],"['O', 'jɔ̃']",['əʁE'],[''],['at'],['a'],"['O', 'asje']",['əʁje'],['dʁE'],"['E', 'as']","['ɛ', 'əʁ', 'ɔ̃']",['əʁa'],['as'],['ɔ'],['a'],[''],['jɔ̃'],['E'],['E'],['sE'],"['Ø', 'Eʁ']",['ɛ'],[''],['E'],['a'],"['E', 'əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']","['ɔ', 'əʁa']","['v', 'je']",[''],['sE'],['e'],['e'],['e'],"['ɛ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],"['E', 'e']",['am'],"['ø', 'e']",['je'],['e'],['ɑ̃'],['t'],"['t', 'is']","['ʁ', 'E']",[''],[''],['dEspiʁitɥaliz']
accaparer,['jɔ̃'],"['O', 'ɔ̃']",['ɔ'],['jɔ̃'],['ʁE'],[''],['at'],['ja'],['sje'],['ʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['s'],"['E', 'a']",['y'],['ɔ̃'],['E'],['E'],['E'],['Eʁ'],[''],[''],['sE'],['a'],"['Etʁ', 'ɔ̃']",['əʁE'],"['ʁ', 'e']",['ʁa'],['je'],['ɛ'],['E'],"['O', 'e']",['e'],['e'],['iʁjɔ̃'],['asjɔ̃'],"['ɔ', 'əʁE']","['s', 'e']",['jam'],"['E', 'e']",['je'],"['ɥ', 'e']","['O', 'ɑ̃']",['d'],['as'],['əʁE'],[''],['ɛ'],['kataliz']
accentuer,['ɔ̃'],"['O', 'ɔ̃']",['ɔ'],['jɔ̃'],['əʁE'],[''],['at'],"['E', 'a']",['asje'],['jɛ̃dʁije'],['əʁE'],['s'],"['ɔ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],[''],"['O', 'a']",['ɔ'],['jɔ̃'],['E'],"['E', 'E']",['E'],"['O', 'Eʁ']",[''],[''],['E'],[''],"['ɛ', 'əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɔ', 'əʁa']",['je'],['ɛ'],"['O', 'E']",['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['je'],['am'],['e'],['je'],['e'],['ɑ̃'],"['j', 'e']",['as'],['əʁE'],[''],['i'],"['dEzalt', 'ʁ']"
accepter,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],['əʁE'],['ɔ'],['at'],"['O', 'a']",['asje'],['oʁje'],['əʁE'],"['O', 'as']","['əʁ', 'ɔ̃']",['əʁa'],['as'],['s'],"['o', 'a']",['ɔ'],"['O', 'jɔ̃']",['jE'],"['t', 'E']","['ə', 'E']",['Eʁ'],[''],['ɔ'],"['O', 'E']",['a'],"['ʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['y', 'ʁa']",['je'],[''],['zE'],"['w', 'e']",['e'],['e'],['ʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],"['ə', 'am']","['w', 'e']",['je'],['e'],"['O', 'ɑ̃']",[''],['as'],"['ɛ̃d', 'ʁE']",[''],['ɛs'],['suʁ']
accessoiriser,['ɔ̃'],['nan'],[''],['jɔ̃'],['əʁE'],[''],"['O', 'at']",['a'],"['E', 'asje']",['əʁje'],['əʁE'],['jas'],"['œ', 'əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],['ɔ'],"['O', 'jɔ̃']",['E'],['sE'],['E'],['Eʁ'],[''],[''],['sE'],['a'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['ʁ', 'e']",['ʁa'],['je'],[''],['E'],['e'],['e'],"['j', 'e']","['ɛ̃dʁi', 'jɔ̃']",['asjɔ̃'],['əʁE'],['e'],['m'],['e'],['je'],['e'],['ɑ̃'],['ti'],['as'],['ʁE'],['ɛ'],['ɛ'],['kɔ̃ʒɛktyʁ']
accidenter,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],['əʁE'],[''],['at'],"['E', 'a']",['asje'],"['ɔ', 'əʁje']",['əʁE'],['as'],"['əʁ', 'ɔ̃']","['iʁ', 'a']",['as'],[''],['ja'],[''],['jɔ̃'],['E'],"['o', 'E']",['E'],['Eʁ'],[''],[''],['E'],['a'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁE']","['ʁ', 'e']",['əʁa'],['e'],['nan'],['E'],['ʁ'],['e'],['e'],['ʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],['m'],"['E', 'e']",['je'],[''],['ɑ̃'],['e'],['as'],['əʁE'],[''],['ɛ'],['nEgliʒ']
acclamer,['ɔ̃'],['ɔ̃'],[''],"['o', 'jɔ̃']",['ʁE'],['v'],['t'],['a'],['asje'],['əʁje'],"['ɔ', 'əʁE']",['as'],"['ʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],[''],['a'],['ɔ'],"['O', 'jɔ̃']",['E'],['ənE'],['jE'],['Eʁ'],[''],['ɛ'],"['O', 'E']",['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],"['O', 'je']",['ɔ'],['E'],"['O', 'e']",['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],"['O', 'e']","['O', 'am']","['s', 'e']",['je'],['e'],['ɑ̃'],['e'],"['E', 'as']",['əʁE'],[''],[''],['mɔʁgan']
acclimater,"['O', 'ɔ̃']","['O', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],[''],"['E', 'at']","['Ø', 'a']",['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],"['E', 'as']",[''],['a'],['œ'],['jɔ̃'],['E'],"['z', 'E']",['sE'],['Eʁ'],[''],[''],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],['E'],['e'],"['O', 'e']",['ɛ̃'],['əʁjɔ̃'],"['E', 'asjɔ̃']",['ʁE'],"['E', 'e']",['ym'],['e'],['je'],['e'],"['O', 'ɑ̃']",['je'],['as'],['əʁE'],['s'],[''],"['pɑ̃', 'y']"
accoler,['ɔ̃'],['ɔ̃'],[''],['sjɔ̃'],['əʁE'],[''],['at'],['a'],"['O', 'asje']",['əʁje'],"['ɔ', 'əʁE']",['as'],"['Etʁ', 'ɔ̃']",['əʁa'],['as'],[''],"['O', 'a']",[''],['jɔ̃'],['jE'],['E'],"['O', 'E']",['ʁ'],['ɛ'],['i'],"['O', 'E']",['a'],"['əʁ', 'ɔ̃']","['u', 'ʁE']","['əʁ', 'e']",['əʁa'],['je'],[''],['E'],['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],['am'],['je'],['je'],['e'],"['o', 'ɑ̃']",['e'],['as'],"['ɔ', 'əʁE']",[''],[''],['aʁd']
accommoder,"['O', 'ɔ̃']","['O', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],[''],"['ə', 'at']",['a'],"['O', 'asje']","['ɔ', 'əʁje']",['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['œ'],['ja'],[''],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],['ɔ̃'],[''],"['o', 'E']",['a'],"['əʁ', 'ɔ̃']","['u', 'ʁE']","['iʁ', 'e']","['iʁ', 'a']","['o', 'je']",[''],"['O', 'E']",['e'],['e'],['e'],['iʁjɔ̃'],['asjɔ̃'],"['ʁ', 'E']",['e'],['jam'],['e'],['je'],"['E', 'e']",['ɑ̃'],['e'],"['Eɲ', 'is']",['dʁE'],['ɔ'],['ɛ'],['Edit']
accompagner,"['E', 'ɔ̃']","['z', 'ɔ̃']",['ɔ'],"['E', 'jɔ̃']","['iʁ', 'E']",['i'],['ɛ̃t'],"['d', 'i']","['is', 'je']",['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁa']","['E', 'as']",['ɛɲ'],"['E', 'a']",[''],['ɔ̃'],"['E', 'E']",['E'],['E'],"['O', 'Eʁ']",['ɔ'],['i'],['E'],['a'],"['əʁ', 'ɔ̃']","['y', 'ʁE']","['ɔ', 'əʁ', 'e']",['Eʁa'],['je'],['i'],['E'],['e'],['e'],"['E', 'e']",['əʁjɔ̃'],"['O', 'asjɔ̃']","['ɔ', 'əʁE']",['e'],"['O', 'am']",['e'],['je'],['e'],['ɑ̃'],['e'],['as'],"['ɔ', 'əʁE']",['ɔ'],[''],"['dEfʁ', 'k']"
accomplir,"['Ø', 'ɔ̃']",['ɔ̃'],[''],['nan'],"['ɔ', 'əʁE']",[''],['jat'],"['O', 'a']","['jas', 'je']",['əʁje'],['əʁE'],"['O', 'as']","['ɔ', 'əʁ', 'ɔ̃']",['əʁa'],"['E', 'as']",[''],['a'],[''],"['Es', 'jɔ̃']","['E', 'E']","['ə', 'E']",['sE'],['jEʁ'],[''],[''],['E'],['a'],"['ʁ', 'ɔ̃']",['əʁE'],['vʁe'],['ʁa'],"['O', 'e']",[''],['E'],['e'],"['O', 'e']",['e'],['ʁjɔ̃'],['asjɔ̃'],"['ɔ', 'əʁE']",['je'],['ɥam'],['e'],"['O', 'je']",['e'],['ɑ̃'],['e'],['jas'],"['ɛ', 'əʁE']",[''],['s'],['ʁEvEj']
accorder,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['iʁ', 'E']",[''],['at'],"['O', 'a']","['O', 'asje']",['əʁje'],"['ɛ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']",['əʁa'],['jas'],[''],"['E', 'a']",[''],['jɔ̃'],['E'],['E'],['E'],"['O', 'Eʁ']",['ɔ'],[''],['E'],['a'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁE']","['əʁ', 'e']",['ɑ̃dʁa'],"['O', 'je']",[''],['E'],['e'],"['E', 'e']",['e'],['ʁjɔ̃'],['asjɔ̃'],['əʁE'],"['O', 'e']",['m'],['e'],"['O', 'je']",['e'],"['e', 'ɑ̃']","['ə', 'e']",['as'],['ʁE'],[''],[''],"['fʁ', 'j']"
accoster,"['E', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],"['ɔ', 'əʁE']",[''],['at'],['a'],['asje'],"['ɛ', 'əʁje']","['iʁ', 'E']",['jas'],"['əʁ', 'ɔ̃']",['pʁa'],['as'],['ɛ'],"['E', 'a']",[''],['sjɔ̃'],"['O', 'E']",['E'],"['O', 'E']",['Eʁ'],['ɔ'],['ɔ'],['E'],"['E', 'a']","['ɛ', 'əʁ', 'ɔ̃']",['ʁE'],"['əʁ', 'e']",['əʁa'],"['O', 'je']",[''],['E'],['e'],['e'],"['O', 'e']",['əʁjɔ̃'],['sjɔ̃'],"['ɔ', 'əʁE']",['e'],['m'],['e'],['je'],['e'],['dɑ̃'],['e'],['as'],"['ɛ', 'əʁE']",[''],[''],['tiz']
accoter,['ɔ̃'],"['t', 'ɔ̃']",['ɔ'],['sjɔ̃'],['əʁE'],[''],['at'],['ɥa'],"['O', 'asje']",['əʁje'],"['ɔ', 'əʁE']",['ɥas'],"['ʁ', 'ɔ̃']",['əʁa'],['was'],['ɔ'],[''],[''],['jɔ̃'],['E'],['E'],['E'],"['E', 'Eʁ']",[''],[''],"['O', 'E']","['ə', 'a']","['əʁ', 'ɔ̃']",['ʁE'],"['iʁ', 'e']",['əʁa'],['e'],['ɔ'],['E'],"['ə', 'e']",['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],"['O', 'e']",['am'],['e'],['sje'],"['O', 'e']",['jɑ̃'],['t'],"['ə', 'as']",['EtiʁE'],[''],['ɛ'],['ɑ̃buti']
accoucher,['ɔ̃'],"['E', 'ɔ̃']",['ɛ'],['jɔ̃'],['əʁE'],[''],['at'],['nan'],['asje'],"['ɔ', 'əʁje']",['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['ɥa'],[''],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],[''],[''],['jE'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['iʁ', 'e']",['əʁa'],['je'],['ɔ'],['E'],['e'],['e'],"['O', 'e']","['ɔ', 'əʁjɔ̃']",['zisjɔ̃'],"['ɔ', 'əʁE']",['e'],['am'],"['O', 'e']",['je'],['e'],['sɑ̃'],['e'],['jas'],['ʁE'],[''],[''],['luʁd']
accouder,"['E', 'ɔ̃']","['s', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],['ɛ'],['at'],['a'],['asje'],['əʁje'],"['œ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']",['dʁa'],"['Ø', 'as']",['s'],['a'],['ɔ'],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],['s'],['ɛ'],['E'],[''],"['əʁ', 'ɔ̃']",['əʁE'],"['ʁ', 'e']","['ɔ', 'əʁa']","['ə', 'je']",[''],['E'],['e'],"['O', 'e']",['e'],['əʁjɔ̃'],"['O', 'asjɔ̃']","['ʁ', 'E']",['e'],"['d', 'im']",['e'],['e'],['e'],['ɑ̃'],"['O', 'e']",['as'],['əʁE'],[''],['ɔ'],['Epuvɑ̃t']
accoupler,['ɔ̃'],['ɔ̃'],[''],"['Es', 'jɔ̃']",['əʁE'],[''],['at'],['a'],['isje'],['əʁje'],"['ɛ', 'əʁE']","['O', 'as']","['iʁ', 'ɔ̃']","['ɔ', 'əʁa']",['ys'],[''],['a'],['ɔ'],['jɔ̃'],['E'],"['E', 'E']",['E'],"['O', 'Eʁ']",['t'],[''],"['was', 'E']",['a'],"['ʁ', 'ɔ̃']","['iʁ', 'E']","['ʁ', 'e']",['əʁa'],"['O', 'je']",['ɔ'],"['O', 'E']","['O', 'e']",[''],"['ə', 'n']",['əʁjɔ̃'],['asjɔ̃'],"['ɔ', 'əʁE']",['e'],['am'],['e'],['zje'],"['O', 'e']",['ɑ̃'],['y'],['as'],"['ɛ̃d', 'ʁE']",['ɛ'],[''],['ʁəs']
accourcir,['ɔ̃'],['ɥɔ̃'],[''],"['O', 'jɔ̃']",['əʁE'],['ɛ'],['at'],"['ə', 'a']",['asje'],['əʁje'],['əʁE'],"['E', 'as']","['ɛ', 'əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],['sjɔ̃'],"['Eɲ', 'i']",['E'],"['O', 'E']",['Eʁ'],[''],['ɔ'],"['E', 'E']","['O', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['uvʁa'],['je'],[''],['E'],"['O', 'e']",['e'],['e'],['əʁjɔ̃'],['sjɔ̃'],['əʁE'],['e'],['am'],"['d', 'e']",['je'],[''],['ɑ̃'],"['E', 'e']",['as'],"['ɔ', 'əʁE']",[''],[''],"['pɛʁf', 'ʁ']"
accourir,['ɔ̃'],['ɔ̃'],['ɔ'],['zjɔ̃'],"['ɔ', 'əʁE']",[''],"['t', 'it']",['a'],"['O', 'asje']",['əʁje'],['əʁE'],"['O', 'as']","['əʁ', 'ɔ̃']",['əʁa'],['jas'],['i'],['a'],[''],['jɔ̃'],['jE'],['E'],['E'],['ulyʁ'],[''],['ɛ'],"['o', 'E']",['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɔ', 'əʁa']","['O', 'je']",[''],['E'],['e'],"['O', 'e']",[''],['əʁjɔ̃'],['asjɔ̃'],['ʁE'],"['s', 'e']",['am'],['e'],['Ezje'],['e'],"['E', 'ɑ̃']","['O', 'e']",['s'],['əʁE'],['ɔ'],[''],['apsɔʁb']
accoutumer,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['ɛ', 'əʁE']",['ɔ'],['jat'],['ja'],['asje'],['ʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']","['iʁ', 'a']",['zis'],['ɔ'],['wa'],[''],['jɔ̃'],['E'],['E'],['sE'],['Eʁ'],['œl'],['ɛ'],"['O', 'E']",['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɛ', 'əʁa']",['je'],['ɛ'],"['O', 'E']",['je'],['e'],['ɛ̃'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],['jam'],"['O', 'e']","['y', 'je']",['e'],['ɑ̃'],"['O', 'e']",['as'],['əʁE'],['ɔ'],['ɛ'],['manigɑ̃s']
accrocher,['ɔ̃'],"['O', 'ɔ̃']",[''],"['O', 'jɔ̃']","['ɔ', 'əʁE']",['ɛ'],['yt'],['a'],"['O', 'asje']",['əʁje'],['ʁE'],['as'],"['ɔ', 'əʁ', 'ɔ̃']",['əʁa'],['jas'],['ɔ'],[''],[''],"['i', 'jɔ̃']",['E'],['E'],"['E', 'E']",['Eʁ'],[''],[''],"['E', 'E']",['a'],"['əʁ', 'ɔ̃']","['y', 'ʁE']","['əʁ', 'e']","['ɔ', 'əʁa']",['sje'],[''],['E'],['e'],"['ə', 'e']",['e'],"['ɛ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['e'],['wam'],"['o', 'e']",['e'],[''],['ɑ̃'],"['E', 'e']","['E', 'as']",['əʁE'],[''],['ɛ'],['pɔstyl']
accroupir,"['E', 'ɔ̃']",['jɔ̃'],[''],['jɔ̃'],['əʁE'],[''],['at'],['a'],['asje'],['jɛ̃dʁije'],"['ɔ', 'əʁE']",['as'],"['dʁ', 'ɔ̃']",['əʁa'],['as'],['z'],['a'],['ɔ'],"['t', 'jɔ̃']",['E'],"['O', 'E']",['E'],['Eʁ'],['ɛ'],[''],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],"['O', 'je']",[''],['E'],['ɛʁ'],"['O', 'e']",['e'],['əʁjɔ̃'],['asjɔ̃'],"['œ', 'əʁE']",['e'],"['Ø', 'am']","['s', 'e']",['je'],['e'],['ɑ̃'],['e'],"['O', 'as']",['əʁE'],['s'],[''],['ʁətuʃ']
accroître,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['ɔ', 'əʁE']",[''],['jat'],['ja'],"['O', 'asje']","['y', 'ʁje']","['ɔ', 'əʁE']",['ys'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],[''],['a'],['ɛ'],"['E', 'jɔ̃']","['ə', 'E']",['E'],['E'],['Eʁ'],[''],[''],"['O', 'E']",['a'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['əʁ', 'e']",['əʁa'],"['O', 'je']",[''],['E'],['e'],['je'],"['E', 'e']",['əʁjɔ̃'],"['O', 'asjɔ̃']",['əʁE'],"['ən', 'e']",['am'],['je'],"['E', 'je']",['e'],['ɑ̃'],['t'],['as'],['əʁE'],['ɛ'],['ɔ'],['ɑ̃kapsyl']
accréditer,['ɔ̃'],"['o', 'ɔ̃']",['ɔ'],['jɔ̃'],['əʁE'],[''],['at'],['y'],['asje'],['əʁje'],"['ɛ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],['jɛ̃'],['jɔ̃'],['E'],['sE'],['E'],"['E', 'Eʁ']",['i'],[''],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],['je'],[''],['jE'],['e'],['e'],['e'],"['E', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['je'],['am'],['e'],['je'],['e'],['jɑ̃'],['ɛt'],['as'],['ʁE'],[''],['ɔ'],['adapt']
accueillir,"['s', 'ɔ̃']","['s', 'ɔ̃']",[''],['jɔ̃'],['ɛ̃dʁE'],[''],['at'],['ja'],['asje'],['əʁje'],"['ɛ', 'əʁE']",['ys'],"['əʁ', 'ɔ̃']","['œ', 'əʁa']",['lys'],[''],"['Ø', 'a']",[''],['sjɔ̃'],"['O', 'E']",['E'],['E'],"['O', 'Eʁ']",[''],[''],['E'],"['ə', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɔ', 'əʁa']","['d', 'je']",['jɛ̃'],['E'],['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],"['O', 'am']",['e'],['e'],['e'],['ɑ̃'],['e'],"['O', 'as']","['ɛ', 'əʁE']",[''],['ɔ'],['Eklyz']
acculer,['ɔ̃'],['ɔ̃'],['ɔ'],['jɔ̃'],['əʁE'],[''],['at'],['a'],"['O', 'asje']",['əʁje'],['əʁE'],"['t', 'is']","['ʁ', 'ɔ̃']",['əʁa'],"['O', 'as']",[''],['a'],[''],['jɔ̃'],['E'],"['O', 'E']",['E'],['Eʁ'],[''],[''],['E'],"['E', 'a']","['əʁ', 'ɔ̃']",['ʁE'],"['əʁ', 'e']","['əi', 'əiʁa']","['ə', 'je']",['ɔ'],['E'],"['O', 'e']",['vi'],['e'],"['ɛ', 'əʁjɔ̃']","['E', 'asjɔ̃']","['ɔ', 'əʁE']","['ɔlv', 'e']",['am'],['je'],"['ə', 'je']","['O', 'e']","['O', 'ɑ̃']",['e'],['as'],"['iʁ', 'E']",[''],[''],"['bOs', 'l']"
accumuler,['ɔ̃'],['ɔ̃'],[''],"['O', 'jɔ̃']",['əʁE'],['wa'],"['o', 'at']",['i'],"['is', 'je']","['ɔ', 'əʁje']",['əʁE'],['as'],"['iʁ', 'ɔ̃']",['əʁa'],['as'],[''],[''],[''],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],[''],[''],['E'],"['O', 'a']","['əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['əʁ', 'e']","['iʁ', 'a']",['je'],['i'],['E'],['ʁ'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],"['E', 'e']",['am'],"['o', 'e']",['nan'],['e'],['ɑ̃'],['e'],"['E', 'as']",['əʁE'],[''],['s'],['ʁəstʁyktyʁ']
accuser,['ɔ̃'],['ɔ̃'],[''],"['O', 'jɔ̃']",['əʁE'],[''],['t'],['a'],['asje'],['əʁje'],['ʁE'],"['O', 'as']","['jɛ̃dʁ', 'ɔ̃']",['ʁa'],['as'],[''],['a'],['ɔ'],"['O', 'jɔ̃']",['E'],"['E', 'E']",['jE'],['Eʁ'],['ɔ'],['ɛ'],['E'],"['E', 'a']","['ɔ', 'əʁ', 'ɔ̃']",['EtʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],['E'],['ʁ'],['e'],['e'],['əʁjɔ̃'],"['ə', 'asjɔ̃']","['iʁ', 'E']",['e'],['jam'],['e'],['je'],['e'],"['O', 'ɑ̃']",['e'],['jas'],['əʁE'],['s'],['jɛʁ'],['myzaʁd']
accéder,['ɔ̃'],['ɔ̃'],['ɔ'],['jɔ̃'],['əʁE'],['ɛ'],['at'],['i'],['sje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['jɛ̃dʁa'],['as'],['s'],['a'],[''],['sjɔ̃'],['E'],['E'],"['E', 'E']",['Eʁ'],[''],['ɛ'],['jE'],"['t', 'i']","['ɛ', 'əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],"['t', 'je']",[''],['E'],"['E', 'e']",[''],"['ɥ', 'e']",['əʁjɔ̃'],"['E', 'asjɔ̃']","['ɛ', 'əʁE']","['s', 'e']",['am'],['e'],"['d', 'je']",['ly'],"['E', 'ɑ̃']",['e'],['as'],['əʁE'],['s'],[''],"['ɑ̃k', 'd']"
accélérer,['jɔ̃'],['ɔ̃'],[''],['jɔ̃'],['əʁE'],['ɛ'],['at'],"['O', 'a']",['asje'],['Etʁije'],['ʁE'],"['E', 'as']","['ʁ', 'ɔ̃']",['əʁa'],"['o', 'as']",[''],['a'],['ɛ̃'],['jɔ̃'],[''],['E'],['E'],['miʁ'],[''],[''],['E'],['zi'],['ʁɔ̃'],['əʁE'],"['əʁ', 'e']","['ɔ', 'əʁa']",['je'],[''],['E'],['e'],"['O', 'e']",['e'],"['ɛ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['e'],['am'],['e'],"['O', 'je']","['O', 'e']",['ɑ̃'],[''],"['ə', 'as']",['əʁE'],[''],[''],['dat']
achaler,['ɥɔ̃'],['ɔ̃'],[''],['ɔ̃'],['əʁE'],[''],['at'],['a'],['asje'],"['ɔ', 'əʁje']","['ɔ', 'əʁE']","['O', 'as']","['əʁ', 'ɔ̃']","['ɛ', 'əʁa']",['zis'],['ɔ'],['ɛ̃'],[''],"['Es', 'jɔ̃']","['O', 'E']","['E', 'E']",['əzE'],['Eʁ'],[''],[''],['E'],"['E', 'a']","['ɔ', 'əʁ', 'ɔ̃']","['iʁ', 'E']","['əʁ', 'e']",['əʁa'],"['ə', 'je']","['wa', 'jE']","['O', 'E']",['e'],"['O', 'e']",['e'],"['ɔ', 'əʁjɔ̃']",['asjɔ̃'],['ʁE'],['e'],['am'],['e'],"['O', 'je']",['ɛ̃t'],"['O', 'ɑ̃']",['je'],['as'],"['ɛ', 'əʁE']",['ɔ'],[''],['pOmad']
acharner,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],['əʁE'],['ɔ'],['at'],['a'],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['i'],['a'],[''],['jɔ̃'],['nan'],['E'],['E'],['Eʁ'],[''],[''],"['Ø', 'E']",['a'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['əʁ', 'e']",['əʁa'],['je'],['ɔ'],"['O', 'E']","['Ø', 'e']",['e'],['y'],['ʁjɔ̃'],['asjɔ̃'],['kʁE'],['je'],"['ə', 'am']",['e'],"['ə', 'je']",['y'],['ɑ̃'],['e'],['jas'],['əʁE'],[''],['ɛ'],['bʁɑ̃kaʁd']
acheminer,"['s', 'ɔ̃']","['E', 'ɔ̃']",[''],"['i', 'jɔ̃']",['ʁiʁE'],['t'],['at'],['a'],['sje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['jas'],[''],['a'],[''],"['ə', 'jɔ̃']","['O', 'E']","['O', 'E']",['E'],['yʁ'],[''],['i'],['sE'],"['E', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],['je'],['jɛ̃'],['E'],['iʁ'],[''],['e'],"['y', 'ʁjɔ̃']",['sjɔ̃'],['əʁE'],"['ɥ', 'e']","['ə', 'am']",['e'],['je'],['e'],['ɑ̃'],['e'],['as'],['əʁE'],[''],['i'],"['ʁapʁ', 'ʃ']"
