,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
akrobacija,"['N', 'e']",['gu'],['evima'],['si'],"['t', 'a']",['ta'],['zovima'],"['n', 'a']",['ri'],['dAk'],['e'],"['a', 'če']",['kompanij']
akrobat,['iće'],['Ac'],['mama'],['bi'],"['žak', 'a']",['eta'],['ocima'],['dci'],"['le', 'm']",['d'],['čevi'],['o'],"['kop', 'r']"
akromegalija,['ke'],['hu'],['dima'],['si'],"['čev', 'a']",['be'],"['lci', 'ma']","['h', 'a']","['s', 'com']",['ko'],['ki'],"['s', 'ku']",['ris']
akronim,['e'],"['h', 'a']",['i'],"['a', 'u']",['adi'],['li'],"['jeli', 'ma']","['p', 'i']",['jem'],['s'],['ke'],['u'],['četvrtfinal']
akropola,"['a', 'ke']","['j', 'a']",['i'],['mi'],"['hov', 'a']","['z', 'a']",['ocima'],['ke'],"['a', 'kom']",['mo'],['a'],['še'],['dvic']
akrostih,['e'],['lAk'],['Ludima'],['gu'],"['n', 'a']",['eta'],['adi'],['dci'],['jom'],['ga'],,"['kč', 'e']",['nagodb']
aksiom,"['p', 'ce']",['ne'],['bama'],"['p', 'cu']","['hov', 'a']",['i'],['čevima'],['ići'],['eri'],['sAk'],[''],['šče'],['štuk']
akt,['ši'],['zAc'],"['scim', 'a']",['cu'],"['lov', 'a']",['he'],['ćom'],['eri'],"['p', 'cem']",['l'],['le'],['le'],['svetioničar']
akter,['ti'],['stAk'],"['zi', 'ma']",['bi'],"['ev', 'a']","['s', 'ca']",['ađu'],['hovi'],"['a', 'om']",['gAc'],['tke'],"['p', 'e']",['istinoLubivost']
aktivacija,['u'],['A'],"['dci', 'ma']","['p', 'cu']","['n', 'a']",['ške'],"['p', 'cima']",['ci'],"['le', 'm']",['st'],['kovi'],['vo'],['oluj']
aktivist,['me'],['zAk'],['škama'],"['p', 'cu']",['li'],['me'],"['p', 'ima']",['čad'],"['s', 'kom']",['o'],['čevi'],"['s', 'ku']",['rupij']
aktivistkiNa,['ve'],['ce'],['ovima'],"['ć', 'cu']",['ju'],"['k', 'ca']",['Lima'],['ga'],"['l', 'kom']",['L'],['ji'],['ti'],['razlom']
aktivizAm,"['l', 'ke']",['hu'],['adi'],"['N', 'u']","['h', 'a']",,"['N', 'ima']",['Ludi'],"['s', 'cem']",['Ao'],['Li'],"['lč', 'e']","['idolopoklonst', 'v']"
aktivnost,['le'],['ćAc'],['ma'],['jelu'],[''],['eta'],['kama'],['ji'],"['p', 'em']",['ma'],['ki'],"['p', 'e']",['prepucij']
aktovka,['me'],['er'],['kovima'],,['ava'],['i'],['lima'],['ške'],['ću'],['a'],['ići'],['jele'],"['čakaviz', 'm']"
akulturacija,['kove'],"['h', 'a']",['ći'],['cetu'],"['oc', 'a']",['čoveka'],['ama'],['Li'],['cem'],['t'],['čevi'],['e'],['spasiteL']
akumulacija,['je'],['r'],"['ć', 'cima']",['hu'],"['t', 'a']","['L', 'a']","['sci', 'ma']",['Ludi'],['mo'],['n'],"['v', 'a']",['i'],['rasliN']
akumulator,['e'],['lAk'],['im'],['li'],"['L', 'a']",['ja'],['sima'],['si'],['đu'],['bA'],['di'],['jo'],['šindr']
akustika,['ke'],['sAc'],['stima'],['ju'],['eri'],['la'],['mama'],['le'],['ću'],['lAk'],['eri'],['jele'],"['altruiz', 'm']"
akuzativ,"['k', 'ce']",['bAc'],['nima'],"['s', 'cu']",['u'],['ha'],['lima'],"['p', 'a']","['N', 'em']",['k'],"['c', 'a']",['u'],['transfuzij']
akvanaut,"['s', 'ke']",['zAc'],['Lama'],['i'],"['oc', 'a']",['ke'],['ma'],['i'],"['č', 'em']",['ma'],['oci'],['ju'],['turnir']
akvarel,['čad'],['zAc'],['ocima'],['mu'],"['et', 'a']","['n', 'a']",['tkama'],"['t', 'a']",['i'],['A'],"['N', 'i']",['tko'],['pazdu']
akvizicija,['se'],['bu'],['im'],['si'],"['žak', 'a']",['me'],"['s', 'kovima']","['p', 'ci']","['zo', 'm']","['šk', 'a']",['lovi'],['ri'],['nudist']
alarm,"['s', 'ke']",['go'],['evima'],"['a', 'ku']","['gov', 'a']",['di'],"['ć', 'cima']","['a', 'i']","['k', 'cem']",['tac'],['ke'],"['kč', 'e']",['rukavic']
alat,['čad'],"['A', 'm']",['ći'],['vu'],"['sak', 'a']","['z', 'a']","['k', 'cima']","['a', 'ci']",['om'],['ćAc'],['ci'],"['t', 'ku']",['tutorstv']
albanolog,"['s', 'ce']","['a', 'a']","['a', 'cima']",['li'],"['ov', 'a']",['je'],['govima'],['si'],['ma'],['a'],"['t', 'a']",['tko'],['trpeLivost']
albanološkiNa,['e'],['tAc'],"['scim', 'a']",['si'],['ju'],"['s', 'a']",['mama'],['čad'],"['s', 'kom']",['tac'],['ove'],['go'],"['isk', 'r']"
albatros,['ove'],['io'],['rima'],['si'],"['sac', 'a']",['ta'],"['k', 'cima']","['p', 'i']",['tkom'],"['h', 'a']",['ri'],"['a', 'u']",['mutav']
albin,"['k', 'ce']",['ina'],['mama'],"['s', 'cu']","['ov', 'a']",['li'],['čađu'],"['s', 'kovi']",['ocem'],['sAk'],"['s', 'kovi']",['še'],['tele']
albino,['love'],['ce'],"['scim', 'a']",,"['a', 'ak', 'a']","['t', 'ka']",['adi'],['si'],"['jel', 'om']",['h'],"['ć', 'ci']",['e'],['hipokrit']
albit,['ga'],['zAk'],['čadi'],"['p', 'u']",['sti'],['ga'],"['a', 'ima']","['p', 'a']",['tkom'],['z'],['tke'],['ke'],['tacn']
album,['li'],['dAk'],['ći'],"['p', 'u']","['žac', 'a']","['v', 'a']",['hama'],['ovi'],['Lom'],['dAk'],['lci'],['ce'],['region']
alegorija,['čad'],['Ak'],,"['t', 'ku']",['će'],['sli'],"['zi', 'ma']",['govi'],"['ć', 'cem']",['A'],['ri'],"['s', 'ku']",['sintaks']
alergija,"['v', 'a']",['sAo'],['ći'],"['s', 'ku']","['ev', 'a']",['e'],['hovima'],['i'],['jem'],['ce'],['sci'],['o'],['kemikalij']
alergičnost,['čad'],['ko'],['kama'],"['s', 'cu']","['a', 'ak', 'a']","['z', 'a']","['mi', 'a']",['Li'],['ocem'],['Ao'],['a'],['Lu'],['vlat']
alergolog,['u'],['ko'],['ama'],"['k', 'cu']",['ga'],['la'],['hovima'],[''],['lom'],"['j', 'a']",['evi'],['sli'],['elizij']
alfa,['sti'],['Ak'],['Lama'],"['p', 'cu']",['di'],['ja'],['šima'],"['h', 'a']",['šću'],['a'],"['m', 'a']",['če'],['sevdalij']
alfabet,['sti'],['e'],['gama'],['etu'],"['jel', 'a']",['la'],"['zi', 'ma']","['m', 'a']","['N', 'em']",['s'],['ri'],['a'],['kardiolo']
algebra,['oce'],['r'],['ovima'],['jelu'],['ci'],['me'],['jama'],['di'],['škom'],['dAk'],['sci'],['šče'],['ekosustav']
algoritAm,"['n', 'a']",['c'],['vima'],['Li'],['iju'],['ške'],['lima'],['le'],['nom'],"['tk', 'a']",['he'],['jo'],['marcipan']
alibi,['ga'],"['k', 'a']","['ma', 'a']","['š', 'cu']",['u'],['ma'],['čevima'],['ci'],['bom'],['o'],['ve'],['če'],['trač']
aligator,['ove'],['ho'],"['ma', 'a']",['lu'],['ama'],['sti'],"['ići', 'ma']",['eri'],['lom'],['i'],"['ć', 'ci']","['p', 'e']",['karakter']
alijansa,"['s', 'ke']","['v', 'a']",['stima'],"['t', 'ku']",['ci'],"['N', 'a']","['mi', 'a']",['eri'],"['s', 'cem']","['A', 'm']",['šci'],['Lu'],['triangulacij']
aliteracija,['ga'],"['L', 'a']","['s', 'kovima']",['su'],['daka'],['ha'],['mima'],"['m', 'a']",['com'],['Ac'],['u'],,['spanać']
alka,"['l', 'ke']",['go'],"['s', 'cima']",['zi'],['će'],['ti'],['ima'],"['t', 'a']",['eri'],['sAk'],"['m', 'a']",[''],"['us', 'n']"
alkaloid,['sti'],['r'],['cima'],['sti'],['ga'],['ina'],['em'],['tke'],['cetom'],['dac'],['ćo'],['sli'],['pisme']
alkohol,['oce'],['žAc'],"['a', 'ima']",['cetu'],['Ludi'],['di'],['hama'],"['n', 'ovi']",['im'],,['ri'],"['lč', 'e']","['koautorst', 'v']"
alkoholija,['čeve'],"['a', 'a']","['dci', 'ma']",['ku'],"['sak', 'a']",['la'],['slima'],['si'],['šLu'],['čovek'],"['m', 'a']",['vo'],['kraval']
alkoholičar,['ši'],"['h', 'a']",['mima'],"['N', 'u']","['gac', 'a']",['ti'],"['s', 'cima']",['ri'],"['č', 'em']",['žAc'],"['j', 'a']",['mo'],['plast']
almanah,['e'],['mu'],['hovima'],['jelu'],['čadi'],"['s', 'ka']",['evima'],['di'],"['p', 'em']",['bA'],"['c', 'a']",['je'],['stra']
alofon,['ce'],['stAk'],['čevima'],['nu'],"['tak', 'a']",['je'],"['N', 'ima']",['ge'],['inom'],['ćAc'],,"['t', 'ku']",['carevin']
alomorf,"['š', 'ce']",['mu'],['hama'],['li'],"['ak', 'a']",['i'],"['š', 'cima']",['čevi'],['bom'],['in'],['ri'],,['zabavišt']
alotrop,['čad'],['vu'],"['s', 'kovima']",['Lu'],"['lov', 'a']",['be'],['kima'],['ke'],"['s', 'kom']",['h'],['mi'],['šče'],['strip']
alpinist,['ce'],['ju'],['evima'],['di'],"['gac', 'a']","['N', 'a']","['s', 'cima']",['ti'],"['N', 'em']",['dac'],['ji'],['eri'],['razvratni']
alpinizAm,"['n', 'a']","['k', 'c', 'a']",['etima'],"['p', 'cu']","['s', 'a']",['i'],"['s', 'kovima']",['si'],['im'],"['tk', 'a']",['šci'],['ku'],['spomen']
alteracija,['Lude'],['sAc'],['bama'],"['ć', 'cu']","['sac', 'a']","['s', 'ca']",['slima'],['Ludi'],['i'],['t'],['ići'],['gu'],['pretpostav']
alternacija,,"['š', 'c', 'a']",['jama'],"['a', 'ku']",['eri'],"['p', 'a']",['gama'],['be'],['ću'],['z'],"['N', 'i']",['če'],['udolin']
alternativa,['kove'],"['g', 'a']",['kima'],"['s', 'cu']",[''],['i'],['em'],['je'],['om'],['ka'],['eri'],['ško'],['vožN']
altimetAr,['kove'],['ta'],"['mi', 'a']","['s', 'ku']","['oc', 'a']",['sti'],['mima'],"['a', 'i']",['šću'],['dAk'],"['s', 'kovi']",['go'],['pašan']
altituda,"['a', 'e']",['Ao'],['jama'],['u'],"['zov', 'a']","['s', 'ka']",['govima'],['sti'],"['s', 'com']",['lAc'],['o'],['le'],['praistorij']
altruizAm,"['š', 'ce']","['oc', 'a']",['jima'],['Li'],,"['v', 'a']",['mima'],"['n', 'ovi']","['š', 'cem']",['n'],['Li'],['li'],['nasip']
aluzija,"['et', 'a']",['sAc'],['čadi'],"['p', 'cu']",['ama'],['ške'],['tima'],"['n', 'a']","['a', 'kom']",['Ak'],['hovi'],"['p', 'e']",['lažnost']
alveola,['e'],['ne'],,['čoveku'],"['lov', 'a']",['ge'],['ama'],['Li'],"['č', 'em']",,['jeli'],"['a', 'če']",['opklad']
alveolar,['jele'],['o'],['ovima'],['nu'],"['žak', 'a']",['eri'],"['ići', 'ma']",['ške'],"['a', 'kom']",['ma'],['evi'],['bo'],['nijans']
amajlija,"['p', 'a']",['t'],"['a', 'cima']",['sti'],['eri'],['li'],['sima'],['si'],['čovekom'],['vo'],['o'],['eri'],['ispit']
amalgam,['tke'],['e'],"['ma', 'a']",['su'],['ava'],['sti'],['jima'],['ovi'],['tkom'],['A'],['kovi'],['sli'],['abeced']
aman,['čad'],"['s', 'a']",['hama'],['jelu'],['iju'],['ca'],['slima'],['ovi'],['inom'],['l'],['zi'],['tko'],['sagibLivost']
amandman,"['p', 'ce']",,"['jeli', 'ma']",['mu'],['ga'],"['k', 'ca']",['govima'],['zi'],['inom'],['zAk'],['adi'],"['p', 'e']",['diktatork']
amater,['a'],"['L', 'a']",['ma'],['sli'],['ci'],['sti'],['ovima'],['čad'],['jem'],['ka'],['ci'],"['ćč', 'e']",['obest']
amaterizAm,"['s', 'ce']",['Ak'],"['a', 'cima']","['p', 'u']",['sti'],"['š', 'ca']",['em'],['di'],['đu'],[''],['e'],['ško'],['kršćank']
ambalaža,['ti'],['ce'],['vama'],['čoveku'],"['čev', 'a']",['ti'],"['s', 'kovima']",['sti'],['nom'],"['šk', 'a']",['ga'],['ine'],['koza']
ambasada,"['t', 'a']",['Ak'],['kama'],['šci'],"['zak', 'a']",['a'],,['čevi'],['inom'],['žAc'],['ši'],"['ćč', 'e']",['imitator']
ambasador,"['d', 'ke']","['z', 'a']","['ići', 'ma']",['zi'],"['lov', 'a']",['ti'],"['sci', 'ma']","['et', 'a']",['im'],['tAc'],"['n', 'a']",['Ao'],['titl']
ambicija,['se'],"['h', 'a']","['N', 'ima']",['mu'],"['al', 'a']","['k', 'ca']",['kovima'],['hovi'],['cetom'],['žAc'],"['ć', 'ci']",['sti'],['kreker']
ambigvitet,['sti'],['šku'],['govima'],['ma'],"['gov', 'a']","['s', 'ca']","['sci', 'ma']","['p', 'a']",['cetom'],['vo'],['ići'],['ne'],['jednomišLeni']
ambijent,"['s', 'ce']",['ko'],['evima'],['cu'],"['tac', 'a']",['je'],['slima'],['ci'],['jom'],['va'],['Li'],['eri'],['motrišt']
ambis,['tke'],"['s', 'a']",['zovima'],['si'],"['gov', 'a']","['š', 'ka']",['ima'],['hovi'],['bom'],['z'],['eri'],['li'],['kakofonij']
ambivalencija,['eve'],['ćAc'],['kama'],"['s', 'cu']",['će'],"['L', 'a']","['ići', 'ma']",['ti'],['ma'],"['j', 'a']",['me'],"['p', 'e']",['brojač']
ambivalentnost,['sti'],"['s', 'c', 'a']",['adi'],['Lu'],"['N', 'a']",['ina'],"['a', 'ima']",['ovi'],['kom'],['s'],['sci'],"['s', 'ku']",['šrafciger']
ameba,['ću'],['Lu'],['im'],['ju'],['ci'],['ina'],['ama'],['ci'],"['jel', 'om']","['A', 'm']",['i'],['bo'],['glasni']
amelioracija,['se'],[''],['čevima'],['zu'],"['L', 'a']",['li'],['cima'],['lovi'],['etom'],"['A', 'm']",['mi'],"['s', 'ku']",['prokletiN']
amerikanizAm,['di'],"['k', 'c', 'a']",['ocima'],['Lu'],['e'],['li'],['gama'],"['k', 'ci']","['š', 'cem']","['h', 'a']",['kovi'],['gu'],['krst']
ametist,"['c', 'a']",['st'],['ći'],['etu'],"['ić', 'a']",['ha'],['sima'],['zi'],['bom'],['zAc'],['ri'],"['pč', 'e']",['tvornic']
amfibija,['he'],"['L', 'a']",['bama'],['ti'],"['ov', 'a']",['je'],['hama'],['sti'],"['p', 'em']","['L', 'a']",['šci'],['ju'],['složno']
amfiteatAr,['zove'],"['t', 'k', 'a']",['rima'],['li'],"['čac', 'a']",['ke'],"['a', 'cima']","['č', 'ci']",['čovekom'],['i'],['tke'],[''],['kev']
amfora,,['tAk'],['hovima'],['cu'],"['lov', 'a']","['s', 'ca']","['p', 'ima']",['zi'],['u'],['lAk'],['čevi'],['jo'],['ogledal']
aminokiselina,['zove'],['l'],['Lama'],['oj'],['ci'],"['p', 'a']","['ma', 'a']",['ovi'],['Lom'],['o'],['dci'],['oče'],['poslepodne']
amnestija,"['s', 'ke']",['ce'],['erima'],['ku'],['će'],"['p', 'ca']","['k', 'cima']","['p', 'ci']",['Lu'],['dac'],['zi'],"['a', 'u']",['fagot']
amnezija,['a'],"['oc', 'a']",['bama'],['zu'],['će'],"['o', 'ka']",['kama'],['ad'],['bom'],['sAo'],"['k', 'ci']",['ti'],['hazen']
amortizacija,['hove'],[''],['slima'],"['s', 'ku']",['i'],['he'],['mima'],['si'],['eri'],['ma'],"['N', 'i']",['i'],['natuknic']
amper,['čeve'],[''],"['a', 'ima']",['cu'],"['sak', 'a']",['ta'],['stima'],['ga'],"['a', 'om']","['s', 'k']",['ge'],['lu'],['ždrebe']
amplifikacija,"['m', 'a']",['d'],"['N', 'ima']",['etu'],"['gac', 'a']","['p', 'a']","['k', 'cima']",['Ludi'],['jem'],['čovek'],['ri'],"['N', 'u']",['lučevin']
amplituda,['tke'],['lAk'],['kima'],,"['lak', 'a']",['je'],['škama'],['hovi'],['lom'],['lAc'],"['et', 'a']","['a', 'u']",['družeLubivost']
amputacija,['ri'],['ćAc'],['evima'],['cu'],"['čac', 'a']","['š', 'ca']","['p', 'ima']","['t', 'a']",['mom'],"['šk', 'a']","['n', 'a']","['p', 'e']",['agav']
amulet,['zove'],['r'],"['p', 'ima']",['cu'],"['jel', 'a']","['p', 'a']",['jama'],"['a', 'ci']",['ma'],,['sli'],['eri'],['doigravaN']
anDar,"['p', 'a']",['er'],"['ma', 'a']",['sli'],"['s', 'kov', 'a']",['čoveka'],"['mi', 'a']","['č', 'ci']",['u'],['s'],['he'],['ne'],['ud']
anabolik,['iće'],['mo'],"['scim', 'a']",['oj'],[''],['le'],"['s', 'kovima']",['sti'],['ću'],"['L', 'a']",['evi'],['a'],['makro']
anabolizAm,['zove'],['l'],"['š', 'cima']",['zi'],"['hov', 'a']",['di'],['tima'],['evi'],['kom'],['gAc'],"['h', 'a']",['bo'],['proslov']
anadiploza,"['a', 'e']",,['kama'],['čoveku'],"['bac', 'a']",['me'],['ima'],['ške'],"['s', 'com']",['d'],['ši'],['e'],['kamin']
anafora,['oce'],['ce'],"['šci', 'ma']",['zu'],"['ba', 'a']","['a', 'ka']",['ovima'],"['n', 'a']",['škom'],"['L', 'a']","['p', 'a']",['u'],['jagNetin']
anagram,['me'],['e'],['slima'],['i'],"['jel', 'a']",['he'],['ovima'],['Li'],['im'],['ćAc'],['tke'],['o'],['kamenolom']
anahronizAm,['e'],['ne'],['mama'],['inu'],"['t', 'a']","['N', 'a']","['šci', 'ma']",['be'],"['ć', 'cem']",['ga'],['čadi'],"['N', 'u']",['kitolov']
anakonda,['ri'],['bA'],"['ć', 'cima']",['Lu'],"['n', 'a']",['je'],['ama'],['ške'],"['š', 'cem']",['d'],"['j', 'a']",['go'],['plankton']
anakronizAm,['ce'],['stAk'],['rima'],['oj'],['ga'],['i'],['vima'],['hovi'],['lom'],['tAk'],"['h', 'a']",['ho'],"['adheren', 't']"
analeptik,['e'],['ju'],['evima'],['vi'],['iju'],"['č', 'ca']",['bama'],"['et', 'a']","['p', 'em']","['šk', 'a']",['šci'],['ine'],['menaDer']
analfabet,"['p', 'a']",['tku'],['tkama'],['ri'],"['ev', 'a']",['ka'],['vima'],['Ludi'],[''],['s'],"['et', 'a']","['pč', 'e']",['um']
analgezija,"['n', 'a']",['bu'],"['sci', 'ma']",['ome'],['a'],['eri'],"['zi', 'ma']",['tke'],['som'],['tAc'],"['j', 'a']",['še'],['mamurnost']
analitičar,['love'],['Ac'],"['k', 'cima']",['etu'],"['n', 'a']",['he'],['tkama'],['le'],['ću'],['go'],"['N', 'i']",['čoveče'],['kaLu']
analiza,"['l', 'ke']","['c', 'a']",['Lima'],['ma'],"['gac', 'a']",['ja'],['kovima'],['evi'],['eri'],"['j', 'a']",['evi'],['lu'],['klinč']
analizator,['jele'],['ta'],"['ići', 'ma']",['ku'],['i'],['tke'],"['mi', 'a']","['k', 'ci']",['etom'],['v'],[''],['te'],['objašNeN']
analogija,['sli'],['bu'],['ocima'],['oj'],"['žac', 'a']",['ve'],"['p', 'cima']",['si'],['šLu'],['ga'],['ri'],['te'],"['trojst', 'v']"
anamneza,['iće'],"['k', 'a']",['hovima'],"['ć', 'cu']","['čac', 'a']","['o', 'ka']","['a', 'ima']","['a', 'ci']",['vom'],['mo'],"['j', 'a']",['ko'],['flebitis']
ananas,['sti'],['tAc'],['ama'],"['l', 'ku']",['Ludi'],"['s', 'a']","['a', 'cima']",['lovi'],['ću'],['vo'],['eri'],['jo'],['samovoL']
anarhija,"['a', 'e']",['lAk'],['nima'],['čoveku'],['ti'],"['š', 'ca']",['evima'],['čevi'],"['p', 'cem']",[''],['ve'],['o'],['brđank']
anarhist,"['h', 'a']",['sAk'],['mama'],['čoveku'],"['tak', 'a']",['sli'],"['s', 'kovima']","['n', 'a']",['jom'],['tac'],"['h', 'a']",['ku'],['karakter']
anarhičnost,['kove'],['bA'],"['k', 'cima']",['Lu'],[''],[''],['vama'],['Li'],['ocem'],"['s', 'k']",['be'],['ri'],['lutalic']
anatema,['ške'],"['p', 'c', 'a']",['nima'],['mu'],"['sak', 'a']",['ha'],"['N', 'ima']",['čevi'],"['š', 'cem']",['L'],['si'],['le'],['dekagram']
anatom,['iće'],['er'],['bama'],['oj'],"['lac', 'a']",['oga'],['Lama'],['oci'],['tkom'],['tAk'],['he'],['Ao'],"['egzorciz', 'm']"
anatomija,['love'],['tAc'],"['ć', 'cima']",['nu'],['li'],['me'],['čevima'],['ji'],['ma'],['je'],['lci'],['le'],['šmajser']
anegdota,['ške'],['vu'],['sima'],"['š', 'ku']","['dac', 'a']","['n', 'a']",['zovima'],"['p', 'ci']",['šLu'],['sAo'],['zovi'],['gu'],['misli']
anegdotalnost,['eve'],['zAc'],['lovima'],['jelu'],,['ti'],"['s', 'cima']",['Ludi'],['em'],['žAk'],['zi'],"['N', 'u']",['škriL']
anegdotičnost,"['m', 'a']","['j', 'a']","['šci', 'ma']",['li'],['daka'],"['a', 'ka']","['N', 'ima']",,['šću'],['sAk'],['jeli'],"['s', 'ku']",['slitin']
aneksija,['ad'],"['š', 'c', 'a']","['ć', 'cima']","['a', 'ku']",['staka'],"['oc', 'a']","['ma', 'a']","['č', 'ci']",['li'],['i'],['di'],['že'],['razmen']
aneksionist,['kove'],"['k', 'c', 'a']",['čadi'],['vi'],['staka'],"['N', 'a']",['ocima'],"['p', 'ci']",['com'],"['s', 'k']",['ci'],['ko'],['slatin']
anemija,"['d', 'ke']",['ku'],['kama'],['Li'],"['dac', 'a']",['ga'],['gama'],['ri'],['šću'],['lAk'],['ćo'],['ce'],['glavoboL']
anestetik,"['š', 'ce']",['ta'],['kovima'],['Lu'],['ga'],"['p', 'ca']",['mama'],"['m', 'a']",['šću'],['go'],['ške'],['čoveče'],['arheologij']
anestezija,['he'],"['a', 'a']",['sima'],['i'],"['ba', 'a']","['v', 'a']",['em'],['lovi'],['mo'],['žAk'],['li'],"['pč', 'e']",['štof']
anesteziologija,['sti'],['Ak'],"['k', 'cima']",['si'],['daka'],"['š', 'ka']",['adi'],['ovi'],['li'],"['h', 'a']",['jeli'],[''],['širin']
anglicizAm,"['k', 'ce']",['sAk'],['etima'],['mi'],"['ac', 'a']",['ha'],['mima'],['e'],"['a', 'om']",['ćAc'],['i'],['ine'],['veselic']
anglikan,['oce'],"['oc', 'a']",['evima'],"['a', 'u']",['e'],['čoveka'],['ocima'],['evi'],['cem'],"['p', 'e']",['me'],['bo'],['cigar']
anglikanAc,['e'],['bA'],['bama'],['šci'],"['dac', 'a']",[''],"['dci', 'ma']",['i'],['cetom'],['io'],['čevi'],['sli'],['štokavštin']
anglist,"['a', 'e']","['p', 'c', 'a']","['ići', 'ma']","['s', 'cu']","['l', 'a']",['ve'],"['mi', 'a']",['e'],['i'],['o'],['ve'],['sti'],['les']
anglizAm,['ti'],['zAk'],['slima'],"['p', 'cu']",['ama'],['sli'],['kovima'],,['cem'],['dAc'],['he'],['Ao'],"['komuniz', 'm']"
anglofil,['li'],"['oc', 'a']",['Lima'],['hu'],"['zak', 'a']",['ri'],"['p', 'ima']",['me'],"['zo', 'm']",['mo'],['ćo'],['e'],['tvrdic']
anglofob,['eve'],"['k', 'c', 'a']",['ma'],,"['s', 'a']","['k', 'ca']",['ama'],"['h', 'a']",['cetom'],['A'],['ti'],"['a', 'če']",['maz']
anihilacija,['love'],['er'],['ocima'],['sli'],"['sak', 'a']",['ja'],['mima'],['me'],['om'],['čovek'],"['c', 'a']",['mo'],['sedmoric']
animacija,['li'],['žAc'],['tima'],"['š', 'cu']",['daka'],['di'],['mama'],"['n', 'a']","['č', 'em']","['šk', 'a']",['adi'],"['a', 'če']",['porodic']
animator,['čeve'],['o'],"['dci', 'ma']",['lu'],"['et', 'a']",['li'],['škama'],"['a', 'ci']","['s', 'kom']",['c'],['ki'],"['a', 'če']",['crnogoric']
animozitet,['se'],,"['zi', 'ma']",['etu'],['u'],"['č', 'ca']","['dci', 'ma']","['p', 'i']",['ri'],['h'],['ge'],['ko'],['tjesnačni']
anketa,['be'],['sAk'],['sima'],"['k', 'cu']","['L', 'a']","['t', 'ka']",['adi'],['ci'],['i'],['dAc'],['a'],['ško'],['avatar']
anketar,['oce'],['u'],"['scim', 'a']",['ci'],['ga'],[''],['tkama'],['di'],['eri'],['h'],"['j', 'a']",['di'],['gnoj']
anoda,"['n', 'a']",['e'],['mima'],['čoveku'],['ama'],['ka'],['kima'],['šci'],['i'],['a'],['be'],['ti'],['plasti']
anomalija,['li'],['mu'],['lima'],['zi'],['staka'],"['š', 'ca']","['z', 'ima']",['Ludi'],['im'],['tac'],['čadi'],['šče'],['nakan']
anortit,['sti'],"['k', 'a']",['erima'],['etu'],"['čev', 'a']","['jel', 'a']","['ć', 'cima']",['a'],['gom'],['o'],['le'],['eri'],['kuloar']
ansambl,['ce'],['e'],['cima'],['jelu'],"['et', 'a']",['eta'],['slima'],[''],['jem'],"['h', 'a']","['ć', 'ci']","['ćč', 'e']",['buntovni']
antagonizAm,"['s', 'ce']",['l'],"['dci', 'ma']","['t', 'ku']","['n', 'a']","['s', 'ca']",['tkama'],['hovi'],['đu'],"['šk', 'a']",['šci'],['ju'],['biskup']
antena,"['p', 'a']",['st'],['rima'],['mi'],[''],"['š', 'ka']","['jeli', 'ma']",['e'],['cetom'],[''],['ga'],['di'],"['sufik', 's']"
antibiotik,['se'],['gu'],"['dci', 'ma']",,"['s', 'kov', 'a']","['s', 'ca']","['s', 'kovima']",['ići'],['mom'],['o'],['ši'],"['a', 'u']",['četvrtic']
anticiklona,['ri'],['ko'],['ima'],['gu'],[''],['ri'],['ma'],['sli'],"['p', 'em']","['L', 'a']",[''],['le'],['kazan']
anticipacija,"['s', 'kove']",['z'],['bama'],['u'],['ti'],['e'],"['s', 'cima']",['ve'],['tom'],['dAc'],['evi'],['je'],['figur']
antifašist,['čeve'],"['g', 'a']",['ma'],['ci'],"['c', 'a']",['ge'],"['dci', 'ma']",['e'],['tom'],[''],['ćo'],['te'],['plasman']
antifašistkiNa,"['p', 'e']",['z'],['im'],"['k', 'cu']","['dac', 'a']","['p', 'a']",['om'],"['a', 'i']","['N', 'em']",['zAk'],['zovi'],['ce'],['beskorisno']
antiimperijalizAm,['eve'],"['z', 'a']",['adi'],"['a', 'u']","['žak', 'a']","['s', 'ca']","['p', 'ima']",['ad'],['ću'],"['tk', 'a']",['ke'],"['pč', 'e']",['beb']
antika,,['Ac'],['Ludima'],['ti'],"['ba', 'a']","['a', 'ka']","['jeli', 'ma']",['Li'],['tkom'],['in'],['li'],['le'],['koridor']
antiklinala,['tke'],['lAk'],['jima'],['ma'],"['al', 'a']","['a', 'ka']","['scim', 'a']",['Ludi'],['eri'],['bAc'],,"['pč', 'e']",['vez']
antikomunist,"['s', 'kove']",['i'],['Lima'],['Li'],['iju'],['sli'],['šima'],"['c', 'a']",['jem'],['k'],['oci'],"['s', 'ku']",['škatul']
antikomunizAm,"['p', 'a']","['N', 'a']",['dima'],['cetu'],"['s', 'kov', 'a']",['ke'],['ađu'],"['v', 'a']",['đu'],"['L', 'a']","['j', 'a']","['lč', 'e']",['hereti']
antikvar,['eri'],['bA'],"['N', 'ima']",['zu'],['sti'],[''],"['N', 'ima']",['Ludi'],['ri'],['io'],"['p', 'a']",['čoveče'],['rezerv']
antilogaritAm,"['š', 'ce']",['go'],"['scim', 'a']",['zu'],"['ba', 'a']",['eri'],['lima'],"['j', 'a']",['vom'],['n'],['li'],['ho'],['inkvizitor']
