,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
altruizAm,['e'],['u'],['ama'],['i'],"['a', 'a']",['a'],['ovima'],['ci'],['om'],[''],['ovi'],['e'],['tvrtk']
aluzija,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['e'],['om'],['a'],['sti'],['o'],['šmokLan']
alveola,['e'],['u'],['ama'],['i'],['a'],['ka'],['ima'],['e'],['om'],['a'],['i'],['u'],['čita']
alveolar,['e'],['o'],['ama'],['u'],['a'],['ka'],,['ci'],['om'],['h'],['e'],['e'],['glin']
amajlija,['ge'],[''],['ima'],['u'],"['zak', 'a']",['e'],['ima'],['i'],['om'],['a'],['ci'],['o'],['utis']
amalgam,['a'],['tAk'],['ima'],['i'],['a'],['a'],['ima'],['e'],['om'],['Ac'],,['e'],['srpstv']
aman,['e'],[''],['cima'],['ci'],['a'],['a'],['cima'],,['em'],[''],,['e'],['platin']
amandman,['e'],"['k', 'a']",['ama'],['i'],['a'],['a'],['ima'],['e'],['mo'],['k'],['i'],['o'],"['krokan', 't']"
amater,['e'],['ku'],['ama'],['i'],"['ov', 'a']",['a'],['ama'],['e'],['em'],['a'],,['če'],['dezinformacij']
amaterizAm,['e'],[''],['ima'],['i'],,['a'],['ovima'],['i'],['kom'],['o'],['ge'],['o'],['kremacij']
ambalaža,['e'],['u'],['ama'],['i'],,['ma'],['ima'],['i'],['em'],['Ac'],['oci'],['e'],['disciplin']
ambasada,['e'],['u'],['ama'],['u'],['a'],['ke'],['cima'],['e'],['em'],['a'],"['et', 'a']",['e'],['psorijaz']
ambasador,['e'],[''],,['i'],,['i'],['ama'],['e'],['om'],[''],['i'],['e'],['krajnost']
ambicija,,['u'],['ama'],['u'],['i'],['a'],['ama'],['ke'],['kom'],['k'],['e'],[''],['dužnosni']
ambigvitet,,['A'],['ima'],,['a'],['a'],['ama'],['ci'],['šću'],[''],['e'],['če'],['raspad']
ambijent,['e'],['a'],,['u'],['a'],['a'],['ama'],['i'],['mo'],['a'],,['o'],['režim']
ambis,['e'],[''],,['lu'],"['k', 'a']",['a'],['ama'],['a'],['etom'],['a'],['e'],['u'],['trojic']
ambivalencija,['ke'],[''],['ima'],['u'],['a'],['a'],['ama'],['i'],['om'],['a'],['i'],['i'],"['trav', 'N']"
ambivalentnost,['ge'],['a'],['ama'],['u'],"['ov', 'a']",['e'],['ima'],['i'],['om'],['a'],['zi'],['e'],['lepez']
ameba,['e'],[''],['ima'],['ocu'],['a'],['e'],['ima'],['i'],['om'],['o'],['a'],['e'],['erudit']
amelioracija,['ke'],['a'],['ima'],['i'],"['n', 'a']",['a'],['stima'],['e'],['om'],['e'],['i'],['ko'],['bre']
amerikanizAm,['e'],['u'],['ovima'],['sti'],['a'],['e'],['ima'],['li'],['om'],['ga'],,['e'],['šiLil']
ametist,['e'],['a'],['ima'],['u'],['a'],['e'],,['i'],['em'],[''],['e'],['e'],['anemij']
amfibija,['e'],[''],,['u'],['a'],['a'],['ama'],['e'],['om'],['a'],['e'],['u'],['tehničar']
amfiteatAr,,[''],['ima'],['i'],['a'],['ka'],['ocima'],['i'],['kom'],[''],['e'],['o'],['kolib']
amfora,['e'],['u'],['ama'],['i'],['adi'],['a'],,['i'],['om'],['o'],['i'],['u'],['osobin']
aminokiselina,['e'],['e'],,['i'],['a'],['e'],['ama'],['e'],"['le', 'm']",[''],['e'],[''],['tokat']
amnestija,['ke'],['u'],,['i'],['a'],['i'],['ama'],['e'],['om'],['a'],['i'],['če'],['sebičNa']
amnezija,['e'],['u'],['cima'],['u'],,['e'],['ima'],['e'],['om'],['a'],['e'],['u'],['četvor']
amortizacija,['e'],['u'],['ama'],['sti'],,,['ama'],,['om'],['k'],['e'],['o'],['iznos']
amper,['a'],[''],['ama'],['hu'],['a'],['e'],['gama'],,['om'],[''],['ci'],['če'],['festival']
amplifikacija,['e'],['u'],['gama'],['u'],['a'],['e'],['ama'],['e'],['om'],['a'],['a'],['o'],['sahran']
amplituda,['e'],['a'],['ima'],['u'],['a'],['ka'],['ima'],['i'],['om'],[''],,['u'],['sukriv']
amputacija,['e'],['A'],['ama'],['u'],['a'],['i'],['ocima'],['e'],['om'],['o'],['e'],['o'],['pset']
amulet,['a'],['u'],['ama'],['u'],"['a', 'a']",['a'],['ama'],['i'],['om'],['Ac'],['e'],['če'],['per']
anDar,,,,['u'],"['a', 'a']",['e'],['ama'],['a'],['om'],['a'],['e'],['o'],['busol']
anabolik,['e'],['u'],"['zi', 'ma']",['ci'],['a'],['a'],['ama'],['ci'],['em'],[''],['i'],['če'],['lobotomij']
anabolizAm,['ke'],['u'],['ima'],['i'],"['kov', 'a']",['a'],['ovima'],['e'],['vom'],[''],,['o'],['elektrifikacij']
anadiploza,['ke'],['u'],,['u'],['a'],['ka'],,['ci'],['em'],['st'],['le'],['e'],['plitic']
anafora,,['u'],['ama'],['i'],"['a', 'a']",['ke'],['ama'],['e'],['om'],['a'],['e'],['e'],"['poverenst', 'v']"
anagram,['e'],['A'],['ama'],['u'],['a'],['ca'],,['i'],['em'],[''],['ge'],['go'],"['iluzioniz', 'm']"
anahronizAm,['e'],['a'],['ama'],['i'],['a'],['a'],['ama'],['i'],['om'],['k'],['ke'],['ko'],['službeni']
anakonda,['e'],['u'],['ima'],['u'],,['a'],['ama'],['a'],['om'],[''],['i'],['če'],"['vlasništ', 'v']"
anakronizAm,['e'],"['c', 'a']",['ima'],['u'],['a'],['e'],['cima'],['ke'],['om'],['a'],['e'],['ko'],['čestar']
analeptik,['a'],[''],['ama'],['u'],"['h', 'a']",['ka'],['cima'],['e'],['om'],['o'],['e'],['če'],"['materijaliz', 'm']"
analfabet,,[''],['ima'],['u'],['ava'],['e'],['ima'],['ci'],['om'],[''],['e'],['o'],['balneologij']
analgezija,['e'],['u'],['ima'],['i'],['a'],['e'],['ama'],['ovi'],['mo'],['k'],['i'],['o'],['harem']
analitičar,['e'],['u'],['ima'],['i'],"['ac', 'a']",['e'],['ama'],['ci'],['cem'],[''],['i'],['e'],['šaLivost']
analiza,['ke'],['u'],['ima'],['i'],,['sti'],['ima'],['i'],['om'],['a'],,[''],['foton']
analizator,['e'],[''],['ama'],['u'],"['ac', 'a']",['a'],['cima'],['e'],['om'],[''],['a'],['o'],['uro']
analogija,['e'],['u'],['ima'],['u'],"['žac', 'a']",['e'],['ima'],,['om'],['a'],['e'],['u'],['križan']
anamneza,['e'],[''],,['u'],,['ca'],['cima'],['i'],['i'],['o'],['ci'],['e'],['lutN']
ananas,['e'],['u'],,['i'],['a'],['a'],,['ovi'],['cem'],[''],['e'],['o'],['erekcij']
anarhija,['e'],['o'],['ima'],['ci'],['a'],['a'],['ima'],['šci'],['om'],['st'],['e'],['e'],['fajd']
anarhist,['a'],['Ak'],['ima'],['u'],"['a', 'a']",['a'],,['a'],['om'],['a'],,['o'],['prijateLic']
anarhičnost,['a'],"['k', 'a']",['cima'],['u'],"['k', 'a']",['sti'],['ama'],['a'],['om'],['a'],['ovi'],['o'],['okvir']
anatema,['ce'],['A'],['ama'],['u'],['a'],['a'],,['i'],['om'],['a'],['i'],['o'],"['vegetarijaniz', 'm']"
anatom,['e'],['u'],,['i'],"['k', 'a']",['e'],['ama'],['ke'],['om'],[''],,['o'],['metan']
anatomija,,[''],['ama'],['i'],['a'],['i'],['ama'],['i'],['om'],['a'],['i'],['sti'],['jezikoslov']
anegdota,['e'],['u'],,['i'],['a'],['a'],['cima'],['e'],['om'],['o'],['ci'],['če'],['posledic']
anegdotalnost,['e'],['k'],['ama'],['i'],['a'],['ka'],['ama'],['si'],['kom'],['a'],['e'],['e'],['glavurd']
anegdotičnost,['e'],['a'],['ocima'],['i'],['a'],['a'],['ima'],['e'],['cem'],['k'],['evi'],['če'],['almana']
aneksija,,['u'],['ama'],['i'],['a'],['i'],,['i'],['om'],[''],['i'],['e'],['otmičar']
aneksionist,['e'],['u'],['ama'],['i'],"['a', 'a']",['a'],['ima'],['si'],['om'],[''],['e'],['ko'],['groznic']
anemija,,['o'],"['zi', 'ma']",['i'],['a'],['a'],['ama'],['i'],['om'],['a'],['a'],['o'],['paleontolo']
anestetik,['ove'],['u'],['kovima'],['etu'],['a'],['e'],['ima'],['zi'],['kom'],[''],['i'],['če'],['toponim']
anestezija,['ke'],['a'],['ima'],['i'],['a'],['e'],['ama'],['e'],['om'],['e'],['i'],['sti'],['legionar']
anesteziologija,['e'],['u'],['ama'],['ci'],['a'],['a'],['ovima'],['i'],['em'],['a'],['e'],['i'],['bistroumL']
anglicizAm,['e'],[''],['ima'],['u'],['a'],['e'],['ama'],,['kom'],['a'],['ci'],['u'],['želu']
anglikan,,['A'],['ima'],['i'],"['k', 'a']",['ka'],['ima'],,['om'],[''],['ci'],['o'],['federacij']
anglikanAc,['e'],['o'],['ima'],['u'],,['a'],['ima'],['i'],['i'],['a'],['a'],['o'],['datote']
anglist,['e'],['ku'],,['u'],,['e'],['ima'],,['kom'],['k'],['ovi'],['e'],['štiglic']
anglizAm,['e'],['u'],['adi'],['i'],,['e'],['ima'],['e'],['om'],['A'],,['o'],['curic']
anglofil,['ge'],['u'],['ima'],['i'],"['a', 'a']",['ka'],['ama'],,['om'],['a'],['i'],['če'],['protez']
anglofob,['e'],[''],,['i'],['a'],['a'],['ama'],['i'],['om'],['ka'],['e'],['u'],['guru']
anihilacija,['ove'],['u'],['ama'],['i'],"['jel', 'a']",['a'],['ima'],['i'],['i'],[''],['i'],['če'],['glum']
animacija,,[''],['cima'],['i'],"['k', 'a']",['a'],['ima'],['i'],['om'],[''],['i'],['e'],"['shematiz', 'm']"
animator,['he'],[''],['ima'],['u'],,['ge'],['ima'],['a'],['om'],[''],['ci'],['e'],['momča']
animozitet,['e'],['a'],['ima'],['i'],['a'],['i'],['ocima'],,['om'],['a'],['e'],['o'],['štitNač']
anketa,['ke'],['ku'],['ima'],['i'],['a'],['e'],['ima'],['oci'],['om'],['a'],['ci'],['i'],['stog']
anketar,['e'],['u'],['cima'],['i'],['a'],['a'],['ima'],['e'],['om'],['a'],['i'],['o'],['pani']
anoda,['e'],['u'],['ama'],['u'],['a'],['a'],['ama'],,['i'],['a'],['e'],['u'],"['truiz', 'm']"
anomalija,,[''],['ama'],['u'],['ga'],['e'],,['e'],['om'],['a'],['i'],['o'],['metrologij']
anortit,['e'],['o'],,['i'],['a'],['ke'],['ama'],['e'],['i'],['k'],['i'],['o'],['gulaš']
ansambl,['e'],['h'],['ama'],['i'],['a'],['e'],['ima'],['i'],['gom'],[''],['e'],['o'],['anti']
antagonizAm,['e'],['u'],,['u'],['a'],['e'],['cima'],['i'],['om'],['a'],['ovi'],['e'],['kumarin']
antena,['ke'],['a'],,['ci'],['a'],['e'],['ama'],,['em'],['a'],['ci'],['e'],['škriN']
antibiotik,['ce'],['a'],,['i'],['a'],['a'],['cima'],['e'],['om'],[''],['i'],['e'],['neslo']
anticiklona,['a'],['a'],['ama'],['cu'],['a'],['ka'],['cima'],['e'],['em'],[''],['e'],['o'],['kišobranar']
anticipacija,['e'],"['g', 'a']",['ama'],['i'],,['e'],['ima'],['i'],['om'],['a'],['i'],['če'],['verzal']
antifašist,['ke'],['h'],['kama'],['u'],['a'],['a'],['ima'],,['mo'],['st'],['a'],['u'],['zapre']
antifašistkiNa,['ke'],['a'],['ima'],['u'],"['tak', 'a']",['a'],['vama'],['i'],['om'],[''],['i'],['e'],['praL']
antiimperijalizAm,['a'],['a'],['ima'],['ku'],,"['L', 'a']",,['kovi'],['om'],['a'],,['o'],['izviNeN']
antika,,['vu'],['cima'],['i'],['a'],['ke'],['ama'],['i'],['om'],['A'],['e'],['vo'],['srećk']
antiklinala,['e'],['u'],['ama'],['i'],"['k', 'a']",['a'],['ima'],['e'],['om'],['a'],['i'],['o'],['dvanaesni']
antikomunist,['e'],[''],['ama'],['u'],['a'],['a'],,['i'],['mom'],[''],['e'],['i'],['useLeni']
antikomunizAm,['ke'],['h'],['ama'],['ci'],['a'],['ka'],['ama'],['i'],['om'],[''],['e'],['o'],['zeleni']
antikvar,['e'],['ku'],['ima'],['u'],"['ov', 'a']",['e'],['ama'],['a'],['om'],[''],['e'],['o'],['blat']
antilogaritAm,['e'],[''],['ama'],['i'],['a'],['ga'],['ima'],['e'],['em'],['A'],['i'],['o'],['harpun']
antilopa,['ad'],['a'],['ima'],['ci'],['a'],['a'],['kama'],,['om'],[''],['a'],['ko'],['skupni']
antimetabola,['e'],['hu'],['ima'],['u'],['a'],['ca'],['ama'],['ovi'],['om'],['a'],['e'],['o'],['ožuj']
antipatija,['e'],['mu'],['ima'],['gu'],,['a'],['ima'],,['gom'],[''],['e'],['o'],['kompresij']
antipod,['e'],['a'],['ama'],['u'],"['k', 'a']",['a'],['ama'],['e'],['i'],['a'],['i'],['o'],['osmic']
antisemitizAm,['i'],['u'],['ima'],['sti'],['a'],['a'],['kama'],['e'],['om'],['ka'],['a'],['ko'],['inhalator']
antisocijalizAm,,['k'],,['sti'],,['e'],['ama'],['i'],['kom'],['a'],['e'],['o'],['identifikacij']
antitelo,,['k'],['zovima'],['i'],,['e'],['ima'],['sti'],['em'],['st'],['i'],['e'],['vutr']
antiteza,['sti'],['u'],['kama'],['i'],['a'],['a'],['ama'],['i'],['om'],[''],,['e'],['magij']
antičestica,['ove'],['e'],['ama'],['i'],['a'],['a'],['cima'],['i'],['gom'],[''],['ke'],['e'],['ovr']
antologija,['ke'],['u'],['ovima'],['u'],['a'],"['s', 'ka']",['ima'],['ovi'],['om'],['e'],['a'],['o'],['hihot']
antonim,['e'],['u'],,['u'],['a'],['e'],"['jeli', 'ma']",['ci'],['em'],['a'],,['vo'],['lon']
antonimija,['e'],['a'],['ama'],['cu'],['a'],['e'],['ama'],['sti'],['em'],['a'],,['e'],['nabožnost']
antonomazija,['e'],['u'],['stima'],['u'],['a'],['e'],['ama'],['ci'],['om'],['ho'],['i'],['e'],['mucaN']
antropolog,"['s', 'ke']","['c', 'a']",['cima'],['i'],['a'],['e'],['ima'],['e'],['om'],['a'],['e'],['i'],['kaos']
antropomorfizAm,['a'],['st'],['ima'],['u'],['a'],"['oc', 'a']",['ima'],['e'],['em'],['e'],['e'],['o'],['luč']
anđelAk,['ke'],"['k', 'a']",,['u'],"['a', 'a']",['e'],,['i'],['om'],[''],['i'],['o'],['pravoslav']
anđelić,['ke'],"['k', 'a']",,['u'],"['k', 'a']",['e'],['evima'],['sti'],['om'],['a'],['i'],['o'],['zastupnic']
anđelčić,['e'],['u'],['cima'],['i'],['a'],['a'],['ama'],['e'],['om'],['A'],,['o'],['avantur']
anđeo,['e'],['a'],,['u'],['a'],['a'],['ima'],['e'],['om'],['a'],['adi'],['e'],['palačink']
aorist,,['u'],['ima'],['i'],['a'],['a'],['ama'],['e'],['om'],['a'],['e'],['še'],['distribucij']
aorta,,"['g', 'a']",['cima'],['i'],"['ov', 'a']",['a'],['stima'],,['om'],[''],['e'],['o'],['oslon']
apanaža,['e'],[''],['ama'],['u'],['a'],['e'],,['ci'],['šću'],['sAk'],,['u'],['žganic']
aparat,['e'],"['k', 'a']",,['i'],,['a'],['kima'],['e'],['om'],['a'],['e'],['i'],['arahnologij']
aparatčik,['e'],,,['u'],['a'],['e'],['ama'],['e'],['kom'],['a'],['i'],['i'],['krča']
aparthejd,['oce'],['a'],['ama'],['u'],['sti'],['a'],['ama'],,['om'],['lAc'],['e'],['e'],['haker']
apatrid,,['u'],['ama'],['ku'],['a'],['e'],['ovima'],['i'],['i'],['A'],['i'],['e'],['smotreno']
apel,['ove'],['u'],['ovima'],['i'],['a'],['e'],,['i'],['om'],[''],['zi'],['u'],['verglaš']
aperitiv,['a'],['u'],['ama'],['u'],['a'],['a'],['ama'],['i'],['om'],[''],['e'],['oče'],['smirn']
apetit,['ke'],['o'],['ama'],['i'],['a'],['a'],['ama'],['ji'],['om'],[''],,['e'],['uzajamnost']
aplauz,,['gu'],,['ku'],['a'],['a'],['ama'],['ovi'],['om'],[''],,['i'],['pukotin']
aplikacija,['e'],['u'],,['u'],['a'],['ke'],,['i'],['om'],[''],,['u'],['bunar']
apologet,['e'],['o'],['ama'],,['a'],['a'],['cima'],,['om'],[''],,['o'],['veri']
apologija,,[''],['ima'],['i'],"['ov', 'a']",['a'],,['ci'],['em'],['a'],['ke'],['če'],['greben']
apostol,['e'],[''],['ama'],['sti'],"['ov', 'a']",['a'],['ama'],['e'],['om'],['A'],['i'],['ko'],['staklar']
apostrof,['e'],['d'],,['u'],"['ac', 'a']",['i'],['ima'],['e'],['cem'],['a'],['e'],['u'],['ženskar']
apostrofa,['e'],['u'],['ama'],['zi'],"['ac', 'a']",['e'],['ima'],['e'],['om'],['a'],,['o'],['astronauti']
apoteka,['e'],['u'],,['ku'],['a'],['i'],['ovima'],['i'],['kom'],['a'],['a'],['e'],['vris']
apotekar,['e'],['e'],,['i'],['a'],['i'],['ima'],,['kom'],['a'],['e'],['e'],['izolator']
apoteoza,['ge'],['o'],['ima'],['i'],"['ak', 'a']",['a'],['ima'],['i'],['om'],['bAc'],['e'],['o'],['usud']
apozicija,['e'],['e'],['ama'],['u'],['a'],['e'],['ama'],['e'],['mo'],[''],['i'],['e'],['klonulost']
aprecijacija,['e'],['u'],['ama'],['i'],['a'],['ka'],['cima'],['e'],['cem'],['a'],['i'],['u'],['ahiret']
april,['e'],['u'],['ama'],['u'],['a'],['a'],,['i'],['om'],['k'],['e'],['i'],['pokajni']
apscisa,['e'],['u'],['ima'],['i'],['a'],['a'],['ama'],['e'],['em'],['a'],['i'],['u'],['lenčin']
apsida,['e'],['ku'],['ama'],['u'],"['ov', 'a']",['a'],['sima'],['i'],['nom'],[''],['i'],['go'],['stol']
apsolut,['e'],['a'],,['i'],['ga'],['a'],['ama'],['ovi'],['ću'],['a'],['ci'],['u'],['br']
apsolutizAm,['e'],['ku'],['ama'],['u'],"['k', 'a']",['ka'],['ama'],['e'],['om'],[''],['ci'],['o'],['dijalo']
apsorpcija,['e'],['a'],['cima'],['i'],"['a', 'a']",['e'],['ima'],['ovi'],['om'],['a'],['a'],['e'],['salvet']
apstrakcija,['e'],[''],['ima'],['ku'],['i'],['e'],,['i'],['om'],['a'],['e'],['če'],['pancir']
ar,,[''],['cima'],['i'],['a'],['a'],['ovima'],['i'],['om'],['a'],['e'],['e'],"['sataniz', 'm']"
arabeska,['e'],[''],['cima'],['i'],['a'],['a'],['ima'],['e'],['em'],[''],['a'],['e'],['pigmentacij']
arabica,['e'],['st'],['ima'],['u'],['a'],['e'],['ama'],"['n', 'a']",['em'],['a'],['a'],['i'],['brežuL']
arahnologija,['e'],['u'],['ama'],['i'],['a'],['a'],,['e'],['mo'],['a'],['i'],['o'],['začahurenost']
aranžman,['e'],['e'],['ama'],['i'],['i'],['i'],['lima'],['govi'],['kom'],['a'],['i'],['o'],['peraj']
arbitAr,['e'],['e'],,['u'],['a'],['e'],['ocima'],['e'],['om'],[''],['i'],['o'],"['konflik', 't']"
arbitraža,['e'],['e'],['kama'],['u'],['a'],['a'],['ama'],['ovi'],['om'],[''],['ci'],['če'],['sustanar']
arbun,['e'],"['A', 'm']",['ocima'],['i'],['a'],['i'],['ima'],['i'],['om'],[''],['i'],['o'],['megabajt']
arebica,,"['k', 'a']",['sima'],['u'],['a'],['e'],['ima'],['i'],['om'],['A'],,['o'],['čovečanstv']
arena,['ce'],['u'],['ima'],['i'],['a'],['a'],['ima'],['i'],['om'],[''],['e'],['o'],['poluvokal']
areologija,['e'],['u'],['ima'],['u'],['a'],['a'],['cima'],['e'],['em'],[''],['i'],['o'],['spoznaj']
argument,['ke'],[''],['cima'],['i'],"['k', 'a']",['ka'],,['be'],['em'],['Ac'],['i'],['o'],['imperativ']
argumentacija,['e'],,['ima'],['u'],"['k', 'a']",['e'],['ađu'],,['om'],['o'],,['u'],['rag']
arhaizAm,['ke'],['u'],['ama'],"['s', 'ku']",['a'],['ke'],['ama'],['i'],['om'],['a'],['e'],['o'],['stono']
arheolog,['i'],"['c', 'a']",['ama'],['i'],['a'],['e'],['ima'],,['kom'],[''],,['o'],['nesuglasic']
arheozoologija,['ke'],"['c', 'a']",['ima'],['i'],['a'],['sti'],['ima'],['a'],['kom'],[''],['e'],['če'],"['računarst', 'v']"
arhiepiskop,"['p', 'ce']",['u'],['ima'],['u'],['a'],['ka'],['ama'],['i'],['om'],[''],['i'],['ko'],['pomoć']
arhipelag,['ke'],['Ak'],['cima'],['u'],"['k', 'a']",['e'],['ama'],['i'],['om'],['a'],['e'],['e'],['materij']
arhitekt,['e'],[''],,['u'],"['k', 'a']",['e'],['ama'],['e'],['lom'],['o'],['e'],['o'],['arogancij']
arhitektica,['e'],[''],['adi'],['i'],,['e'],['kama'],['e'],['om'],[''],['e'],['e'],['azbest']
arhitektura,['ke'],['u'],['tima'],['i'],['a'],['e'],['ima'],,['om'],['k'],['i'],['o'],['psin']
arhiv,['e'],[''],['ama'],['i'],['a'],['a'],,['sci'],['om'],[''],,['o'],['pučank']
arhiđakon,,[''],['ama'],['i'],['a'],['e'],"['mi', 'a']",['e'],['om'],['lAc'],['e'],['e'],['paradoks']
arijAc,['a'],['u'],['cima'],['u'],['i'],['i'],,['a'],['om'],['e'],['e'],['u'],"['socijaliz', 'm']"
arija,['e'],['u'],['ama'],['u'],['a'],['a'],['ama'],['e'],['om'],[''],['i'],['u'],['divLan']
aristokracija,['sti'],[''],['ama'],['u'],['a'],['a'],,['e'],['om'],[''],['ci'],['ko'],['putopi']
aristokrat,,[''],['čevima'],['u'],['a'],['a'],['ima'],['e'],['om'],['a'],,['u'],['fisij']
aristokratija,['e'],['u'],['ama'],['u'],"['k', 'a']",['e'],['ama'],['e'],['om'],['k'],['ci'],['o'],['lih']
aristokratkiNa,['e'],['k'],['ama'],['u'],"['k', 'a']",['a'],['ima'],['i'],['om'],['k'],['ke'],['u'],['bubre']
aritmija,['e'],['e'],['ima'],['i'],['a'],['a'],['ama'],['e'],['om'],['A'],['e'],['e'],['kepe']
armatura,['ke'],"['c', 'a']",['ama'],['i'],['a'],['a'],['ovima'],['i'],['om'],[''],['i'],['če'],['strujni']
armija,['e'],['u'],['ima'],['i'],['a'],['e'],,['i'],['om'],[''],['e'],['i'],['klavirist']
aroma,['ove'],['u'],,['cu'],['a'],['a'],['ama'],['ci'],['om'],[''],,['če'],['čič']
arsenal,['e'],['u'],['ama'],['ci'],['a'],['a'],['kama'],['i'],['om'],['a'],['e'],['go'],"['prilagod', 'b']"
arsuz,['e'],[''],,['ci'],['a'],['a'],['cima'],['ovi'],['i'],['a'],['e'],['o'],['oktav']
artefakt,['ke'],[''],['ima'],['zu'],['a'],['a'],['stima'],,['om'],[''],,['e'],['igračic']
arterija,,['o'],['ama'],['i'],,['e'],,,['tkom'],['a'],['e'],['i'],['bezobraznost']
artiLerAc,['e'],['a'],['ama'],['u'],['daka'],['ka'],['ama'],['i'],['kom'],['e'],['ci'],['u'],['izgovor']
artiLerija,['e'],['k'],['evima'],['u'],['a'],['e'],['čevima'],['a'],['cem'],[''],['e'],['e'],['podnositeL']
artikulacija,,[''],['ima'],['ku'],['a'],['ca'],['ima'],['e'],['i'],['a'],['i'],['u'],['omaš']
artist,,['u'],['evima'],['u'],,['a'],['lima'],,['om'],['a'],['i'],['i'],['granic']
artičoka,['e'],[''],['ama'],['ci'],,['a'],['cima'],['ci'],['om'],[''],['i'],,['koviL']
aršin,['e'],['e'],['ima'],['i'],,['a'],['ima'],,['om'],['k'],['e'],['o'],['kozlić']
as,['e'],['o'],['ima'],['i'],['i'],['a'],,['ovi'],['om'],['k'],['e'],['e'],['metamorfoz']
asimetrija,['ve'],['o'],['ima'],['i'],['a'],['e'],['ima'],,['om'],['a'],['i'],['ce'],['brašn']
asimilacija,['a'],"['l', 'a']",['ama'],['sti'],['a'],['e'],['ima'],,['om'],['Ac'],['i'],['če'],['narodnost']
asirologija,['e'],['o'],"['s', 'cima']",['u'],"['ov', 'a']",['e'],['ama'],,['om'],[''],['e'],['o'],['razuzdanost']
asistencija,['e'],[''],,['u'],"['ac', 'a']",['ke'],['kama'],['i'],['om'],['A'],,['e'],['moć']
asistent,['e'],[''],['ima'],['u'],['a'],['a'],['ama'],['i'],['mo'],['A'],['i'],['ko'],['libid']
asketizAm,['e'],['u'],['ima'],['u'],['a'],['e'],['ima'],['i'],['om'],['a'],['i'],['e'],['tela']
asocijacija,['sti'],['u'],,['u'],"['j', 'a']",['e'],['ima'],['ke'],['om'],[''],['ovi'],['o'],['prodavačic']
asocijacionizAm,['ke'],['u'],['stima'],['ku'],['a'],['a'],['cima'],['si'],['om'],['s'],['ke'],['o'],['bluz']
asocijacizAm,['e'],[''],['ima'],['u'],"['ov', 'a']",['a'],['ima'],['si'],['em'],['a'],['ke'],['e'],['tesar']
asonanca,,[''],['ama'],['nu'],,['a'],['ima'],,['kom'],[''],['e'],['če'],['totalitet']
asortiman,['i'],[''],['ama'],['i'],['a'],['e'],['ima'],['i'],['om'],['a'],['ovi'],['e'],"['kozerst', 'v']"
aspekt,['i'],['a'],['ama'],['u'],['a'],['a'],['ima'],['e'],['om'],['k'],['e'],['o'],['gudur']
astal,['e'],['u'],,['i'],['a'],['e'],"['zi', 'ma']",['i'],['om'],[''],['e'],['e'],['obiteL']
astenija,['e'],[''],['cima'],['u'],,['ka'],['ima'],['e'],['om'],[''],['e'],['e'],['krvavic']
astenosfera,['e'],['a'],,['i'],"['n', 'a']",['a'],['cima'],['ovi'],['om'],[''],['e'],['e'],['trpez']
asteroid,['e'],[''],['ima'],['i'],['a'],['a'],['ama'],['ve'],['om'],[''],['i'],['e'],['umirovLeni']
astma,['e'],[''],['ima'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['a'],['e'],"['ekscerp', 't']"
astmatičar,,['u'],['ima'],['i'],,['e'],['ama'],['e'],['om'],['a'],['i'],['o'],['momč']
astrofizičar,['a'],['ku'],['ima'],['u'],['a'],['e'],['evima'],['i'],['em'],[''],['i'],['o'],['muDahedin']
astrolog,,['o'],['ama'],['i'],['a'],['sti'],['ima'],['i'],['om'],['o'],['i'],[''],['maslinovin']
astronaut,,['o'],"['zi', 'ma']",['i'],['a'],['e'],['ama'],,['om'],['Ak'],,['o'],['sentimentalnost']
astronom,,[''],['ima'],['u'],,['a'],['ama'],['i'],['om'],[''],,['i'],['disforij']
at,['le'],['e'],['ama'],['ku'],"['k', 'a']",['ca'],['jima'],['e'],['om'],['a'],['i'],['o'],['neurastenij']
ataman,['e'],['u'],['ama'],['i'],['a'],['ha'],,['ovi'],['om'],['e'],['ci'],['e'],['razvalin']
ataše,['e'],['u'],['ima'],['i'],['a'],['a'],['jima'],['i'],['em'],[''],['e'],['o'],['kavez']
ateLe,,"['k', 'a']",['ima'],['u'],['a'],['ka'],['ima'],['e'],['om'],[''],['i'],['o'],"['ekspresioniz', 'm']"
ateist,['e'],['u'],['ama'],['i'],['a'],['a'],['ama'],['i'],['om'],['a'],['i'],['u'],['artikulacij']
atentat,['e'],[''],,['i'],['a'],['a'],['ima'],['e'],['om'],[''],['e'],['o'],['žuč']
atentator,['e'],['u'],['ama'],['u'],['a'],['ka'],['ama'],['sti'],['om'],[''],['i'],['e'],['jaNa']
atlas,['e'],['u'],['ima'],['i'],"['a', 'a']",['e'],['ima'],['e'],['om'],[''],['e'],['e'],['maraton']
atlet,,['u'],['ima'],['u'],['a'],['a'],['ima'],['e'],['om'],['k'],,['e'],['linearnost']
atletičar,['e'],[''],['ima'],['u'],['a'],['e'],['cima'],['ci'],['om'],['a'],['e'],['o'],['velegrad']
atletičarka,['je'],[''],['cima'],['u'],['a'],['e'],,['e'],['em'],[''],['e'],['o'],['znameN']
