,1.imp.prs.pl,1.ind.prs.pl,1.ind.prs.sg,1.prs.pl.sbjv,1.sg.prs.cond,1.sg.prs.sbjv,2.ind.pl.pst,2.ind.sg.pst,2.pl.pst.sbjv,2.prs.cond.pl,2.sg.prs.cond,2.sg.pst.sbjv,3.ind.fut.pl,3.ind.fut.sg,3.pl.pst.sbjv,3.prs.pl.sbjv,3.sg.pst.sbjv,imp.prs.2.sg,ind.1.pl.ipfv,ind.1.pst.sg,ind.1.sg.ipfv,ind.3.pl.ipfv,ind.3.pl.pst,ind.3.prs.pl,ind.3.prs.sg,ind.3.sg.ipfv,ind.3.sg.pst,ind.fut.1.pl,ind.fut.1.sg,ind.fut.pl.2,ind.fut.sg.2,ind.pl.2.ipfv,ind.prs.2.sg,ind.sg.2.ipfv,inf,m.ptcp.pl.pst,m.ptcp.sg.pst,pl.1.prs.cond,pl.1.pst.sbjv,pl.3.prs.cond,pl.imp.prs.2,pl.ind.1.pst,pl.ind.prs.2,pl.prs.2.sbjv,ptcp.pl.pst.f,ptcp.prs,ptcp.sg.pst.f,sg.1.pst.sbjv,sg.3.prs.cond,sg.3.prs.sbjv,sg.prs.2.sbjv,stem
abstenir,"['e', 'E', 'ɔ̃']","['l', 'ɔ̃']",['y'],"['ə', 'n', 'jɔ̃']",['əʁE'],['jɛʁ'],"['p', 'it']",['ja'],"['jas', 'je']","['u', 'ʁje']",['səʁE'],"['d', 'is']","['ʁiʁ', 'ɔ̃']","['i', 'ʁa']","['Ø', 'is']",['sis'],"['ø', 'a']","['wa', 'jE']","['Eɲ', 'ɔ̃']",['Eky'],['yvE'],['izE'],['yʁ'],['ɛz'],['E'],['wE'],"['e', 'a']","['uv', 'ʁɔ̃']","['i', 'ʁE']",['Odʁe'],['dʁa'],"['j', 'e']","['E', 'ɛ']","['O', 'ʁE']","['wa', 'je']",['uly'],"['e', 'E', 'e']","['uvʁij', 'ɔ̃']","['O', 'asjɔ̃']","['Øv', 'ʁE']","['E', 'e']","['t', 'im']","['av', 'e']","['ʁi', 'je']",['ʁt'],['ənɑ̃'],"['ə', 'e']","['is', 'v']","['Eʁ', 'E']",['ø'],['œ'],['vidɑ̃ʒ']
abstraire,"['ə', 'n', 'ɔ̃']",['ɥɔ̃'],['y'],"['O', 'ɔ̃']",['watʁE'],['k'],['Olyt'],[nan],['jisje'],"['dʁi', 'je']",['ʁE'],['lys'],"['Oʁ', 'ɔ̃']","['jwa', 'jwaEʁa']","['ə', 'as']",['y'],['uly'],['ʁ'],[nan],['Eɲi'],['uE'],['EɲE'],"['Ø', 'Eʁ']",['d'],['ɛ'],"['wEa', 'Ea', 'jE']","['Eɲ', 'i']","['udʁ', 'ɔ̃']","['iʁ', 'E']","['əvʁ', 'e']",['uvʁa'],"['e', 'E', 'e']",['i'],"['Ø', 'E']","['ø', 'e']",['aly'],"['Ø', 'e']","['ud', 'ʁijɔ̃']",['visjɔ̃'],['EʁʁE'],"['e', 'e']",['ʁim'],"['waE', 'je']","['waE', 'je']","['ə', 'n']",['wasɑ̃'],"['wa', 'je']","['aɲ', 'is']",['tiʁE'],['d'],['ɛs'],['dEglɛ̃g']
abuser,"['d', 'ɔ̃']","['ə', 'ɔ̃']",['ɛ'],"['aɲ', 'ɔ̃']","['œ', 'əʁE']",['p'],['ulyt'],['zizi'],"['s', 'je']",['ʁje'],"['Eʁ', 'ʁE']",['Eɲis'],"['udʁ', 'ɔ̃']","['ɛ', 'əʁa']","['t', 'is']","['a', 'j']","['Eɲ', 'i']",['wa'],"['ə', 'n', 'jɔ̃']","['O', 'E']","['E', 'jE']",['ɔlvE'],[nan],['s'],['a'],"['p', 'E']",['uly'],"['ɑ̃dʁ', 'ɔ̃']",['miʁE'],"['E', 'əʁ', 'e']","['u', 'ʁa']","['m', 'je']","['v', 'a']","['v', 'E']",['əvwaʁ'],['u'],['mi'],"['ɛ̃dʁi', 'jɔ̃']",['alysjɔ̃'],['kʁE'],['ale'],['vim'],['ue'],"['E', 'je']","['ə', 'e']",['alɑ̃'],['p'],"['E', 'as']","['wj', 'wjEa', 'Eaʁ', 'E']","['sw', 'a']",['ɛz'],['Eksklam']
abâtardir,"['v', 'ɔ̃']",['ɥɔ̃'],['ɛ'],"['swa', 'jɔ̃']",['oʁE'],"['œ', 'j']",['vit'],['ɛ̃'],[nan],['miʁje'],"['œ', 'əʁE']",['ɛ̃s'],"['ɔ', 'əʁ', 'ɔ̃']",['vʁa'],['tis'],['ɥis'],"['t', 'is']",['wa'],"['uv', 'jɔ̃']",['zi'],['ozE'],['alE'],['viʁ'],['y'],['y'],"['wEa', 'Ea', 'jE']","['ø', 'a']","['ʁiʁ', 'ɔ̃']","['Odʁ', 'E']","['i', 'ʁ', 'e']",[nan],"['uvj', 'e']","['v', 'a']","['Øv', 'E']",['je'],['d'],['Et'],['jiʁjɔ̃'],"['d', 'isjɔ̃']","['œ', 'əʁE']","['waE', 'je']","['E', 'am']",['Eɲe'],"['m', 'je']","['al', 'e']","['O', 'ɑ̃']","['e', 'E', 'e']",['jas'],"['u', 'ʁE']",['œv'],['ɛs'],['vɑ̃ʒ']
abêtir,"['uØ', 'uØl', 'jɔ̃']",[nan],['ɑ̃'],"['Es', 'jɔ̃']",['əvʁE'],['t'],"['ʁi', 't']",['ʁi'],"['d', 'isje']","['əi', 'əiʁje']",['EtiʁE'],['akis'],"['pʁ', 'ɔ̃']",['iʁa'],['fys'],['v'],['mi'],['ø'],['ɔ̃'],['uE'],"['av', 'E']",['ənE'],['ʁ'],['wav'],['ɛ̃'],['E'],['uly'],"['Oʁ', 'ɔ̃']","['uv', 'ʁE']","['Etiʁ', 'e']",['ʁiʁa'],"['əv', 'j', 'e']",['ʁ'],"['e', 'E', 'E']",['ivʁ'],['ɛ'],['uly'],"['e', 'E', 'əʁjɔ̃']","['d', 'isjɔ̃']",['oʁE'],"['o', 'e']",['ɥam'],"['es', 'e']","['Es', 'je']",['d'],['Ejɑ̃'],"['ə', 'e']",['fys'],"['ɔ', 'əʁE']",['aʃ'],['ɔ'],"['ʁəkɔ̃pl', 't']"
abîmer,"['Eɲ', 'ɔ̃']","['p', 'ɔ̃']",['ɔ'],"['u', 'jɔ̃']",['iʁE'],['was'],['yt'],['ɛ̃'],['wasje'],"['Ø', 'əʁje']",['tiʁE'],"['v', 'is']","['jwa', 'jwaEʁ', 'ɔ̃']","['uv', 'ʁa']","['e', 'as']",['ɛ'],['uly'],"['E', 'ɛ']","['i', 'jɔ̃']",['i'],['zE'],['EzE'],['jiʁ'],"['ɛ', 'j']","['v', 'a']","['m', 'E']","['ø', 'a']","['œ', 'əʁ', 'ɔ̃']",['iʁE'],"['watʁ', 'e']",['ɛ̃dʁa'],"['uv', 'je']",['jɛ̃'],"['O', 'sE']",[''],"['O', 'e']",['uly'],['ivʁijɔ̃'],"['ə', 'asjɔ̃']","['ud', 'ʁE']",['me'],['mim'],"['t', 'e']","['al', 'je']","['al', 'e']",['wɑ̃'],"['ø', 'e']","['is', 'v']",['jEʁE'],['ɛs'],['as'],['ʁadikaliz']
acagnarder,"['Øv', 'ɔ̃']",[nan],"['wa', 'jE']",['yvjɔ̃'],['əvʁE'],['aʃ'],['alyt'],"['u', 'y']","['u', 'ysje']",['tiʁje'],"['əi', 'əiʁE']",['mis'],"['əʁ', 'ɔ̃']","['od', 'ʁa']","['v', 'is']","['waE', 'j']",['mi'],[nan],"['Ø', 'jɔ̃']",[''],"['Eɲ', 'E']","['ə', 'E']","['Ø', 'Eʁ']",['ɔ̃'],['i'],"['E', 'jE']","['Eɲ', 'i']","['uv', 'ʁɔ̃']","['u', 'ʁE']","['jiʁ', 'e']","['ɛ̃d', 'ʁa']",['avje'],"['wa', 'jE']","['ə', 'n', 'E']",['ʁ'],['ly'],"['O', 'ʁ']","['E', 'əʁjɔ̃']","['o', 'asjɔ̃']",['yəʁE'],['je'],"['d', 'im']",['Ete'],"['iv', 'je']","['Ø', 'i']",['izɑ̃'],['ji'],['ɥas'],"['od', 'ʁE']",['ɛt'],['k'],['ɑ̃v']
accabler,"['Eʁ', 'ɔ̃']","['t', 'ɔ̃']",[''],['uvjɔ̃'],['oaʁE'],['i'],['uat'],"['d', 'i']",['misje'],['yəʁje'],['EtʁE'],['uas'],"['ɑ̃dʁ', 'ɔ̃']","['ɛ̃d', 'ʁa']",['uas'],['iv'],"['t', 'is']",['i'],"['m', 'jɔ̃']",['jE'],['ənE'],"['ul', 'E']",['uEʁ'],['z'],['ɑ̃'],['EsE'],"['j', 'a']","['əʁ', 'ɔ̃']",['əvʁE'],"['jwa', 'jwaEʁ', 'e']","['uv', 'ʁa']",['avje'],['u'],"['ɥ', 'E']",['miʁ'],['ʁ'],['e'],"['Odʁi', 'jɔ̃']","['ə', 'asjɔ̃']","['Eʁ', 'ʁE']",['ʁe'],[nan],"['oz', 'e']","['E', 'je']",['je'],[nan],"['E', 'e']","['wa', 'jas']","['Odʁ', 'E']",['d'],['iz'],['altɛʁn']
accaparer,"['was', 'ɔ̃']","['Eʁ', 'ɔ̃']",['y'],"['z', 'j', 'ɔ̃']","['wj', 'wjEa', 'Eaʁ', 'E']",['zz'],"['it', 'v']","['o', 'a']",['zisje'],['oʁje'],['iʁE'],"['v', 'is']","['od', 'ʁ', 'ɔ̃']","['Odʁ', 'a']","['O', 'ʁis']",['y'],['wa'],['ɥis'],"['ø', 'jɔ̃']","['Ø', 'E']","['m', 'E']","['p', 'E']",['Etiʁ'],"['v', 'ɔ̃']","['ɔ', 'ʁ']","['z', 'E']",['Eɲi'],"['dʁ', 'ɔ̃']",['tʁE'],"['jwa', 'jwaEʁ', 'e']","['Oʁ', 'a']","['e', 'E', 'e']",['jɛ̃'],['alE'],['Øvwaʁ'],['mi'],"['Ø', 'i']","['O', 'ʁiʁjɔ̃']",['zisjɔ̃'],[nan],"['ə', 'n', 'e']",['jam'],"['o', 'e']","['waE', 'je']",['y'],['ulɑ̃'],['ji'],"['t', 'is']",['jiʁE'],"['wE', 'aj', 'aj']","['ɛ', 'j']",['ʁəpɑ̃']
accentuer,"['m', 'ɔ̃']","['o', 'ɔ̃']",[''],['zjɔ̃'],"['waE', 'waEʁE']",['aʃ'],[nan],"['i', 'v']","['ys', 'je']","['tʁi', 'je']",['dʁE'],['ɛ̃s'],"['oʁ', 'ɔ̃']","['Eʁ', 'a']",[nan],['ɔ'],['aly'],['ɛ'],"['iv', 'jɔ̃']","['i', 'v']","['was', 'E']",['EɲE'],['Eɲiʁ'],['j'],['ɑ̃'],"['Eɲ', 'E']",['uly'],"['udʁ', 'ɔ̃']",['jɛ̃dʁE'],['tʁe'],"['E', 'əʁa']",['avje'],['jɛ̃'],['ənE'],['ivʁ'],['ly'],['ʁ'],['Eʁjɔ̃'],['zisjɔ̃'],['oaʁE'],"['l', 'e']","['Ø', 'am']",['me'],"['ə', 'je']",['z'],['pɑ̃'],['d'],['Eɲis'],['jɛ̃dʁE'],['ɔ'],['ɛɲ'],['vid']
accepter,"['wEa', 'Ea', 'jɔ̃']","['ø', 'ɔ̃']","['ɔ', 'ʁ']","['ø', 'jɔ̃']","['œ', 'əʁE']",['œv'],"['e', 'at']",[nan],['sje'],"['ɔ', 'əʁje']","['e', 'E', 'əʁE']","['wa', 'jas']","['jiʁ', 'ɔ̃']","['Eʁ', 'ʁa']",[nan],['y'],['i'],"['E', 'ɛ']",['uvjɔ̃'],"['t', 'i']","['əv', 'E']","['k', 'E']",['viʁ'],['ɛ'],['œ'],['tE'],['ja'],"['pʁ', 'ɔ̃']",['aʁE'],"['miʁ', 'e']",['aʁa'],"['ɔlv', 'je']",['i'],"['t', 'E']",['əvwaʁ'],"['Ø', 'i']","['w', 'e']",['udʁijɔ̃'],"['fys', 'jɔ̃']",['dʁE'],['ve'],"['ø', 'am']","['Eʁ', 'e']","['d', 'je']","['o', 'e']","['waE', 'jɑ̃']","['al', 'e']",['fys'],['vʁE'],['ɛ'],"['sw', 'a']",['ɛ̃tɛʁsEpt']
accessoiriser,['ɥɔ̃'],"['ɔ̃', 'v']","['E', 'ɛ']",['yvjɔ̃'],['yəʁE'],"['a', 'j']","['zt', 'ztit']",['aly'],[nan],"['ɛ̃dʁi', 'je']",['ɛ̃dʁE'],"['o', 'as']","['jwa', 'jwaEʁ', 'ɔ̃']","['O', 'ʁiʁa']","['v', 'is']",['s'],"['u', 'y']",['y'],"['wEa', 'Ea', 'jɔ̃']",[nan],"['ø', 'E']","['ø', 'E']","['t', 'iʁ']","['v', 'ɔ̃']",['ø'],['tE'],"['Ø', 'a']","['əi', 'əiʁ', 'ɔ̃']","['ʁ', 'E']","['yəʁ', 'e']","['ud', 'ʁa']",['aɲe'],['œ'],"['wEa', 'Ea', 'jE']","['al', 'e']",['vi'],"['wa', 'je']","['ud', 'ʁijɔ̃']",['Olysjɔ̃'],['viʁE'],['aɲe'],"['O', 'ʁim']",['aɲe'],"['ul', 'je']","['j', 'e']",['ʁɑ̃'],['i'],"['Ø', 'is']",['oʁE'],['t'],['ɛz'],['ʁul']
accidenter,['wɔ̃'],"['Eʁ', 'ɔ̃']","['ɥiø', 'ɥiø']","['Ø', 'ɔ̃']",['ɛ̃dʁE'],['zz'],"['aɲ', 'it']","['e', 'a']","['t', 'isje']",['Odʁije'],['miʁE'],['ɥas'],"['Oʁ', 'ɔ̃']","['Oʁ', 'a']",['s'],['z'],"['p', 'i']",['ø'],"['j', 'ɔ̃']","['wa', 'jE']",['jE'],"['Es', 'E']","['ə', 'Eʁ']",['iz'],['wa'],['ɔlvE'],"['t', 'i']","['yəʁ', 'ɔ̃']","['ɛ̃d', 'ʁE']",[nan],['səʁa'],"['əv', 'je']",['œ'],"['u', 'E']","['wa', 'ʁ']",[''],['vi'],['səʁjɔ̃'],['zisjɔ̃'],['ØvʁE'],['me'],"['ø', 'am']","['ø', 'e']",['yvje'],"['ə', 'e']",['Øvɑ̃'],"['wa', 'je']","['E', 'as']","['udʁ', 'E']",['t'],['ɥis'],['ɛskɔ̃t']
acclamer,"['Es', 'ɔ̃']","['aɲ', 'ɔ̃']",['ʁ'],"['d', 'jɔ̃']","['ɛ̃d', 'ʁE']",[''],['yt'],"['d', 'i']",['ɥasje'],"['dʁi', 'je']","['Odʁ', 'E']",['tis'],"['uv', 'ʁɔ̃']",['jEʁa'],['alas'],"['ɔ', 'ʁ']",['Eti'],['ɛ'],"['Ø', 'ɔ̃']","['e', 'E']",['EsE'],['EɲE'],['ulyʁ'],['E'],"['ɔ', 'ʁ']","['E', 'v']","['e', 'E', 'a']","['i', 'ʁ', 'ɔ̃']","['ɔ', 'əʁE']","['Eʁ', 'e']","['y', 'ʁa']","['Eʁ', 'je']",['a'],"['ɔlv', 'E']",['je'],"['ə', 'e']","['w', 'e']","['ɔ', 'əʁjɔ̃']",['alysjɔ̃'],['ʁE'],"['t', 'e']",['alam'],"['t', 'e']","['əv', 'j', 'e']","['ə', 'n']","['E', 'jɑ̃']",['oz'],['akis'],"['ʁ', 'E']",['i'],"['œ', 'j']",['Opin']
acclimater,"['p', 'ɔ̃']","['Ez', 'ɔ̃']",['ɔ'],['Ezjɔ̃'],['səʁE'],['al'],"['o', 'at']",['aly'],['jisje'],['səʁje'],['EtʁE'],"['t', 'is']","['œ', 'əʁ', 'ɔ̃']",['viʁa'],"['v', 'is']","['waE', 'j']",['Eɲi'],['ɔ'],"['Ø', 'ɔ̃']","['i', 'v']",['sE'],"['w', 'E']","['t', 'iʁ']",['ɔ̃'],"['ɔ', 'ʁ']","['uv', 'E']",['Oly'],"['œ', 'əʁ', 'ɔ̃']","['jwa', 'jwaEʁ', 'E']","['əvʁ', 'e']",['jiʁa'],['əzje'],"['ou', 'oulv']","['ə', 'n', 'E']","['wa', 'je']",['ʁ'],"['ə', 'e']","['ɛ', 'əʁjɔ̃']","['Ø', 'asjɔ̃']","['od', 'ʁE']","['l', 'e']","['p', 'im']","['Ez', 'e']","['was', 'je']",[nan],"['ə', 'nɑ̃']","['Et', 'e']",[nan],"['jɛ̃d', 'ʁE']",['aɲ'],['k'],['ɛ̃tɑ̃t']
accoler,"['E', 'jɔ̃']","['e', 'E', 'ɔ̃']",['je'],"['O', 'ɔ̃']",['EtiʁE'],['z'],"['j', 'at']",['wa'],"['jas', 'je']","['ɑ̃dʁi', 'je']",['oaʁE'],"['d', 'is']","['iʁ', 'ɔ̃']","['Eʁ', 'a']",['was'],['z'],['Eti'],['aʃ'],['izjɔ̃'],['zizi'],['E'],['EjE'],['tiʁ'],['wav'],['E'],"['w', 'E']","['ə', 'a']","['uv', 'ʁɔ̃']",['ʁiʁE'],"['uv', 'ʁe']","['i', 'ʁa']","['z', 'je']",['s'],"['waE', 'jE']",['Eziʁ'],['ʁ'],['ɛ̃'],['əvʁijɔ̃'],"['jas', 'jɔ̃']",['EʁʁE'],"['ən', 'e']",['akim'],"['Øv', 'e']","['swa', 'je']",['ɛ̃t'],['əzɑ̃'],"['ə', 'e']",['alas'],"['ʁ', 'E']","['œ', 'j']",['al'],['film']
accommoder,"['yv', 'ɔ̃']","['ə', 'n', 'ɔ̃']",['o'],"['ø', 'jɔ̃']","['Eʁ', 'E']",['ɛɲ'],['jat'],"['j', 'a']",['Eɲisje'],['Odʁije'],"['iʁ', 'E']",['ɛ̃s'],['Eʁɔ̃'],['vʁa'],"['O', 'ʁis']",['ɛt'],"['i', 'v']","['øœ', 'øœ', 'j']","['t', 'jɔ̃']",['y'],['ɔlvE'],"['v', 'E']",['miʁ'],['ɛɲ'],['ɔ'],"['o', 'E']",['mi'],"['Øv', 'ʁɔ̃']","['ud', 'ʁE']",['vʁe'],['Eʁa'],['izje'],['o'],"['iv', 'E']","['u', 'iʁ']",['k'],['ɛ'],"['Ø', 'əʁjɔ̃']","['zisj', 'ɔ̃']","['waE', 'waEʁE']","['Et', 'e']",['Ekym'],"['ø', 'e']",['Eɲe'],['ly'],['aʃɑ̃'],['ly'],['alas'],['əvʁE'],"['waE', 'j']",['ɛs'],['likid']
accompagner,"['Et', 'ɔ̃']","['ø', 'ɔ̃']",['sɥi'],"['Øv', 'jɔ̃']",['səʁE'],['iv'],"['O', 'ʁi', 't']",['aly'],"['Ø', 'isje']","['waE', 'waEʁje']",['ʁE'],"['ø', 'as']","['jɛ̃d', 'ʁɔ̃']",['dʁa'],"['e', 'E', 'as']",['E'],['aki'],['jɛʁ'],['zjɔ̃'],"['o', 'E']","['Eɲ', 'E']","['uv', 'E']","['ə', 'Eʁ']",['œv'],['E'],['tE'],"['k', 'i']","['i', 'ʁ', 'ɔ̃']",['kʁE'],"['ɛ', 'əʁ', 'e']",['kʁa'],['əzje'],['i'],['EɲE'],['Øvwaʁ'],['i'],['u'],"['Odʁi', 'jɔ̃']","['Ekys', 'jɔ̃']",['oʁE'],"['ə', 'e']","['aɲ', 'im']",[nan],"['ij', 'ije', 'je']","['e', 'e']","['E', 'jɑ̃']",['aly'],"['ə', 'as']","['O', 'ʁiʁE']",['was'],"['œ', 'j']",['Emyl']
accomplir,"['O', 'ʁ', 'ɔ̃']","['Ø', 'ɔ̃']",['wa'],['sisjɔ̃'],"['Øv', 'ʁE']","['sw', 'a']","['O', 'ʁi', 't']",['aly'],['tisje'],['ivʁije'],['ɑ̃dʁE'],['Ekys'],['ʁɔ̃'],"['waE', 'waEʁa']",['ɛ̃s'],['ɥis'],"['u', 'y']","['sw', 'a']","['av', 'jɔ̃']","['ɥ', 'E']",['EzE'],"['E', 'jE']","['o', 'Eʁ']",['u'],[''],['ɥE'],['y'],"['ʁ', 'ɔ̃']",['EʁE'],"['jwa', 'jwaEʁ', 'e']",['Eʁa'],"['wa', 'je']",['œ'],"['O', 'E']","['ulw', 'aʁ']",['i'],['u'],['oʁjɔ̃'],['ɥasjɔ̃'],['EtiʁE'],"['e', 'v']","['E', 'am']","['e', 'e']","['Es', 'je']","['j', 'e']",['Øvɑ̃'],['iz'],"['O', 'as']","['ud', 'ʁE']",['ɥis'],['al'],"['ʁEv', 'ʁ']"
accorder,"['j', 'ɔ̃']",[nan],['jɛʁ'],"['e', 'E', 'ɔ̃']","['wj', 'wjEa', 'Eaʁ', 'E']",['ɛɲ'],['akit'],"['wa', 'ja']","['E', 'asje']",['ʁiʁje'],"['ʁ', 'E']","['v', 'is']","['ud', 'ʁ', 'ɔ̃']",['ʁiʁa'],['tis'],[''],['E'],"['E', 'ɛ']","['Et', 'jɔ̃']",['aki'],['EsE'],"['e', 'E']",['tiʁ'],['iz'],['œ'],"['o', 'E']","['u', 'y']","['Øv', 'ʁɔ̃']",['ØvʁE'],"['jiʁ', 'e']","['Eʁ', 'a']","['ɔlv', 'je']",['i'],"['v', 'E']",['tiʁ'],"['ø', 'e']","['E', 'e']",['udʁijɔ̃'],['lysjɔ̃'],"['udʁ', 'E']","['al', 'e']",['tim'],"['Øv', 'e']","['k', 'je']",['oz'],['ulɑ̃'],['ɛt'],['Etis'],"['i', 'ʁE']",['wa'],['was'],['ʁəvɑ̃ʃ']
accoster,"['yv', 'ɔ̃']","['m', 'ɔ̃']",[''],"['uv', 'jɔ̃']",['waʁE'],['zz'],['Ekyt'],['ja'],"['aɲ', 'isje']","['jwa', 'jwaEʁje']",['ɑ̃dʁE'],"['k', 'is']","['uv', 'ʁɔ̃']",['Odʁa'],['alas'],['ɛs'],['ji'],['o'],"['ul', 'jɔ̃']",['a'],"['O', 'E']","['z', 'E']",['uEʁ'],['av'],"['ɔ', 'ʁ']",['ozE'],"['Ø', 'a']","['Ø', 'əʁ', 'ɔ̃']","['y', 'ʁE']",['ɑ̃dʁe'],['dʁa'],['aɲe'],"['wa', 'jE']",['wE'],[nan],"['O', 'ʁ']","['ø', 'e']","['ɛ̃dʁi', 'jɔ̃']","['fys', 'jɔ̃']",['ʁE'],"['Ø', 'e']",['jim'],['me'],"['v', 'je']",[nan],['mɑ̃'],['ly'],"['d', 'is']","['jwa', 'jwaEʁ', 'E']",[''],['al'],['vEʁif']
accoter,"['ɔ̃', 'v']","['ən', 'ɔ̃']",['y'],['jɔ̃'],"['e', 'E', 'əʁE']",['ɥis'],"['Ø', 'at']",['Eky'],['uasje'],['oʁje'],"['əi', 'əiʁE']","['d', 'is']","['Øv', 'ʁɔ̃']",['Odʁa'],"['ə', 'as']",['m'],"['t', 'is']",['y'],"['ɔlv', 'jɔ̃']","['Ø', 'E']",['ɥE'],"['e', 'E']","['Eɲ', 'iʁ']",['ɔ̃'],['wa'],['ɔlvE'],['ly'],"['ʁiʁ', 'ɔ̃']",['jiʁE'],['dʁe'],['ivʁa'],[nan],['ɑ̃'],"['ɔlv', 'E']","['w', 'e']","['e', 'E', 'e']",['Eky'],"['Eʁ', 'jɔ̃']",[nan],['dʁE'],['ze'],['jam'],['je'],"['t', 'je']","['Ø', 'e']","['u', 'ɑ̃']",['y'],"['ø', 'as']","['jwa', 'jwaEʁ', 'E']",[''],['d'],['dEsEzi']
accoucher,"['ɔ̃', 'v']","['iz', 'ɔ̃']",['o'],"['Es', 'jɔ̃']",['dʁE'],['jɛʁ'],"['tz', 'tzizit']",['i'],['ysje'],"['od', 'ʁ', 'je']",['əʁE'],['as'],"['y', 'ʁ', 'ɔ̃']",['Eʁa'],"['E', 'as']",['ø'],"['k', 'i']",['je'],"['ul', 'jɔ̃']","['aɲ', 'i']",['ɔlvE'],['ozE'],"['v', 'iʁ']",['jɛn'],"['v', 'a']","['wEa', 'Ea', 'jE']","['Ø', 'a']","['jwa', 'jwaEʁ', 'ɔ̃']","['E', 'əʁE']","['œ', 'əʁ', 'e']","['ɛ̃d', 'ʁa']","['l', 'je']",['ʁ'],"['z', 'E']",['ɛtʁ'],['u'],"['j', 'e']",['oʁjɔ̃'],['misjɔ̃'],['pʁE'],['te'],"['e', 'E', 'am']","['wa', 'je']","['je', 'v']",['oz'],['ozɑ̃'],['Et'],['jas'],"['Odʁ', 'E']",['ɥis'],['u'],['basin']
accouder,"['u', 'ɔ̃']","['z', 'ɔ̃']",['E'],"['al', 'jɔ̃']",['iʁE'],"['wE', 'aj', 'aj']",['tit'],"['O', 'ʁi']",['alysje'],"['y', 'ʁje']",['viʁE'],"['p', 'is']","['oʁ', 'ɔ̃']",['miʁa'],"['k', 'is']",['œv'],"['O', 'ʁi']",['i'],"['k', 'jɔ̃']","['u', 'y']",['uE'],"['ə', 'E']",['Eɲiʁ'],[nan],"['Ew', 'Ewa']",['jE'],['ly'],"['Ø', 'əʁ', 'ɔ̃']","['waE', 'waEʁE']",['ɛ̃dʁe'],"['E', 'əʁa']","['ij', 'ije', 'je']",['y'],"['wEa', 'Ea', 'jE']","['w', 'e']","['O', 'ʁ']",['i'],['Etiʁjɔ̃'],"['ə', 'asjɔ̃']","['e', 'E', 'əʁE']","['ɥ', 'e']","['e', 'E', 'am']","['wEa', 'Ea', 'je']","['əv', 'j', 'e']","['j', 'e']","['o', 'ɑ̃']",['oz'],"['t', 'is']",['oaʁE'],['p'],['ɛz'],"['dEpɑ̃', 'y']"
accoupler,"['e', 'ɔ̃']","['aɲ', 'ɔ̃']",['o'],"['ɔlv', 'jɔ̃']",['miʁE'],['ʁ'],['Eɲit'],['aly'],"['ysj', 'e']",['watʁije'],"['Øv', 'ʁE']","['wa', 'jas']","['Øvʁ', 'ɔ̃']","['E', 'əʁa']",['Olys'],['ɛz'],['ʁi'],['ø'],"['iv', 'jɔ̃']",['aly'],['EsE'],"['wEa', 'Ea', 'jE']",['ziʁ'],['ɛz'],['ʁ'],"['waE', 'jE']","['t', 'i']","['e', 'E', 'əʁ', 'ɔ̃']","['iʁ', 'E']","['udʁ', 'e']","['O', 'ʁiʁa']","['z', 'je']","['wa', 'jE']","['ə', 'E']",['ɛtʁ'],"['e', 'E', 'e']",[nan],['Etʁijɔ̃'],"['u', 'ysjɔ̃']","['jɛ̃d', 'ʁE']","['es', 'e']",['m'],"['al', 'e']","['t', 'je']","['ø', 'e']",['ɑ̃'],"['e', 'e']",['alas'],"['əv', 'ʁE']",['j'],['j'],['ʁətʁus']
accourcir,"['Ez', 'ɔ̃']","['waE', 'jɔ̃']",['i'],"['O', 'jɔ̃']",['tiʁE'],['t'],"['O', 'ʁi', 't']",['Eɲi'],['isje'],"['uvʁij', 'e']",['ØvʁE'],"['O', 'ʁis']","['Etiʁ', 'ɔ̃']",['əvʁa'],['mis'],"['œ', 'j']",['y'],[nan],"['Es', 'jɔ̃']","['d', 'i']",['izE'],"['iv', 'E']",['ɥEʁ'],['œv'],"['wa', 'jE']",['zE'],['mi'],"['waʁ', 'ɔ̃']","['u', 'ʁE']","['Eʁ', 'e']","['ɔ', 'əʁa']","['Eʁ', 'je']","['ou', 'oulv']","['av', 'E']","['wa', 'je']",['je'],['k'],['Oʁjɔ̃'],"['Ekys', 'jɔ̃']","['jɛ̃d', 'ʁE']",['aɲe'],['fym'],"['e', 'E', 'e']","['j', 'e']","['al', 'e']","['ø', 'ɑ̃']","['w', 'e']","['aɲ', 'is']",['miʁE'],['jɛn'],['ɛz'],['ɛ̃tOksik']
